method,source,source_label,source_role,target,target_label,target_role,rank,score,source_context,target_context
bm25,TG:P0090:d,Highly soluble amide derivative,descriptor,TG:P0269:net,Skin-like highly dense interwoven hydrogel network,state_structure,7,5.581846975252828,"Here, we introduce strong chaotropic cations (guanidinium) and highly soluble amide derivatives (urea) into aqueous ferri/ferrocyanide ([Fe(CN)(6)](4-)/[Fe(CN)(6])(3-)) electrolytes to significantly boost their thermopowers.","To address this, a skin-like hydrogel network with a highly dense interwoven network is developed to construct hydrogel thermocells with good elasticity and high toughness."
bm25,TG:P0090:d,Highly soluble amide derivative,descriptor,TG:P0148:deposit,Highly selective electroless copper deposit at the laser-irradiated center,state_structure,8,4.635924850960077,"Here, we introduce strong chaotropic cations (guanidinium) and highly soluble amide derivatives (urea) into aqueous ferri/ferrocyanide ([Fe(CN)(6)](4-)/[Fe(CN)(6])(3-)) electrolytes to significantly boost their thermopowers.",The mechanism responsible for the electroless copper deposition on a copper electrode in an acidic copper sulfate solution upon laser irradiation was investigated.
bm25,TG:P0090:d,Highly soluble amide derivative,descriptor,TG:P0287:trec,Charging-free TREC with soluble Fe(CN)6(3−/4−) and solid Prussian blue electrode active materials,material_entity,9,3.5918140672016,"Here, we introduce strong chaotropic cations (guanidinium) and highly soluble amide derivatives (urea) into aqueous ferri/ferrocyanide ([Fe(CN)(6)](4-)/[Fe(CN)(6])(3-)) electrolytes to significantly boost their thermopowers.","Here, we demonstrate a charging-free TREC consisting of an inexpensive soluble Fe(CN)(6)(3-/4-) redox pair and solid Prussian blue particles as active materials for the two electrodes."
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0118:n9,Cathodic behavior relative to stainless steel,state_structure,1,9.115305570688399,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,Parallel tests performed in solution using carbon steel-stainless steel galvanic couples also revealed that 30 degrees C is a critical temperature.
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0131:n4,Cathodic processes,mechanism_process,2,8.650488567122942,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,"Corrosion resistance of Alloy 31, a highly alloyed stainless steel (UNS N08031) were studied in heavy brine LiBr solutions (400, 700 and 992 g/l) at different temperatures using electrochemical techniques."
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0328:pol,Cathodic polarization,performance_function,3,8.650488567122942,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,"The Maxsorb electrodes also improve the cathodic polarization in the presence of a gas-liquid-solid interface in Br-2-free electrolyte, while the graphite electrodes do not."
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0262:a5,Continuous change from +2.19 to -1.6 mV K-1,quantity,4,8.32186703066176,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,This work aims to decouple and quantify the origins of thermopower (alpha) by controlling structure and charge-storage mechanisms within a single anatase TiO2 chemistry.
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0118:n11,Consistently anodic behavior relative to stainless steel,state_structure,5,8.158880811169675,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,Parallel tests performed in solution using carbon steel-stainless steel galvanic couples also revealed that 30 degrees C is a critical temperature.
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0131:n5,Anodic processes,mechanism_process,6,8.140651222950142,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,"Potentiodynamic curves indicate that high temperatures favoured both cathodic and anodic processes, increasing passive current densities and decreasing the pitting potential."
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0035:se,Seebeck coefficient change from −0.47 to −1.85 mV K−1,quantity,7,7.8994988676341675,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,"To address these limitations, we introduced a non-toxic SO42-/SO32-redox couple, enhanced with the organic molecule 3,6-bis(morpholin-4-ylethyl)-1,2,4,5-tetrazine, serving as a molecular chaperone (MC)."
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0093:c,Seebeck coefficient change from 0.71 to −1.91 mV K−1,quantity,8,7.8994988676341675,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,"In this work, we report a novel concept that enables p-n conversion for the iodide/triiodide (I-/I-3(-)) redox couple induced by poly (N-isopropylacrylamide) (PNIPAM) thermo-sensitive nanogels, with the Seebeck coefficient changing from 0.71 mV K-1 to - 1.91 mV K-1."
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0315:n4,Seebeck coefficient change from −0.86 to −1.20 mV K−1,quantity,9,7.8994988676341675,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,A p-type supramolecular thermocell was constructed with a ferrocenecarboxylate/ferroceniumcarboxylate pair.
bm25,TG:P0118:n5,Change from anodic to cathodic character,state_structure,TG:P0090:b,Strong chaotropic character,descriptor,10,7.380047050329846,The thermogalvanic currents between nominally identical segments in a reinforced concrete beam were investigated.,"Here, we introduce strong chaotropic cations (guanidinium) and highly soluble amide derivatives (urea) into aqueous ferri/ferrocyanide ([Fe(CN)(6)](4-)/[Fe(CN)(6])(3-)) electrolytes to significantly boost their thermopowers."
bm25,TG:P0145:td,Thermodiffusion effect,mechanism_process,TG:P0137:diffusion,Thermodiffusion effect,mechanism_process,1,12.417088537040618,"The ionic thermoelectric material is a gelatin matrix modulated with ion providers (KCl, NaCl, and KNO3) for thermodiffusion effect and a redox couple [Fe(CN)(6)(4-)/Fe(CN)(6)(3-)] for thermogalvanic effect.",Grafting guanidinium salt ions in the chitosan gel can facilitate the selective separation of positive and negative ions of the FeCl3/2 electrolyte and enhance the thermodiffusion effect.
bm25,TG:P0145:td,Thermodiffusion effect,mechanism_process,TG:P0210:diffusion,Electrolyte thermodiffusion effect,mechanism_process,2,11.256924676139318,"The ionic thermoelectric material is a gelatin matrix modulated with ion providers (KCl, NaCl, and KNO3) for thermodiffusion effect and a redox couple [Fe(CN)(6)(4-)/Fe(CN)(6)(3-)] for thermogalvanic effect.","Combining thermodiffusion effect of electrolyte with thermogalvanic effect of a redox couple (C=O/C-O-NH4+), as-assembled TAIC can deliver a high output voltage of 624 mV, power density of 82 mu Wcm(-2) and average Seebeck coefficient of 9.07 mVK(-1) at temperature difference of 45 K."
bm25,TG:P0145:td,Thermodiffusion effect,mechanism_process,TG:P0180:n5,Li2SO4 ion thermodiffusion effect,mechanism_process,3,10.295030707362205,"The ionic thermoelectric material is a gelatin matrix modulated with ion providers (KCl, NaCl, and KNO3) for thermodiffusion effect and a redox couple [Fe(CN)(6)(4-)/Fe(CN)(6)(3-)] for thermogalvanic effect.","By combining the thermodiffusion effect of lithium sulfate (Li2SO4) ions and the thermogalvanic effect of [Fe(CN)64-/Fe(CN)63-], which achieved a coupled ionic Seebeck effect of up to 11.58 mV/K, exhibiting a high ionic conductivity (18.4 mS cm-1) and low thermal conductivity (0.47 W m-1/K), resulting in a high ionic power factor (198.2 mW m-1K-2) at room tem-perature."
bm25,TG:P0145:td,Thermodiffusion effect,mechanism_process,TG:P0014:td,Thermodiffusion,mechanism_process,4,7.852660382092835,"The ionic thermoelectric material is a gelatin matrix modulated with ion providers (KCl, NaCl, and KNO3) for thermodiffusion effect and a redox couple [Fe(CN)(6)(4-)/Fe(CN)(6)(3-)] for thermogalvanic effect.","The strategic design of the polymer complex, featuring electrostatic interactions between the PEDOT:PSS matrix and the Fe2+/3+ ions, enables the liberation of ClO4- ions, enhancing thermodiffusion and ionic conductivity."
bm25,TG:P0145:td,Thermodiffusion effect,mechanism_process,TG:P0170:n4,Thermodiffusion,mechanism_process,5,7.852660382092835,"The ionic thermoelectric material is a gelatin matrix modulated with ion providers (KCl, NaCl, and KNO3) for thermodiffusion effect and a redox couple [Fe(CN)(6)(4-)/Fe(CN)(6)(3-)] for thermogalvanic effect.","Initially, we compared the thermodiffusion and thermogalvanic mechanisms responsible for ionic thermopower generation."
bm25,TG:P0145:td,Thermodiffusion effect,mechanism_process,TG:P0144:diffusion,Thermodiffusion contribution,quantity,6,7.0433476213397785,"The ionic thermoelectric material is a gelatin matrix modulated with ion providers (KCl, NaCl, and KNO3) for thermodiffusion effect and a redox couple [Fe(CN)(6)(4-)/Fe(CN)(6)(3-)] for thermogalvanic effect.","In binary polyvinyl alcohol (PVA)-CuCl2 gels, an interactive i-TE coupling effect driven by ion speciation is validated, which exhibits an enhanced thermogalvanic redox as CuCl2 concentrations increase while suppressing the thermodiffusion contribution."
bm25,TG:P0145:td,Thermodiffusion effect,mechanism_process,TG:P0175:n4,Ionic thermodiffusion,mechanism_process,7,7.0433476213397785,"The ionic thermoelectric material is a gelatin matrix modulated with ion providers (KCl, NaCl, and KNO3) for thermodiffusion effect and a redox couple [Fe(CN)(6)(4-)/Fe(CN)(6)(3-)] for thermogalvanic effect.","Unlike conventional thermogalvanic cells, the current in our system arises from a reversible redox reaction driven by ionic thermodiffusion-induced thermal potentials."
