hypothesis_variant_id,variant_status,program_id,program_rule_code,program_title_cn,source_insight_id,source_paper_id,source_year,source_title,source_doi,source_evidence_tier,source_evidence_level,source_hypothesis_lane,source_scope_route,source_lever_codes,source_levers_cn,source_claim,source_intervention_evidence,source_mechanism_evidence,source_outcome_evidence,target_paper_id,target_title,target_material,target_mechanism,edge_type,mapping_basis,rule_match_locations,match_location,rule_match_support_class,scope_caveat,direction_conflict,manual_review_reason,manual_review_recommended,evidence_edge_status,claim_direct_rule_match,rule_match_verified,priority_score,candidate_status,candidate_status_cn,positive_control,translation_mode,translation_mode_cn,target_redox_family,target_redox_system_cn,TG_bottleneck_cn,concrete_iTE_plus_TG_design_cn,causal_chain_cn,primary_readouts_cn,critical_controls_cn,failure_modes_cn,direct_TG_prior_art_count,source_coupled_precedent_count,related_TG_prior_art_count
HYP_1fd608ad2ccb,retained_card_not_auto_translated,,,,INSIGHT_575C8AD991,P1398,2018,Thermoelectric Properties of Partially Double-filled (Ce1-zNdz)yFe4-xCoxSb12 Skutterudites,10.3365/kjmm.2018.56.6.465,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,,,comparable Ce/Nd masses/radii limit lattice-thermal-conductivity change while Co shifts intrinsic conduction,"Co substitution had an influence on the ZT values due to the change in the intrinsic conduction onset temperature, which decreased with increasing Co content.","The lattice thermal conductivity was expected to decrease via partial double filling with Ce and Nd; however, it did not change significantly because of the comparable atomic masses and ionic radii of Ce and Nd.","The lattice thermal conductivity was expected to decrease via partial double filling with Ce and Nd; however, it did not change significantly because of the comparable atomic masses and ionic radii of Ce and Nd.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_e213608c0925,retained_card_not_auto_translated,,,,INSIGHT_6CD33F93E4,P1422,2018,Soft Electronically Functional Polymeric Composite Materials for a Flexible and Stretchable Digital Future,10.1002/adma.201802560,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,self_healing_or_tough_gel; electrode_interface,自修复/强韧凝胶; 电极界面,"polymer chemistry, nanocomposite design, and ionically conductive ionogels provide stretchable electrodes, thermoelectric conversion, and tactile sensing","These materials are flexible, and their elasticity can be improved through chemical modification or composition formation with plasticizers or elastomers.","This article provides the recent progress of soft functional materials development including intrinsically conductive polymers for flexible/stretchable electrodes, and thermoelectric conversion and polymer composites for large area, flexible stretchable electrodes, and tactile sensors.","This article provides the recent progress of soft functional materials development including intrinsically conductive polymers for flexible/stretchable electrodes, and thermoelectric conversion and polymer composites for large area, flexible stretchable electrodes, and tactile sensors.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_accf0db37659,retained_card_not_auto_translated,,,,INSIGHT_21A6D49596,P1471,2018,Significantly optimized thermoelectric properties in high-symmetry cubic Cu7PSe6 compounds via entropy engineering,10.1039/c8ta00631h,D_cross_domain_inspiration,E2_mechanism_and_outcome_exact_needs_repair,H2_repair_then_test,cross_domain_inspiration,,,"Te-induced configurational entropy raises cubic symmetry, increases density-of-states effective mass, preserves mobility, and maintains ultralow lattice thermal conductivity","Entropy engineering is an effective approach to improve the structural symmetry of low-symmetry materials, and thus to enhance their thermoelectric performance.","In this study, via introducing Te into the argyrodite-type compound Cu7PSe6, the configurational entropy is significantly increased to successfully improve its initial low-symmetry cubic structure (P2(1)3) to the high-symmetry cubic structure (F (4) over bar 3m)at room temperature.","Combining the well-maintained ultralow lattice thermal conductivity, a maximum ZT of around 0.55 at 600 K is obtained in Cu7PSe5.7Te0.3.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_76a8f5735dec,retained_card_not_auto_translated,,,,INSIGHT_F21E53AD3B,P1504,2018,Dielectric Behavior as a Screen in Rational Searches for Electronic Materials: Metal Pnictide Sulfosalts,10.1021/jacs.8b10685,U_unresolved_or_outside,E2_mechanism_and_outcome_exact_needs_repair,D_unresolved_discovery,unresolved_or_broad_inspiration,,,"ionic sulfosalt bonding plus pnictogen-chalcogen cross-gap hybridization increases Born charges/dielectric constants, reducing defect scattering and indicating TE candidates","We additionally find a series of compounds with low effective mass, high dielectric constant, and other properties that suggest good performance as electronic materials and also several potential thermoelectric compounds.","This leads to enhanced Born effective charges and, in several cases, highly enhanced dielectric constants.","We additionally find a series of compounds with low effective mass, high dielectric constant, and other properties that suggest good performance as electronic materials and also several potential thermoelectric compounds.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_954e951802c5,retained_card_not_auto_translated,,,,INSIGHT_F9FB93115B,P1505,2018,Correlation between structural and transport properties of electron beam irradiated PrMnO3 compounds,10.1016/j.ssc.2017.11.007,U_unresolved_or_outside,E2_mechanism_and_outcome_exact_needs_repair,D_unresolved_discovery,unresolved_or_broad_inspiration,,,"EB-induced structural changes and antiferromagnetically coupled ionic moments affect polaron hopping, p-type thermopower, and magnetic cluster behavior",Small polaron hopping model is conveniently employed to investigate the semiconducting nature of the pristine as well as EB irradiated samples.,"Thus, the complex magnetic behavior of the compound has been explained in terms of rearrangement of antiferromagnetically coupled ionic moments.",The analysis of Seebeck coefficient data confirms that the small polaron hopping mechanism assists the thermoelectric transport property in the high temperature region.,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_0a63a6ab817e,retained_card_not_auto_translated,,,,INSIGHT_13584CF06F,P1506,2018,Argyrodite-Type Cu8GeSe6-xTex (0 ≤ x ≤ 2): Temperature-Dependent Crystal Structure and Thermoelectric Properties,10.1002/zaac.201800453,U_unresolved_or_outside,E1_partial_exact_evidence,D_unresolved_discovery,unresolved_or_broad_inspiration,,,"Te substitution drives structure change, Cu disorder, superionic diffusion pathways, optimized carrier concentration, and improved zT",Substitution of Se by Te in argyrodite-like Cu8GeSe6 leads to compounds Cu8GeSe6-xTex (0 <= x <= 2) and involves a structure change from the Cu8GeSe6 type to the Ag8GeTe6 type.,Substitution of Se by Te in argyrodite-like Cu8GeSe6 leads to compounds Cu8GeSe6-xTex (0 <= x <= 2) and involves a structure change from the Cu8GeSe6 type to the Ag8GeTe6 type.,Cu8GeSe4Te2 exhibits a higher thermoelectric figure of merit (zT = 0.65 at 350 degrees C) than Cu8GeSe6 (zT = 0.2 at 350 degrees C).,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_1a2dcba61c35,retained_card_not_auto_translated,,,,INSIGHT_E2038CD6B1,P1523,2018,Role of surfactant on thermoelectric behaviors of organic-inorganic composites,10.1063/1.5033920,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,,,"nonionic TX-100 improves BST dispersion in PEDOT:PSS, enabling simultaneous conductivity and Seebeck increases",,"Consequently, we observed simultaneous increase in electrical conductivity and Seebeck coefficient in the BST/PEDOT: PSS composites with the TX-100 surfactant.","Consequently, we observed simultaneous increase in electrical conductivity and Seebeck coefficient in the BST/PEDOT: PSS composites with the TX-100 surfactant.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_92a72764f5bd,retained_card_not_auto_translated,,,,INSIGHT_440B3DA92C,P1540,2018,Physical origin of inertness of Ta contacts on Bi2Te3,10.1063/1.5050558,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,,,Ta/Bi2Te3 remains inert because Bi/Te adatoms do not exchange with Ta; electronegative dopants can trigger ionic Ta-adsorbate interactions and interface degradation,"To identify the electronic structure fingerprint of Ta(110) inertness, the adsorption energies and electron density distributions are calculated for the Bi2Te3 constituting atoms and possible dopants (15 elements) stemming from C, N, and O groups.","To identify the electronic structure fingerprint of Ta(110) inertness, the adsorption energies and electron density distributions are calculated for the Bi2Te3 constituting atoms and possible dopants (15 elements) stemming from C, N, and O groups.",We propose that these four species can initiate exchange diffusion with Ta due to ionic interactions between Ta and the adsorbates.,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_f9f92beb29f7,retained_card_not_auto_translated,,,,INSIGHT_6000EFFFBD,P1551,2018,Ab initio Study of Ag-Based Fluoroperovskite AgMF3 (M = Co and Ni) Compounds,10.1007/s11664-017-5871-4,U_unresolved_or_outside,E3_mechanism_and_outcome_exact,D_unresolved_discovery,unresolved_or_broad_inspiration,,,"mainly ionic/covalent bonding, magnetic order, band character, and large Seebeck/power factor indicate thermoelectric and optoelectronic potential","Furthermore, beneficial thermoelectric applications are expected for the present compounds due to their large Seebeck coefficient () and their thermoelectric power factor with respect to relaxation time ().","Furthermore, beneficial thermoelectric applications are expected for the present compounds due to their large Seebeck coefficient () and their thermoelectric power factor with respect to relaxation time ().","Furthermore, beneficial thermoelectric applications are expected for the present compounds due to their large Seebeck coefficient () and their thermoelectric power factor with respect to relaxation time ().",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_930370744955,retained_card_not_auto_translated,,,,INSIGHT_74DD156519,P1593,2018,Maximum Entropy Method Visualization of Disorder and Ion Migration in Thermoelectric Cu2-δSe,10.1002/adts.201800068,D_cross_domain_inspiration,E3_mechanism_and_outcome_exact,H1_evidence_ready,cross_domain_inspiration,phase_or_species_transition,相变/物种转变,NXMEM shows Cu migration from Cu-rich to Cu-deficient layers and cooperative 32f-site pathways around octahedral cavities drive superionic phase transition,,The NXMEM density calculated at different temperatures very convincingly shows an unbiased view of ion migration from copper-rich to copper-deficient layers eventually leading to the equal distribution in the cubic high temperature phase.,This directly confirms that copper mobility and disordering is the driving force behind the peculiar phase transition.,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_bc7bb5cd2eef,retained_card_not_auto_translated,,,,INSIGHT_6A7345305B,P1677,2018,Persistent radical anion polymers based on naphthalenediimide and a vinylene spacer,10.1039/c8ra02417k,U_unresolved_or_outside,E1_partial_exact_evidence,D_unresolved_discovery,unresolved_or_broad_inspiration,,,low LUMO levels enable persistent radical-anion n-doping and multielectron reduction for organic electronic conductivity,"The low-lying LUMOs of the neutral polymers PDNDIV and PFNDIV were achieved by incorporation of vinylene spacers between the electron poor NDI units to increase the conjugation length without the use of an electron donor, and this was lowered further by an electron-withdrawing fluorinated N-substituent on the NDI moiety.","The low-lying LUMOs of the neutral polymers PDNDIV and PFNDIV were achieved by incorporation of vinylene spacers between the electron poor NDI units to increase the conjugation length without the use of an electron donor, and this was lowered further by an electron-withdrawing fluorinated N-substituent on the NDI moiety.",Conductivity measurements demonstrate the prospective impact of PDNDIV and PFNDIV for organic electronics.,,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYP_da7e2d0f29ae,retained_card_not_auto_translated,,,,INSIGHT_D63267D30F,P1704,2018,Metalliclike thermoelectric Ti-V oxide nanocomposites,10.1116/1.5046924,U_unresolved_or_outside,E1_partial_exact_evidence,D_unresolved_discovery,unresolved_or_broad_inspiration,,,metastable metallic rocksalt grains lower resistivity,"It is up to 9 orders of magnitude smaller than previously reported values for Ti-V oxide composites, enabled herein through metallic rock salt structured grains.","Based on density functional theory, metallic rock salt structured Ti0.96V0.04O is metastable, but it may be formed under kinetic limitations, while the energy of formation for V containing ionic-covalent anatase is increased by 46%.","The Seebeck coefficient reaches -134 mu V K-1 at approximately 900 K, which is corroborated by density functional theory including thermal expansion induced changes in the electronic structure.",,,,,no_auto_translation,retained without fabricated TG mapping; no semantic similarity inference,,,,,,,,,,,,,,,,,,,,,,,,,,,
