raw_mention_id,class_id,paper_id,source_file,source_locator,quote,context,source_quote_start,source_quote_end
iTE:P0577:n2,iTE:P1958:n2,P0577,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0577:n2,"The PDES gel demonstrated excellent ionic thermoelectric properties, with an ionic conductivity of 0.463 mS cm-1 and a Seebeck coefficient of 1.73 mV K-1 at room temperature.","The PDES gel demonstrated excellent ionic thermoelectric properties, with an ionic conductivity of 0.463 mS cm-1 and a Seebeck coefficient of 1.73 mV K-1 at room temperature.",0,174
iTE:P0581:n2,iTE:P1958:n2,P0581,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0581:n2,"Here, we introduce printable thermoelectric ionogels with n-p convertible thermopower, where the Seebeck coefficient is tunable from -3.61 to +9.74 mV K--(1) through facile [EMIm][Cl] doping.","Here, we introduce printable thermoelectric ionogels with n-p convertible thermopower, where the Seebeck coefficient is tunable from -3.61 to +9.74 mV K--(1) through facile [EMIm][Cl] doping.",0,191
iTE:P0595:n4,iTE:P1958:n2,P0595,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0595:n4,"The introduction of either ionic additive, 1-ethyl-3-methylimidazolium dicyanamide (EMIM DCA) or sodium dicyanamide (Na DCA), improves network connectivity and structural ordering of SWCNTs, thereby increasing electrical conductivity. Notably, unlike Na DCA, EMIM DCA modulates the electronic structure of SWCNTs and induces pronounced counter-ion exchange through ionic interactions with CMC, resulting in a substantial increase in the Seebeck coefficient and an over eightfold improvement in the power factor compared to pristine films.","The introduction of either ionic additive, 1-ethyl-3-methylimidazolium dicyanamide (EMIM DCA) or sodium dicyanamide (Na DCA), improves network connectivity and structural ordering of SWCNTs, thereby increasing electrical conductivity. Notably, unlike Na DCA, EMIM DCA modulates the electronic structure of SWCNTs and induces pronounced counter-ion exchange through ionic interactions with CMC, resulting in a substantial increase in the Seebeck coefficient and an over eightfold improvement in the power factor compared to pristine films.",0,538
iTE:P0600:n2,iTE:P1958:n2,P0600,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0600:n2,We show that the ion-polymer matrix interaction is crucial to control the sign and magnitude of the ionic Seebeck coefficient.,We show that the ion-polymer matrix interaction is crucial to control the sign and magnitude of the ionic Seebeck coefficient.,0,126
iTE:P0611:n3,iTE:P1958:n2,P0611,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0611:n3,"After cation exchange between IL and Laponite, the negatively charged Laponite sheets and released Na+ can enhance the ionic Seebeck coefficient by enlarging thermophoretic mobility difference between the cations and anions in ionogel.","After cation exchange between IL and Laponite, the negatively charged Laponite sheets and released Na+ can enhance the ionic Seebeck coefficient by enlarging thermophoretic mobility difference between the cations and anions in ionogel.",0,235
iTE:P0615:n2,iTE:P1958:n2,P0615,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0615:n2,"Quasi-frozen ionic carriers yield a large ionic Seebeck coefficient of -3021 mu V K-1, while the electronic carriers dominate the electrical conductivity which is as high as 0.18 S cm(-1)at 60% relative humidity.","Quasi-frozen ionic carriers yield a large ionic Seebeck coefficient of -3021 mu V K-1, while the electronic carriers dominate the electrical conductivity which is as high as 0.18 S cm(-1)at 60% relative humidity.",0,212
iTE:P0616:n2,iTE:P1958:n2,P0616,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0616:n2,"In this work, we demonstrate that the ionic thermopower can be enhanced by the introduction of multiple ions.","In this work, we demonstrate that the ionic thermopower can be enhanced by the introduction of multiple ions.",0,109
iTE:P0617:n2,iTE:P1958:n2,P0617,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0617:n2,"p-type and n-type thermoelectric generators (TEG) based on cellulose ionic conductor were obtained, with Seebeck coefficient of 2.61 and -1.33 mV/K, due to the different interactions between quaternary ammonium cations and cellulose.","p-type and n-type thermoelectric generators (TEG) based on cellulose ionic conductor were obtained, with Seebeck coefficient of 2.61 and -1.33 mV/K, due to the different interactions between quaternary ammonium cations and cellulose.",0,233
iTE:P0618:n2,iTE:P1958:n2,P0618,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0618:n2,"But the electrical conductivity and Seebeck coefficient of TE materials are interdependent. The increase in Seebeck coefficient is usually at the cost of the decrease in electrical conductivity. In this work, we report a facile approach to significantly enhance the TE properties of poly(3,4-ethylenedioxythiophene): poly(styrene sulfonate) (PEDOT: PSS) films by ion accumulation of an ionic liquid on the polymer surface.","But the electrical conductivity and Seebeck coefficient of TE materials are interdependent. The increase in Seebeck coefficient is usually at the cost of the decrease in electrical conductivity. In this work, we report a facile approach to significantly enhance the TE properties of poly(3,4-ethylenedioxythiophene): poly(styrene sulfonate) (PEDOT: PSS) films by ion accumulation of an ionic liquid on the polymer surface.",0,422
iTE:P0630:n2,iTE:P1958:n2,P0630,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0630:n2,"The use of a zincate solution in the SILAR method allows to obtain ZnO:In film, which after post-growth annealing at 300 degrees C has low resistivity rho approximate to 0.02 Omega m, and high Seebeck coefficient-147 mu V/K and thermoelectric power factor similar to 1 mu W K-2 m(-1) at near-room temperatures.","The use of a zincate solution in the SILAR method allows to obtain ZnO:In film, which after post-growth annealing at 300 degrees C has low resistivity rho approximate to 0.02 Omega m, and high Seebeck coefficient-147 mu V/K and thermoelectric power factor similar to 1 mu W K-2 m(-1) at near-room temperatures.",0,310
iTE:P0632:n3,iTE:P1958:n2,P0632,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0632:n3,"The electrical conductivity of RCoO3 increased with increasing temperature while the Seebeck coefficient decreased, which was a typical semiconducting characteristic. The conductivity and the Seebeck coefficient also depend on the ionic radii of the rare earth cations.","The electrical conductivity of RCoO3 increased with increasing temperature while the Seebeck coefficient decreased, which was a typical semiconducting characteristic. The conductivity and the Seebeck coefficient also depend on the ionic radii of the rare earth cations.",0,269
iTE:P0636:n3,iTE:P1958:n2,P0636,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0636:n3,Electrical conductivity increased and Seebeck coefficient decreased with increasing the ionic radius of rare-earth elements (Ho3+ < Dy3+ < Gd3+ < Sm3+ < Nd3+ < Pr3+).,Electrical conductivity increased and Seebeck coefficient decreased with increasing the ionic radius of rare-earth elements (Ho3+ < Dy3+ < Gd3+ < Sm3+ < Nd3+ < Pr3+).,0,166
iTE:P0643:n2,iTE:P1958:n2,P0643,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0643:n2,"The present work considers thermopower of oxide materials within n-p transition regime. Specifically, basic equations describing the effect of thermocell reactions on both ionic and electronic component of thermoelectric power are derived. The proposed formalism considers the impact of gas/solid reactions on the relationship between thermopower and electrochemical potential within a system involving a metal oxide of nonstoichiometric composition and a metal (such as Pt) that is applied as a measuring electrode.","The present work considers thermopower of oxide materials within n-p transition regime. Specifically, basic equations describing the effect of thermocell reactions on both ionic and electronic component of thermoelectric power are derived. The proposed formalism considers the impact of gas/solid reactions on the relationship between thermopower and electrochemical potential within a system involving a metal oxide of nonstoichiometric composition and a metal (such as Pt) that is applied as a measuring electrode.",0,516
iTE:P0660:n2,iTE:P1958:n2,P0660,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0660:n2,The outcome was positive as our proposed PILs showed higher S-e values of 420 mu V K-1 obtained for TEHA TFMS than the reported values of the same I-/I-3(-) redox couple.,The outcome was positive as our proposed PILs showed higher S-e values of 420 mu V K-1 obtained for TEHA TFMS than the reported values of the same I-/I-3(-) redox couple.,0,170
iTE:P0677:n2,iTE:P1958:n2,P0677,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl,mention_id=iTE:P0677:n2,"Moreover, the ZI nature of the polymer enables the fabrication of a device with polar thermoelectric properties by modulating the pH. Thus, the ionic Seebeck coefficient (Si) of the ZI hydrogel ranges from -32.6 to 31.7 mV K-1 as the pH is varied from 1 to 14, giving substantial figure of merit (ZTi) values of 3.8 and 3.6, respectively.","Moreover, the ZI nature of the polymer enables the fabrication of a device with polar thermoelectric properties by modulating the pH. Thus, the ionic Seebeck coefficient (Si) of the ZI hydrogel ranges from -32.6 to 31.7 mV K-1 as the pH is varied from 1 to 14, giving substantial figure of merit (ZTi) values of 3.8 and 3.6, respectively.",0,338
