article_role,assertion,claim_id,claim_scope,conditions,context_quotes,decision_source,doi,domain,evidence_spans,id,joint_factor_local_resolution,joint_factor_raw_values,joint_factors,modality,modality_evidence,modality_spans,note,object,object_id,object_role,paper_id,paper_input_hash,paper_title,predicate,quote,relation_id,review_reason,review_status,scope,source,status,subject,subject_id,subject_role,target,year
research,author_claim,iTE:P0337:r002,own_work,Supported by UV-vis spectroscopy and 13C-NMR analysis,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/aenm.202405502,iTE,"[{""start"":358,""end"":551}]",r002,,,[],experimental,"[""The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. ""]","[{""start"":358,""end"":551}]",,Confinement of I3- diffusion within alpha-CD cylindrical cavities,P0337:cf,mechanism_process,P0337,d8605bce09b31bed94feda6f38f1513797fb0d224e57b38b72b43afad7de7e26,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,causes,"The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. ",P0337:r002,,not_targeted_by_full_audit_v1,ion_mass_transport,iTE:Cbcd09cf40aeccd,accepted,Host-guest complexation between alpha-CD and I3-,P0337:cx,interaction,iTE:C43426ce883677f,2025
research,author_claim,iTE:P0337:r003,own_work,,"[""This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/aenm.202405502,iTE,"[{""start"":358,""end"":551},{""start"":551,""end"":740}]",r003,,,[],unspecified,[],[],,Mobility difference between I3- and sodium ions,P0337:md,quantity,P0337,d8605bce09b31bed94feda6f38f1513797fb0d224e57b38b72b43afad7de7e26,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,enhances,"The strong host-guest complexation between alpha-CD and I3- confines the diffusion of I3- within the cylindrical cavities of alpha-CD, as evidenced by UV-vis spectroscopy and 13C-NMR analysis. ",P0337:r003,,not_targeted_by_full_audit_v1,ion_mass_transport,iTE:C43426ce883677f,accepted,Confinement of I3- diffusion within alpha-CD cylindrical cavities,P0337:cf,mechanism_process,iTE:C5f9f9d2cfdcd28,2025
research,author_claim,iTE:P0337:r004,own_work,Polyvinyl alcohol/alpha-CD/NaI hydrogels,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/aenm.202405502,iTE,"[{""start"":551,""end"":740}]",r004,,,[],unspecified,[],[],,Ionic thermopower,P0337:tp,quantity,P0337,d8605bce09b31bed94feda6f38f1513797fb0d224e57b38b72b43afad7de7e26,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,boosts,"This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels. ",P0337:r004,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C5f9f9d2cfdcd28,accepted,Mobility difference between I3- and sodium ions,P0337:md,quantity,iTE:C3459180face168,2025
research,author_claim,iTE:P0337:r005,own_work,Through enhanced I3-/sodium ion mobility difference,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/aenm.202405502,iTE,"[{""start"":551,""end"":740}]",r005,,,[],unspecified,[],[],,Ionic thermopower,P0337:tp,quantity,P0337,d8605bce09b31bed94feda6f38f1513797fb0d224e57b38b72b43afad7de7e26,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,has enhanced,"This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels. ",P0337:r005,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C47f9d5ef07b27b,accepted,Polyvinyl alcohol/alpha-CD/NaI hydrogels,P0337:g,material_entity,iTE:C3459180face168,2025
research,author_claim,iTE:P0337:r006,own_work,,"[""Accordingly, the optimized sample achieves an impressive positive ionic thermopower of 14.24 mV K-1 and a high ionic power factor of 477.2 mu W K-2 m-1. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/aenm.202405502,iTE,"[{""start"":551,""end"":740},{""start"":740,""end"":893}]",r006,,,[],unspecified,[],[],,Positive ionic thermopower of 14.24 mV K-1,P0337:v,quantity,P0337,d8605bce09b31bed94feda6f38f1513797fb0d224e57b38b72b43afad7de7e26,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,achieves,"This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels. ",P0337:r006,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C36f4cf9cf32885,accepted,Optimized polyvinyl alcohol/alpha-CD/NaI hydrogel sample,P0337:opt,material_entity,iTE:C7b8ae28b484291,2025
research,author_claim,iTE:P0337:r007,own_work,,"[""Accordingly, the optimized sample achieves an impressive positive ionic thermopower of 14.24 mV K-1 and a high ionic power factor of 477.2 mu W K-2 m-1. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/aenm.202405502,iTE,"[{""start"":551,""end"":740},{""start"":740,""end"":893}]",r007,,,[],unspecified,[],[],,Ionic power factor of 477.2 μW K-2 m-1,P0337:pf,performance_function,P0337,d8605bce09b31bed94feda6f38f1513797fb0d224e57b38b72b43afad7de7e26,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,achieves,"This confinement enhances the ion mobility difference between I3- and sodium ions, which in turn significantly boosts the ionic thermopower of the polyvinyl alcohol/alpha-CD/NaI hydrogels. ",P0337:r007,,not_targeted_by_full_audit_v1,thermodynamics,iTE:C36f4cf9cf32885,accepted,Optimized polyvinyl alcohol/alpha-CD/NaI hydrogel sample,P0337:opt,material_entity,iTE:C679de703255c6c,2025
research,author_claim,iTE:P0337:r008,own_work,,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/aenm.202405502,iTE,"[{""start"":893,""end"":983}]",r008,,,[],unspecified,[],[],,Power density of 5.9 mW m-2,P0337:pd,performance_function,P0337,d8605bce09b31bed94feda6f38f1513797fb0d224e57b38b72b43afad7de7e26,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,has,"Furthermore, the stretchable ITEC demonstrates a substantial power density of 5.9 mW m-2. ",P0337:r008,,not_targeted_by_full_audit_v1,device_thermal_management,iTE:C6c2d75ca36e549,accepted,Stretchable ionic thermoelectric capacitor,P0337:it,material_entity,iTE:C3fa9500288bca2,2025
research,author_claim,iTE:P0337:r009,own_work,Temperature gradient of 4.4 K,"[""When integrated into a 3-leg device, a stable thermovoltage of 176 mV is generated under a temperature gradient of 4.4 K, thus highlighting the potential of this system for efficient thermal energy harvesting.""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/aenm.202405502,iTE,"[{""start"":893,""end"":983},{""start"":983,""end"":1192}]",r009,,,[],unspecified,[],[],,Stable thermovoltage of 176 mV,P0337:tv,performance_function,P0337,d8605bce09b31bed94feda6f38f1513797fb0d224e57b38b72b43afad7de7e26,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,generates,"Furthermore, the stretchable ITEC demonstrates a substantial power density of 5.9 mW m-2. ",P0337:r009,,not_targeted_by_full_audit_v1,device_thermal_management,iTE:C1e94b184b2d9d1,accepted,Three-leg device,P0337:dev,material_entity,iTE:C30244e187a68bf,2025
research,author_claim,iTE:P0338:r001,own_work,,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/smll.202501960,iTE,"[{""start"":265,""end"":533}]",r001,"[{""raw_id"":""og"",""label"":""Enrichment of oxygen-containing functional groups in the gel network""},{""raw_id"":""nc"",""label"":""Construction of oriented ionic transport nanochannels""}]","[""og"",""nc""]","[""Enrichment of oxygen-containing functional groups in the gel network"",""Construction of oriented ionic transport nanochannels""]",unspecified,[],[],,Long-term service,P0338:ls,performance_function,P0338,9eda9c5a6bad169ef09462c7f051ed12691db6ecb8a4634ab1153dd97ab8e2d5,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,jointly enables,"In this work, by enriching oxygen-containing functional groups in the gel network and constructing oriented ionic transport nanochannels, an innovative approach is presented to reach long-term service and reusability for i-TEs without sacrificing their TE properties. ",P0338:r001,,not_targeted_by_full_audit_v1,mechanical_environmental_stability,iTE:Ca35c8b135c2cc6,accepted,Enrichment of oxygen-containing functional groups in the gel network,P0338:og,design_strategy,iTE:Cc038a45836ac44,2025
research,author_claim,iTE:P0338:r002,own_work,,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/smll.202501960,iTE,"[{""start"":265,""end"":533}]",r002,"[{""raw_id"":""og"",""label"":""Enrichment of oxygen-containing functional groups in the gel network""},{""raw_id"":""nc"",""label"":""Construction of oriented ionic transport nanochannels""}]","[""og"",""nc""]","[""Enrichment of oxygen-containing functional groups in the gel network"",""Construction of oriented ionic transport nanochannels""]",unspecified,[],[],,Reusability,P0338:re,performance_function,P0338,9eda9c5a6bad169ef09462c7f051ed12691db6ecb8a4634ab1153dd97ab8e2d5,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,jointly enables,"In this work, by enriching oxygen-containing functional groups in the gel network and constructing oriented ionic transport nanochannels, an innovative approach is presented to reach long-term service and reusability for i-TEs without sacrificing their TE properties. ",P0338:r002,,not_targeted_by_full_audit_v1,mechanical_environmental_stability,iTE:Ca35c8b135c2cc6,accepted,Enrichment of oxygen-containing functional groups in the gel network,P0338:og,design_strategy,iTE:C26f4080b4eb879,2025
research,negated,iTE:P0338:r003,own_work,Long-term service and reusability strategy,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/smll.202501960,iTE,"[{""start"":265,""end"":533}]",r003,"[{""raw_id"":""og"",""label"":""Enrichment of oxygen-containing functional groups in the gel network""},{""raw_id"":""nc"",""label"":""Construction of oriented ionic transport nanochannels""}]","[""og"",""nc""]","[""Enrichment of oxygen-containing functional groups in the gel network"",""Construction of oriented ionic transport nanochannels""]",unspecified,[],[],,Sacrifice of thermoelectric properties,P0338:te,performance_function,P0338,9eda9c5a6bad169ef09462c7f051ed12691db6ecb8a4634ab1153dd97ab8e2d5,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,jointly causes,"In this work, by enriching oxygen-containing functional groups in the gel network and constructing oriented ionic transport nanochannels, an innovative approach is presented to reach long-term service and reusability for i-TEs without sacrificing their TE properties. ",P0338:r003,,not_targeted_by_full_audit_v1,thermodynamics,iTE:Ca35c8b135c2cc6,accepted,Enrichment of oxygen-containing functional groups in the gel network,P0338:og,design_strategy,iTE:C5bfe2e6a10f994,2025
research,author_claim,iTE:P0338:r004,own_work,,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/smll.202501960,iTE,"[{""start"":533,""end"":675}]",r004,,,[],unspecified,[],[],,Thermopower of 17.0 ± 1.0 mV K-1,P0338:tp,quantity,P0338,9eda9c5a6bad169ef09462c7f051ed12691db6ecb8a4634ab1153dd97ab8e2d5,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,has,The as-prepared hydrogel with thermopower of 17.0 +/- 1.0 mV K-1 stables at 82% of its original performance when immersed in the electrolyte. ,P0338:r004,,not_targeted_by_full_audit_v1,thermodynamics,iTE:Cedda3f640e38f4,accepted,As-prepared ionic thermoelectric hydrogel,P0338:g,material_entity,iTE:C625982d256b2e9,2025
research,author_claim,iTE:P0338:r005,own_work,As-prepared hydrogel,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/smll.202501960,iTE,"[{""start"":533,""end"":675}]",r005,,,[],unspecified,[],[],,Stability at 82% of original performance,P0338:ret,performance_function,P0338,9eda9c5a6bad169ef09462c7f051ed12691db6ecb8a4634ab1153dd97ab8e2d5,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,yields,The as-prepared hydrogel with thermopower of 17.0 +/- 1.0 mV K-1 stables at 82% of its original performance when immersed in the electrolyte. ,P0338:r005,,not_targeted_by_full_audit_v1,mechanical_environmental_stability,iTE:Caa310f1b66ec00,accepted,Immersion in electrolyte,P0338:im,condition,iTE:C78968217689330,2025
research,author_claim,iTE:P0338:r006,own_work,Hydrogel air-dried for 135 days,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/smll.202501960,iTE,"[{""start"":675,""end"":853}]",r006,,,[],experimental,"[""Notably, even after being air-dried for 135 days, its thermopower returns to 87% of the original value through replenishing electrolyte solution and its 3D shape fully recovers. ""]","[{""start"":675,""end"":853}]",,Thermopower recovery to 87% of original value,P0338:r87,performance_function,P0338,9eda9c5a6bad169ef09462c7f051ed12691db6ecb8a4634ab1153dd97ab8e2d5,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,restores,"Notably, even after being air-dried for 135 days, its thermopower returns to 87% of the original value through replenishing electrolyte solution and its 3D shape fully recovers. ",P0338:r006,,not_targeted_by_full_audit_v1,mechanical_environmental_stability,iTE:C324a9c04784276,accepted,Replenishment with electrolyte solution,P0338:rp,design_strategy,iTE:Ce3da1e2b1c3a2b,2025
research,author_claim,iTE:P0338:r007,own_work,Hydrogel air-dried for 135 days,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/smll.202501960,iTE,"[{""start"":675,""end"":853}]",r007,,,[],experimental,"[""Notably, even after being air-dried for 135 days, its thermopower returns to 87% of the original value through replenishing electrolyte solution and its 3D shape fully recovers. ""]","[{""start"":675,""end"":853}]",,Full recovery of 3D shape,P0338:shape,state_structure,P0338,9eda9c5a6bad169ef09462c7f051ed12691db6ecb8a4634ab1153dd97ab8e2d5,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,restores,"Notably, even after being air-dried for 135 days, its thermopower returns to 87% of the original value through replenishing electrolyte solution and its 3D shape fully recovers. ",P0338:r007,,not_targeted_by_full_audit_v1,mechanical_environmental_stability,iTE:C324a9c04784276,accepted,Replenishment with electrolyte solution,P0338:rp,design_strategy,iTE:C7f816dbe1ca268,2025
research,author_claim,iTE:P0338:r008,own_work,Response direction and magnitude unspecified,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1002/smll.202501960,iTE,"[{""start"":853,""end"":994}]",r008,"[{""raw_id"":""mo"",""label"":""Moisture""},{""raw_id"":""temp"",""label"":""Temperature""}]","[""mo"",""temp""]","[""Moisture"",""Temperature""]",unspecified,[],[],,Dual-driven response to moisture and temperature,P0338:dual,performance_function,P0338,9eda9c5a6bad169ef09462c7f051ed12691db6ecb8a4634ab1153dd97ab8e2d5,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,exhibits,"Meanwhile, the dual-driven nature for moisture and temperature as well as the pH sensitivity of this network is systematically investigated. ",P0338:r008,,not_targeted_by_full_audit_v1,application_sensing,iTE:Cedda3f640e38f4,accepted,As-prepared ionic thermoelectric hydrogel,P0338:g,material_entity,iTE:Ccff6d48899c251,2025
