entry_id,paper_id,year,title,doi,role,text,x,y
TG_0052_material,TG_0052,2024,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,10.1002/aenm.202303358,material,stretchable thermogalvanic hydrogel thread prepared by liquid-nitrogen quenching,12.5085335,3.166341
TG_0052_mechanism,TG_0052,2024,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,10.1002/aenm.202303358,mechanism,"ultrafast quenching refines grains and inhibits thermosensitive crystal precipitation, increasing ion utilization and promoting redox reactions",13.116054,3.3072202
TG_0053_material,TG_0053,2023,A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability,10.1016/j.compscitech.2023.110077,material,DMSO/water thermogalvanic organohydrogel electrolyte with Sn2+/Sn4+ and NaCl,14.742275,5.4798546
TG_0053_mechanism,TG_0053,2023,A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability,10.1016/j.compscitech.2023.110077,mechanism,Sn2+/Sn4+ thermogalvanic redox converts touch/temperature differences to signals while DMSO-water hydrogen bonding gives anti-freezing and anti-drying behavior,11.385414,2.3828213
TG_0054_material,TG_0054,2025,Thermogalvanic bricks: optimising large dimension thermocells for air and water valorisation,10.1039/d4se01498g,material,large-dimension gelled thermogalvanic thermocells using water-water or air-air thermal source/sink,14.190761,5.433805
TG_0054_mechanism,TG_0054,2025,Thermogalvanic bricks: optimising large dimension thermocells for air and water valorisation,10.1039/d4se01498g,mechanism,gelation thermally isolates electrodes and maintains larger temperature differences for entropy-driven thermogalvanic power generation,14.185304,1.684074
TG_0055_material,TG_0055,2023,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells,10.1002/aenm.202302011,material,aqueous [Fe(CN)6]3-/[Fe(CN)6]4- thermogalvanic cell with CoO nanowire/carbon-cloth and Co2Fe(CN)6/CoO asymmetric electrodes,15.395054,6.805116
TG_0055_mechanism,TG_0055,2023,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells,10.1002/aenm.202302011,mechanism,temperature-dependent CoO-ferrocyanide reaction self-assembles asymmetric catalytic electrodes that lower electronic activation energy at hot and cold sides,12.999536,0.8375772
TG_0056_material,TG_0056,2022,Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,10.1016/j.nanoen.2022.107449,material,cross-linked PVA/gelatin hydrogel in DMSO/water with PDMS solar absorber,14.933378,5.483339
TG_0056_mechanism,TG_0056,2022,Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,10.1016/j.nanoen.2022.107449,mechanism,binary solvent forms microcrystalline stretchable transparent gel while photothermal heating drives thermogalvanic voltage under sunlight,12.390883,2.8203158
TG_0057_material,TG_0057,2020,Thermogalvanic Hydrogel for Synchronous Evaporative Cooling and Low-Grade Heat Energy Harvesting,10.1021/acs.nanolett.0c00800,material,smart thermogalvanic hydrogel film with ions and water,14.729968,5.511707
TG_0057_mechanism,TG_0057,2020,Thermogalvanic Hydrogel for Synchronous Evaporative Cooling and Low-Grade Heat Energy Harvesting,10.1021/acs.nanolett.0c00800,mechanism,"ions undergo thermogalvanic redox conversion while water evaporation removes heat, enabling simultaneous evaporative cooling and electricity generation",12.401496,2.5017695
TG_0058_material,TG_0058,2023,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,10.1021/acsapm.3c00481,material,anhydrous DMSO/ethylene glycol thermogalvanic gel with Fe3+/Fe2+,15.438463,5.2237287
TG_0058_mechanism,TG_0058,2023,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,10.1021/acsapm.3c00481,mechanism,DMSO-EG hydrogen bonding prevents crystallization/evaporation and maintains flexible thermogalvanic conversion across wide temperatures,12.6481085,2.9431195
TG_0059_material,TG_0059,2023,"Seebeck, Peltier, and Soret effects: On different formalisms for transport equations in thermogalvanic cells",10.1063/5.0131731,material,thermogalvanic cell transport model with ionic/neutral-component formalisms,14.294557,2.70846
TG_0059_mechanism,TG_0059,2023,"Seebeck, Peltier, and Soret effects: On different formalisms for transport equations in thermogalvanic cells",10.1063/5.0131731,mechanism,"nonequilibrium thermodynamics relates Seebeck, Peltier, and Soret effects; heat-flux definition controls interpretation of interfacial heat and cell thermopower",14.233716,2.1180475
TG_0060_material,TG_0060,2022,Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,10.1021/acsami.2c14239,material,PVA/gelatin dual-network H2O/glycerin thermogalvanic gel with Fe(CN)6 3-/4-,15.558159,6.1582355
TG_0060_mechanism,TG_0060,2022,Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,10.1021/acsami.2c14239,mechanism,glycerin-water solvent limits water hydrogen bonding for antifreezing/antidrying durability while breath heat drives thermogalvanic respiratory signals,11.336856,2.4389806
TG_0061_material,TG_0061,2023,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,10.1016/j.nanoen.2022.108077,material,PVA-PEDOT:PSS hydrogel with SO42-/SO32- redox couple,16.043627,4.964626
TG_0061_mechanism,TG_0061,2023,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,10.1016/j.nanoen.2022.108077,mechanism,SO42-/SO32- provides non-toxic thermogalvanic redox and promotes PVA crosslinking/PEDOT:PSS hybrid structure for biothermal energy harvesting,16.095915,4.9122677
TG_0062_material,TG_0062,2022,Solvent effect on the Seebeck coefficient of Fe2+/Fe3+ hydrogel thermogalvanic cells,10.1039/d1ta10508f,material,Fe2+/Fe3+ hydrogel thermogalvanic cells with organic solvents including tetramethylene sulfone,15.606239,4.899245
TG_0062_mechanism,TG_0062,2022,Solvent effect on the Seebeck coefficient of Fe2+/Fe3+ hydrogel thermogalvanic cells,10.1039/d1ta10508f,mechanism,"organic solvent donor number changes Fe2+/Fe3+ solvation-shell entropy difference, tuning and boosting Seebeck coefficient",15.795688,1.5939307
TG_0063_material,TG_0063,2023,Self-powered physiological monitoring strategy enabled by adaptive dual-network thermogalvanic hydrogels,10.1016/j.sna.2023.114604,material,Fe2+/Fe3+ hydrogel thermogalvanic generator with MWCNT-based flexible electrodes,15.654431,4.798665
TG_0063_mechanism,TG_0063,2023,Self-powered physiological monitoring strategy enabled by adaptive dual-network thermogalvanic hydrogels,10.1016/j.sna.2023.114604,mechanism,body-ambient temperature gradients drive thermogalvanic voltage while flexible electrodes/gel patch enable self-powered temperature and pulse sensing,11.66399,1.51088
TG_0064_material,TG_0064,2023,"High Seebeck coefficient thermogalvanic cells via the solvent-sensitive charge additivity of cobalt 1,8-diaminosarcophagine",10.1039/d2cc05413b,material,"cobalt(ii/iii) sarcophagine [Co(SARH2)]4+/5+ in water, DMSO, and ionic-liquid solvents",12.100263,5.311409
TG_0064_mechanism,TG_0064,2023,"High Seebeck coefficient thermogalvanic cells via the solvent-sensitive charge additivity of cobalt 1,8-diaminosarcophagine",10.1039/d2cc05413b,mechanism,"low-dielectric bulky solvents enable pendant amine charge-additivity with Co2+/3+ core, increasing redox entropy and Seebeck coefficient",15.155021,1.7965083
TG_0065_material,TG_0065,2022,Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,10.1039/d2tc00889k,material,binary-solvent thermogalvanic gel electrolyte with I-/I3- redox pair,15.210457,4.6922703
TG_0065_mechanism,TG_0065,2022,Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,10.1039/d2tc00889k,mechanism,binary solvent weakens water-water hydrogen bonding for temperature tolerance and anti-drying while iodide/triiodide redox gives self-powered temperature monitoring,11.299467,2.3349345
TG_0066_material,TG_0066,2021,Wearable Electronics Based on the Gel Thermogalvanic Electrolyte for Self-Powered Human Health Monitoring,10.1021/acsami.1c12443,material,gel electrolyte thermogalvanic generator with Fe3+/Fe2+ and microporous PVDF diaphragm,15.293424,4.910131
TG_0066_mechanism,TG_0066,2021,Wearable Electronics Based on the Gel Thermogalvanic Electrolyte for Self-Powered Human Health Monitoring,10.1021/acsami.1c12443,mechanism,"PVDF thermal barrier reduces thermal conductivity between cell halves, improving Seebeck response for body-heat-powered monitoring and cooling",12.628589,2.328868
TG_0067_material,TG_0067,2023,"Self-Powered, Non-Toxic, Recyclable Thermogalvanic Hydrogel Sensor for Temperature Monitoring of Edibles",10.3390/mi14071327,material,gelatin thermoelectric gel with SO32-/SO42- redox pair,16.031055,4.778536
TG_0067_mechanism,TG_0067,2023,"Self-Powered, Non-Toxic, Recyclable Thermogalvanic Hydrogel Sensor for Temperature Monitoring of Edibles",10.3390/mi14071327,mechanism,non-toxic sulfite/sulfate thermogalvanic redox converts food temperature differences to self-powered sensing signals,11.25557,1.6788287
TG_0068_material,TG_0068,2023,A vertical stretchable self-powered light sensor based on thermogalvanic gel electrolyte via photo-thermal-electric conversion,10.1016/j.sna.2023.114305,material,thermogalvanic gel electrolyte with porous CNT/PDMS organic carbon sponge,14.214556,5.813042
TG_0068_mechanism,TG_0068,2023,A vertical stretchable self-powered light sensor based on thermogalvanic gel electrolyte via photo-thermal-electric conversion,10.1016/j.sna.2023.114305,mechanism,"photothermal carbon sponge converts light to heat, driving lower thermogalvanic gel voltage proportional to light intensity",12.572629,2.4706612
TG_0069_material,TG_0069,2023,A Quasisolid Electrolyte Thermogalvanic Cell by Using Sand Grains,10.1002/aelm.202300089,material,desert sand grains mixed with Cu(NO3)2 aqueous electrolyte quasi-solid Cu thermogalvanic cell,16.215588,3.6703296
TG_0069_mechanism,TG_0069,2023,A Quasisolid Electrolyte Thermogalvanic Cell by Using Sand Grains,10.1002/aelm.202300089,mechanism,sand-grain quasi-solid matrix with Cu2+ electrolyte gives high n-type Seebeck response and Carnot efficiency under a small temperature gradient,16.230167,3.589485
TG_0070_material,TG_0070,2023,p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers,10.1021/acsaem.3c01907,material,I-/I3- thermogalvanic cell with thermoresponsive diblock copolymers,15.010403,4.4990454
TG_0070_mechanism,TG_0070,2023,p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers,10.1021/acsaem.3c01907,mechanism,"anion-polymer interactions and thermally induced micellization redistribute ions, invert hot/cold redox reactions, and enable p-n conversion",13.408295,2.3418353
TG_0071_material,TG_0071,2026,Designing n-Type Thermogalvanic TEMPO-Substituted Polyacrylamide via Conformational Entropic Modulation,10.1021/acsmacrolett.5c00762,material,TEMPO-substituted polyacrylamide PTAm/ox-PTAm n-type thermogalvanic polymer,14.41646,3.7519782
TG_0071_mechanism,TG_0071,2026,Designing n-Type Thermogalvanic TEMPO-Substituted Polyacrylamide via Conformational Entropic Modulation,10.1021/acsmacrolett.5c00762,mechanism,redox-induced conformational entropy changes in TEMPO/oxoammonium polymer states generate n-type thermopower,14.505753,3.1368406
TG_0072_material,TG_0072,2026,A machine learning-enabled planar interdigitated thermogalvanic hydrogel for synergistic thermal and strain sensing,10.1039/d5ta08892e,material,planar interdigitated thermogalvanic hydrogel with MXene electrodes and PAAm-Fe(CN)6 3-/4- hydrogel,15.196683,5.9392886
TG_0072_mechanism,TG_0072,2026,A machine learning-enabled planar interdigitated thermogalvanic hydrogel for synergistic thermal and strain sensing,10.1039/d5ta08892e,mechanism,"strain modulates ferri/ferrocyanide hydrogel redox kinetics under a thermal gradient, producing coupled strain-voltage handwriting signals",11.76848,3.0939023
TG_0073_material,TG_0073,2021,All-Soft and Stretchable Thermogalvanic Gel Fabric for Antideformity Body Heat Harvesting Wearable,10.1002/aenm.202102219,material,soft stretchable thermogalvanic fabric woven from alternating p/n hydrogel-based fibers,12.426147,3.063641
TG_0073_mechanism,TG_0073,2021,All-Soft and Stretchable Thermogalvanic Gel Fabric for Antideformity Body Heat Harvesting Wearable,10.1002/aenm.202102219,mechanism,p/n thermogalvanic hydrogel fibers harvest body heat conformally while fabric geometry improves deformation tolerance and heat transfer,13.345157,3.785666
TG_0074_material,TG_0074,2022,Stretchable and Self-Powered Temperature-Pressure Dual Sensing Ionic Skins Based on Thermogalvanic Hydrogels,10.1021/acsami.2c11124,material,stretchable thermogalvanic hydrogel elastomer dual temperature-pressure ionic skin,12.441468,3.1193933
TG_0074_mechanism,TG_0074,2022,Stretchable and Self-Powered Temperature-Pressure Dual Sensing Ionic Skins Based on Thermogalvanic Hydrogels,10.1021/acsami.2c11124,mechanism,thermogalvanic voltage supplies temperature sensing and stable elastic modulus enables pressure sensing without signal interference during stretching,11.907396,1.904798
TG_0075_material,TG_0075,2023,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems,10.1002/eom2.12302,material,"cellulose fiber porous aerogel thermogalvanic cell with liquid electrolyte, reduced graphene oxide absorber, and CNT electrodes",14.649291,6.7989697
