article_role,assertion,claim_id,claim_scope,conditions,context_quotes,decision_source,doi,domain,evidence_spans,id,joint_factor_local_resolution,joint_factor_raw_values,joint_factors,modality,modality_evidence,modality_spans,note,object,object_id,object_role,paper_id,paper_input_hash,paper_title,predicate,quote,relation_id,review_reason,review_status,scope,source,status,subject,subject_id,subject_role,target,year
research,author_claim,TG:P0003:r014,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""keep""}",10.1016/j.cej.2025.161288,TG,"[{""start"":1188,""end"":1420}]",r014,,,[],unspecified,[],[],,Continuous powering of low-power electronic devices,P0003:electronics,application,P0003,68c3ab04abb50aa0e22b2f6c473e6740895c3626a742cb197f76600e6a6cf558,A n-Type ionic thermoelectric generator with high thermopower and energy density enabled by modulation of thermodiffusion and thermogalvanic effect,enables,"A thermoelectric module consisting of seven thermoelectric cells in series was demonstrated to output a thermovoltage of -2.75 V and an instantaneous power of 0.278 mW, capable of continuously powering low-power electronic devices. ",P0003:r014,,complete_abstract_revision_v1_not_independent_acceptance,application_sensing,TG:C57d7e0cd0a6093,accepted,Module of seven thermoelectric cells connected in series,P0003:module,material_entity,TG:C16e25fa8c9751c,2025
research,author_claim,TG:P0003:complete_v1_cr001,background,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""add""}",10.1016/j.cej.2025.161288,TG,"[{""start"":0,""end"":226}]",cr001,,,[],unspecified,[],[],,Several tens of millivolts per Kelvin,P0003:complete_v1_cr001_object,quantity,P0003,68c3ab04abb50aa0e22b2f6c473e6740895c3626a742cb197f76600e6a6cf558,A n-Type ionic thermoelectric generator with high thermopower and energy density enabled by modulation of thermodiffusion and thermogalvanic effect,can generate,"Ionic thermoelectric generators (i-TEGs), capable of generating several tens of millivolts per Kelvin, have emerged as a promising technology for powering mu W or mW-level electric devices by recovering low-grade heat energy. ",P0003:complete_v1_cr001,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:C44f24ccd3adee2,accepted,Ionic thermoelectric generators,P0003:complete_v1_cr001_subject,material_entity,TG:C4a2a022d1344ab,2025
research,author_claim,TG:P0003:complete_v1_cr002,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""add""}",10.1016/j.cej.2025.161288,TG,"[{""start"":492,""end"":674}]",cr002,,,[],unspecified,[],[],,Cl- species,P0003:complete_v1_cr002_object,material_entity,P0003,68c3ab04abb50aa0e22b2f6c473e6740895c3626a742cb197f76600e6a6cf558,A n-Type ionic thermoelectric generator with high thermopower and energy density enabled by modulation of thermodiffusion and thermogalvanic effect,undergo complexation with,It's found that the thermopower generated by the hydrogels show a significant dependence on Fe2+/3+ concentration due to the complexation interaction between Fe2+/3+and Cl- species. ,P0003:complete_v1_cr002,,complete_abstract_revision_v1_not_independent_acceptance,intrinsic_material_mechanism,TG:C2192808a6a3d49,accepted,Fe2+/3+ ions in the hydrogels,P0003:complete_v1_cr002_subject,material_entity,TG:Cfe77c86bec95d8,2025
research,author_claim,TG:P0004:r001,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""patch""}",10.1002/adfm.202314419,TG,"[{""start"":390,""end"":554}]",r001,,,[],experimental,"[""Herein, a novel highly stretchable (534.5%), ionic conductive (4.54 S m-1), thermogalvanic (1.82 mV K-1) hydrogel (TGH) is facilely fabricated by a one-pot method. ""]","[{""start"":390,""end"":554}]",,Thermogalvanic hydrogel (TGH),P0004:tgh,material_entity,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,fabricates,"Herein, a novel highly stretchable (534.5%), ionic conductive (4.54 S m-1), thermogalvanic (1.82 mV K-1) hydrogel (TGH) is facilely fabricated by a one-pot method. ",P0004:r001,,complete_abstract_revision_v1_not_independent_acceptance,measurement_method_model,TG:C4bed2ab2530f73,accepted,One-pot fabrication,P0004:pot,mechanism_process,TG:C2f76f990bdfd69,2024
research,author_claim,TG:P0004:r002,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""keep""}",10.1002/adfm.202314419,TG,"[{""start"":390,""end"":554}]",r002,,,[],unspecified,[],[],,Stretchability of 534.5%,P0004:stretch,quantity,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,has,"Herein, a novel highly stretchable (534.5%), ionic conductive (4.54 S m-1), thermogalvanic (1.82 mV K-1) hydrogel (TGH) is facilely fabricated by a one-pot method. ",P0004:r002,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C2f76f990bdfd69,accepted,Thermogalvanic hydrogel (TGH),P0004:tgh,material_entity,TG:Cbbea47a9c7efb9,2024
research,author_claim,TG:P0004:r003,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""keep""}",10.1002/adfm.202314419,TG,"[{""start"":390,""end"":554}]",r003,,,[],unspecified,[],[],,Ionic conductivity of 4.54 S m-1,P0004:conduct,quantity,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,has,"Herein, a novel highly stretchable (534.5%), ionic conductive (4.54 S m-1), thermogalvanic (1.82 mV K-1) hydrogel (TGH) is facilely fabricated by a one-pot method. ",P0004:r003,,complete_abstract_revision_v1_not_independent_acceptance,ion_mass_transport,TG:C2f76f990bdfd69,accepted,Thermogalvanic hydrogel (TGH),P0004:tgh,material_entity,TG:Ca0dec0b46652ca,2024
research,author_claim,TG:P0004:r004,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""keep""}",10.1002/adfm.202314419,TG,"[{""start"":390,""end"":554}]",r004,,,[],unspecified,[],[],,Thermogalvanic response of 1.82 mV K-1,P0004:thermo,quantity,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,has,"Herein, a novel highly stretchable (534.5%), ionic conductive (4.54 S m-1), thermogalvanic (1.82 mV K-1) hydrogel (TGH) is facilely fabricated by a one-pot method. ",P0004:r004,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:C2f76f990bdfd69,accepted,Thermogalvanic hydrogel (TGH),P0004:tgh,material_entity,TG:Cf759fa4355d9af,2024
research,author_claim,TG:P0004:r005,own_work,In TGH.,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""keep""}",10.1002/adfm.202314419,TG,"[{""start"":554,""end"":680}]",r005,,,[],unspecified,[],[],,Excellent anti-freezing performance,P0004:freeze,performance_function,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,enables,"Owing to the formation of Li+(H2O)n hydration structure, the TGH presents excellent anti-freezing and non-drying performance. ",P0004:r005,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C4368a427d13b39,accepted,Formation of Li+(H2O)n hydration structure,P0004:hydrate,mechanism_process,TG:Ce47552310a0619,2024
research,author_claim,TG:P0004:r006,own_work,In TGH.,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""keep""}",10.1002/adfm.202314419,TG,"[{""start"":554,""end"":680}]",r006,,,[],unspecified,[],[],,Excellent non-drying performance,P0004:dry,performance_function,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,enables,"Owing to the formation of Li+(H2O)n hydration structure, the TGH presents excellent anti-freezing and non-drying performance. ",P0004:r006,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C4368a427d13b39,accepted,Formation of Li+(H2O)n hydration structure,P0004:hydrate,mechanism_process,TG:C0558aa4ffc8e85,2024
research,author_claim,TG:P0004:r007,own_work,At -20 degrees C.,"[""It remains flexible and conductive (3.86 S m-1) at -20 degrees C and shows no obvious degradation in the thermoelectrical performance over 10 days. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""patch""}",10.1002/adfm.202314419,TG,"[{""start"":554,""end"":680},{""start"":680,""end"":828}]",r007,,,[],unspecified,[],[],,Retained flexibility,P0004:flex,performance_function,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,maintains,"Owing to the formation of Li+(H2O)n hydration structure, the TGH presents excellent anti-freezing and non-drying performance. ",P0004:r007,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C2f76f990bdfd69,accepted,Thermogalvanic hydrogel (TGH),P0004:tgh,material_entity,TG:C8eb5162799837f,2024
research,author_claim,TG:P0004:r008,own_work,At -20 degrees C.,"[""It remains flexible and conductive (3.86 S m-1) at -20 degrees C and shows no obvious degradation in the thermoelectrical performance over 10 days. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""patch""}",10.1002/adfm.202314419,TG,"[{""start"":554,""end"":680},{""start"":680,""end"":828}]",r008,,,[],unspecified,[],[],,Conductivity of 3.86 S m-1,P0004:coldcond,quantity,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,maintains,"Owing to the formation of Li+(H2O)n hydration structure, the TGH presents excellent anti-freezing and non-drying performance. ",P0004:r008,,complete_abstract_revision_v1_not_independent_acceptance,ion_mass_transport,TG:C2f76f990bdfd69,accepted,Thermogalvanic hydrogel (TGH),P0004:tgh,material_entity,TG:C0ee3f778d16264,2024
research,negated,TG:P0004:r009,own_work,Over 10 days; aging temperature unspecified.,"[""It remains flexible and conductive (3.86 S m-1) at -20 degrees C and shows no obvious degradation in the thermoelectrical performance over 10 days. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""patch""}",10.1002/adfm.202314419,TG,"[{""start"":554,""end"":680},{""start"":680,""end"":828}]",r009,,,[],unspecified,[],[],,Obvious thermoelectrical performance degradation,P0004:degrade,mechanism_process,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,shows,"Owing to the formation of Li+(H2O)n hydration structure, the TGH presents excellent anti-freezing and non-drying performance. ",P0004:r009,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C2f76f990bdfd69,accepted,Thermogalvanic hydrogel (TGH),P0004:tgh,material_entity,TG:Cf463fda34f7548,2024
research,author_claim,TG:P0004:r010,own_work,TGH e-skin combined with deep learning.,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""keep""}",10.1002/adfm.202314419,TG,"[{""start"":828,""end"":1035}]",r010,,,[],unspecified,[],[],,Signature recognition and biometric authentication,P0004:tasks,application,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,demonstrates,"Besides, acting as a self-powered e-skin, the TGH combined with deep learning technology for signature recognition and biometric authentication is successfully demonstrated, achieving an accuracy of 92.97%. ",P0004:r010,,complete_abstract_revision_v1_not_independent_acceptance,application_sensing,TG:Caae29efe1a35ab,accepted,TGH self-powered e-skin combined with deep learning,P0004:skin,material_entity,TG:C4d431fa88147f4,2024
research,author_claim,TG:P0004:r011,own_work,Signature recognition and biometric authentication with deep learning.,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""keep""}",10.1002/adfm.202314419,TG,"[{""start"":828,""end"":1035}]",r011,,,[],unspecified,[],[],,Recognition/authentication accuracy of 92.97%,P0004:accuracy,performance_function,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,achieves,"Besides, acting as a self-powered e-skin, the TGH combined with deep learning technology for signature recognition and biometric authentication is successfully demonstrated, achieving an accuracy of 92.97%. ",P0004:r011,,complete_abstract_revision_v1_not_independent_acceptance,application_sensing,TG:Caae29efe1a35ab,accepted,TGH self-powered e-skin combined with deep learning,P0004:skin,material_entity,TG:C431cb340b962b5,2024
research,author_claim,TG:P0004:complete_v1_cr001,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_001"",""action"":""add""}",10.1002/adfm.202314419,TG,"[{""start"":554,""end"":680}]",cr001,,,[],unspecified,[],[],,Li+(H2O)n hydration structure,P0004:complete_v1_cr001_object,state_structure,P0004,78c728e312a253364a3cee9e270aade389fa41ea644748f3f99964680bea339d,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,contains,"Owing to the formation of Li+(H2O)n hydration structure, the TGH presents excellent anti-freezing and non-drying performance. ",P0004:complete_v1_cr001,,complete_abstract_revision_v1_not_independent_acceptance,intrinsic_material_mechanism,TG:C2f76f990bdfd69,accepted,Thermogalvanic hydrogel (TGH),P0004:tgh,material_entity,TG:Cf54a71b7ad3bab,2024
research,author_claim,TG:P0005:r001,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_002"",""action"":""keep""}",10.1002/adma.202312249,TG,"[{""start"":217,""end"":307}]",r001,,,[],unspecified,[],[],,Seebeck coefficient of 32.4 mV K-1,P0005:seebeck,quantity,P0005,88a9c283396cc0df3c124d7206f950d91f817d17c080800172325838446f4ef8,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,has,"Here, a thermogalvanic ionogel with a high Seebeck coefficient (32.4 mV K-1) is designed. ",P0005:r001,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:C06c27fcc985db8,accepted,Thermogalvanic ionogel,P0005:ionogel,material_entity,TG:C50497233df259b,2024
research,author_claim,TG:P0005:r002,own_work,Developed thermocells; source wording describing their combination is ambiguous.,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_002"",""action"":""keep""}",10.1002/adma.202312249,TG,"[{""start"":307,""end"":468}]",r002,,,[],unspecified,[],[],,All-weather power generation,P0005:all,performance_function,P0005,88a9c283396cc0df3c124d7206f950d91f817d17c080800172325838446f4ef8,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,enables,"Thermocells that combine thermogalvanic ionogel-based thermocells, which realize all-weather power generation via passive radiative cooling, are also developed. ",P0005:r002,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:Cb943d9d5f12d57,accepted,Passive radiative cooling,P0005:cool,mechanism_process,TG:C9b401691aa481e,2024
research,author_claim,TG:P0005:r003,own_work,Varying weather conditions and temperature range -40 to 90 degrees C.,"[""These thermocells generate electricity continuously under varying weather conditions and over a wide temperature range (-40 to 90 degrees C), with a normalized power density of 25.84 mW m(-2) K-2. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_002"",""action"":""keep""}",10.1002/adma.202312249,TG,"[{""start"":307,""end"":468},{""start"":468,""end"":665}]",r003,,,[],unspecified,[],[],,Continuous electricity generation,P0005:continuous,performance_function,P0005,88a9c283396cc0df3c124d7206f950d91f817d17c080800172325838446f4ef8,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,achieve,"Thermocells that combine thermogalvanic ionogel-based thermocells, which realize all-weather power generation via passive radiative cooling, are also developed. ",P0005:r003,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C84cbe508cf2fb4,accepted,Developed ionogel-based thermocells,P0005:cells,material_entity,TG:C87a70b78bffbb2,2024
