mention_id,initial_concept_id,assignment_kind,decision_source,reconstruction_run_id,draft_concept_id,rollback_action
TG:P0174:n2,TG:P0174:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:4ade902b21ef8e369a4f,restore_exact_initial_assignment
TG:P0174:n3,TG:P0174:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:f18fda98fe64613b38cb,restore_exact_initial_assignment
TG:P0170:n1,TG:P0170:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:4abd47bc4c47b46972eb,restore_exact_initial_assignment
TG:P0170:n2,TG:P0170:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:dce2e2da024f3a557f91,restore_exact_initial_assignment
TG:P0096:n1,TG:P0096:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0eadeda31b32a9da1e47,restore_exact_initial_assignment
TG:P0096:n2,TG:P0096:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:155b439a5a79a1ec4a14,restore_exact_initial_assignment
TG:P0096:n3,TG:P0096:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a564a51afcf550162415,restore_exact_initial_assignment
TG:P0297:n1,TG:P0297:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:b102b9ab8bfe1d93163b,restore_exact_initial_assignment
TG:P0297:n2,TG:P0297:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:57eab61d0d0e76db9133,restore_exact_initial_assignment
TG:P0297:n3,TG:P0297:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:04dff6274c01e5001c1b,restore_exact_initial_assignment
TG:P0215:n1,TG:P0215:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:9e70c4cc2dd3dca1d822,restore_exact_initial_assignment
TG:P0215:n2,TG:P0215:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:bbb7b64e8ffaddf36dee,restore_exact_initial_assignment
TG:P0150:n1,TG:P0150:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:471e6f284c0072242349,restore_exact_initial_assignment
TG:P0150:n2,TG:P0150:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:57eab61d0d0e76db9133,restore_exact_initial_assignment
TG:P0305:n1,TG:P0305:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:4d5de39948f00b81a7e3,restore_exact_initial_assignment
TG:P0305:n2,TG:P0305:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:e28cd31caaaffb188084,restore_exact_initial_assignment
TG:P0136:n1,TG:P0136:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:88d8f7c8afb4d3414c23,restore_exact_initial_assignment
TG:P0136:n2,TG:P0136:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:7c71c2668da7bb8369db,restore_exact_initial_assignment
TG:P0136:n3,TG:P0136:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:545455d468a9761c9d69,restore_exact_initial_assignment
TG:P0062:n1,TG:P0062:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:b588d6cb42ad5db0de92,restore_exact_initial_assignment
TG:P0062:n2,TG:P0062:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:fd5a52e0edd82286a0ef,restore_exact_initial_assignment
TG:P0080:n1,TG:P0080:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:f22685ea2f986db04f69,restore_exact_initial_assignment
TG:P0080:n2,TG:P0080:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:46a0ff37a9fb91a839f6,restore_exact_initial_assignment
TG:P0080:n3,TG:P0080:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:55fa6963b8efd4b1b47a,restore_exact_initial_assignment
TG:P0137:n1,TG:P0137:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:bb7600996eb9da6281bb,restore_exact_initial_assignment
TG:P0137:n2,TG:P0137:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:e1cf75791bde9789aa64,restore_exact_initial_assignment
TG:P0137:n3,TG:P0137:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:8fddcf5ecdf925ccb3f4,restore_exact_initial_assignment
TG:P0137:n4,TG:P0137:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:efbb9eb73062a5b41177,restore_exact_initial_assignment
TG:P0137:n5,TG:P0137:initial_n5,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:ae49d2097e54129c4a31,restore_exact_initial_assignment
TG:P0137:n6,TG:P0137:initial_n6,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:ce4661232f620f419e29,restore_exact_initial_assignment
TG:P0304:n1,TG:P0304:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:16394f0fbcbfe19fb248,restore_exact_initial_assignment
TG:P0304:n2,TG:P0304:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:744edb6f2e718b22c49f,restore_exact_initial_assignment
TG:P0304:n3,TG:P0304:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:ae132c477cdac0d1d535,restore_exact_initial_assignment
TG:P0261:n1,TG:P0261:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:7a53035c6803d11a4ad0,restore_exact_initial_assignment
TG:P0261:n2,TG:P0261:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:703b6af3ba245e7b37ee,restore_exact_initial_assignment
TG:P0261:n3,TG:P0261:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:deb08b9076ba357925c1,restore_exact_initial_assignment
TG:P0261:n4,TG:P0261:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:6c8905061c45a74c1201,restore_exact_initial_assignment
TG:P0261:n5,TG:P0261:initial_n5,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:8d91448cc51dbff01485,restore_exact_initial_assignment
TG:P0254:n1,TG:P0254:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c1649f27c4e856fa5395,restore_exact_initial_assignment
TG:P0254:n2,TG:P0254:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:1061e011e3e94440dfb4,restore_exact_initial_assignment
TG:P0254:n3,TG:P0254:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:abaae2776155f8388c57,restore_exact_initial_assignment
TG:P0254:n4,TG:P0254:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:51b115c168a6fb9e592d,restore_exact_initial_assignment
TG:P0253:n1,TG:P0253:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:bdd7b1f5acaa95c379c3,restore_exact_initial_assignment
TG:P0253:n2,TG:P0253:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:51b115c168a6fb9e592d,restore_exact_initial_assignment
TG:P0253:n3,TG:P0253:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:1061e011e3e94440dfb4,restore_exact_initial_assignment
TG:P0253:n4,TG:P0253:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:abaae2776155f8388c57,restore_exact_initial_assignment
TG:P0253:n5,TG:P0253:initial_n5,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:dfd95b845c6df4ac40c3,restore_exact_initial_assignment
TG:P0253:n6,TG:P0253:initial_n6,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:46d5e0d7518cd8fb3fbc,restore_exact_initial_assignment
TG:P0220:n1,TG:P0220:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:9fdf0968a1429ca44fb3,restore_exact_initial_assignment
TG:P0220:n2,TG:P0220:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:fdbacfaa0816fa8a0656,restore_exact_initial_assignment
TG:P0220:n3,TG:P0220:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0420811c81a64a125b8b,restore_exact_initial_assignment
TG:P0224:n1,TG:P0224:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:02a4ca2571e9ae30a770,restore_exact_initial_assignment
TG:P0224:n2,TG:P0224:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d71b6d65e50b573573ae,restore_exact_initial_assignment
TG:P0224:n3,TG:P0224:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0e6f725933105add7dcd,restore_exact_initial_assignment
TG:P0224:n4,TG:P0224:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:6d3f754e007ed3237768,restore_exact_initial_assignment
TG:P0224:n5,TG:P0224:initial_n5,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:b37d901988ed9191b08e,restore_exact_initial_assignment
TG:P0023:n1,TG:P0023:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a43445e595fc889a431f,restore_exact_initial_assignment
TG:P0023:n2,TG:P0023:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:76359c10bae755c3bdf8,restore_exact_initial_assignment
TG:P0023:n3,TG:P0023:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:b505f6bb0811c0443aae,restore_exact_initial_assignment
TG:P0251:n1,TG:P0251:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:4723869c3693b1561b0c,restore_exact_initial_assignment
TG:P0251:n2,TG:P0251:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a98c1f57522f79e89d15,restore_exact_initial_assignment
TG:P0251:n3,TG:P0251:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:6beb51f9a0c752dd3e88,restore_exact_initial_assignment
TG:P0251:n4,TG:P0251:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:4cc1c2c058f4afeb9489,restore_exact_initial_assignment
TG:P0251:n5,TG:P0251:initial_n5,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:94eda675d08789144492,restore_exact_initial_assignment
TG:P0251:n6,TG:P0251:initial_n6,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0d4c80316a78317ec7ea,restore_exact_initial_assignment
TG:P0251:n7,TG:P0251:initial_n7,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:537eabac196155b5f3e6,restore_exact_initial_assignment
TG:P0169:n1,TG:P0169:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:3bf5d193ff62c94ec2b3,restore_exact_initial_assignment
TG:P0169:n2,TG:P0169:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:ecb2041aed5498c1d91e,restore_exact_initial_assignment
TG:P0169:n3,TG:P0169:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:7592da85ef4611175ad1,restore_exact_initial_assignment
TG:P0169:n4,TG:P0169:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:f9e2e2d3b18be8635773,restore_exact_initial_assignment
TG:P0019:n1,TG:P0019:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:8aac026414e935c1b605,restore_exact_initial_assignment
TG:P0019:n2,TG:P0019:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a50f31e6fd96caeccde7,restore_exact_initial_assignment
TG:P0019:n3,TG:P0019:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:022897902e37bebd0207,restore_exact_initial_assignment
TG:P0019:n4,TG:P0019:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:84e7aa511917299385d4,restore_exact_initial_assignment
TG:P0019:n5,TG:P0019:initial_n5,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:aea35cde64f0160aa4f9,restore_exact_initial_assignment
TG:P0196:n1,TG:P0196:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:8fddcf5ecdf925ccb3f4,restore_exact_initial_assignment
TG:P0196:n2,TG:P0196:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:f272fd299ab7b44e20ce,restore_exact_initial_assignment
TG:P0196:n3,TG:P0196:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:b6e1eb1a3a27b0f00f42,restore_exact_initial_assignment
TG:P0162:n1,TG:P0162:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a876891168ade6af6e45,restore_exact_initial_assignment
TG:P0162:n2,TG:P0162:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:557fb8e7041265d90156,restore_exact_initial_assignment
TG:P0162:n3,TG:P0162:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0ca2fafd15703b8d7fe6,restore_exact_initial_assignment
TG:P0162:n4,TG:P0162:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:537eabac196155b5f3e6,restore_exact_initial_assignment
TG:P0162:n5,TG:P0162:initial_n5,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:6ba190a41bcbbf6a1548,restore_exact_initial_assignment
TG:P0275:n1,TG:P0275:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d774d135cf86a924306e,restore_exact_initial_assignment
TG:P0275:n2,TG:P0275:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d5375f84cf9391beeed7,restore_exact_initial_assignment
TG:P0275:n3,TG:P0275:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:b71e9db2eaf3877ae0bd,restore_exact_initial_assignment
TG:P0079:n1,TG:P0079:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c90ab2d13b329a75a042,restore_exact_initial_assignment
TG:P0079:n2,TG:P0079:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:1ceb7c6b66ecda45a6d7,restore_exact_initial_assignment
TG:P0079:n3,TG:P0079:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:bad5a5cb9698a9e1fbb2,restore_exact_initial_assignment
TG:P0021:n1,TG:P0021:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:e0acb0bb0b529200062f,restore_exact_initial_assignment
TG:P0021:n2,TG:P0021:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d2d49f48dd11f9be88fa,restore_exact_initial_assignment
TG:P0021:n3,TG:P0021:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:3bc45effaf30d5596b00,restore_exact_initial_assignment
TG:P0015:n1,TG:P0015:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:6828cdb8bce595b82680,restore_exact_initial_assignment
TG:P0015:n2,TG:P0015:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:ba272984717213a34a89,restore_exact_initial_assignment
TG:P0015:n3,TG:P0015:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:cdea6f981bc016145b6f,restore_exact_initial_assignment
TG:P0015:n4,TG:P0015:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:519def499cb6b1615385,restore_exact_initial_assignment
TG:P0225:n1,TG:P0225:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:9e3694e63a90ee432344,restore_exact_initial_assignment
