projection_group_id,domain,subject_concept_id,object_concept_id,raw_predicate,assertion_type,direction,joint_factor_group,condition_annotation_status,evidence_count,relation_ids,paper_ids,aggregation_status
relation_projection:e862d34e3643b2105cd2,TG,draft:v2:TG:24dbc0144f7bd5482e33,draft:v2:TG:cf31f14318fcef766412,increases for air-air,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0055:r004""]","[""P0055""]",navigation_only_no_evidence_deduplication
relation_projection:2578aec4872f60f6d4fe,TG,draft:v2:TG:25f28e703f2f5808904c,draft:v2:TG:df43a80d6715567fe089,forms,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0046:r001""]","[""P0046""]",navigation_only_no_evidence_deduplication
relation_projection:795a7881382061772623,TG,draft:v2:TG:26d4a9b1a5a3e80103a2,draft:v2:TG:fcde71959fd501cb572f,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0052:r001""]","[""P0052""]",navigation_only_no_evidence_deduplication
relation_projection:0877056940725ba01d32,TG,draft:v2:TG:27d70d44f1738bbe7e54,draft:v2:TG:d965d750810462d7025f,diminishes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0109:r001""]","[""P0109""]",navigation_only_no_evidence_deduplication
relation_projection:b7c0ee16adba0756e54d,TG,draft:v2:TG:282de554bac09a19e690,draft:v2:TG:519def499cb6b1615385,minimal influence,negated,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0186:r001""]","[""P0186""]",navigation_only_no_evidence_deduplication
relation_projection:2e6ea2c179f9c3c819b9,TG,draft:v2:TG:287f7c75c850b7f9d4b9,draft:v2:TG:313b2439e37f9569bfc5,can enable,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0163:r001""]","[""P0163""]",navigation_only_no_evidence_deduplication
relation_projection:3d7a4d378da5cc8e285a,TG,draft:v2:TG:287f7c75c850b7f9d4b9,draft:v2:TG:c562bf506a37ea4e6cb6,can enable,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0163:r002""]","[""P0163""]",navigation_only_no_evidence_deduplication
relation_projection:b4e196fdf8d31ef23ab2,TG,draft:v2:TG:28e328d3004631fb5227,draft:v2:TG:723b34289df087c86c91,reduces in TEC test,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0316:r001""]","[""P0316""]",navigation_only_no_evidence_deduplication
relation_projection:e21e7ed39acc948ef614,TG,draft:v2:TG:29dbd9dd6b6b14fc1b70,draft:v2:TG:ae519365563108537eb4,reduces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0067:r002""]","[""P0067""]",navigation_only_no_evidence_deduplication
relation_projection:4ff4edad41eae26c15ad,TG,draft:v2:TG:29dbd9dd6b6b14fc1b70,draft:v2:TG:d2576373a95df0215662,creates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0067:r001""]","[""P0067""]",navigation_only_no_evidence_deduplication
relation_projection:efee20df2c3491989c6a,TG,draft:v2:TG:2ae0de7a34fa68ee206f,draft:v2:TG:a18d9ebc4bd52b01153f,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0197:r004""]","[""P0197""]",navigation_only_no_evidence_deduplication
relation_projection:ecba98aa797cb791dbdc,TG,draft:v2:TG:2ae0de7a34fa68ee206f,draft:v2:TG:d0109c31d2fc904ccf42,forms,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0197:r002""]","[""P0197""]",navigation_only_no_evidence_deduplication
relation_projection:4a70a0813caa3e40d305,TG,draft:v2:TG:2ae0de7a34fa68ee206f,draft:v2:TG:d4183ac6b931cf6d7a10,reported with,association,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0197:r003""]","[""P0197""]",navigation_only_no_evidence_deduplication
relation_projection:0bf72079e94d98a9a0e2,TG,draft:v2:TG:2b15c777889da7a67a8e,draft:v2:TG:cf31f14318fcef766412,increasingly limits hot-above-cold operation,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0128:r002""]","[""P0128""]",navigation_only_no_evidence_deduplication
relation_projection:39adae8884941e70af01,TG,draft:v2:TG:2be553ab3a7edabd1a81,draft:v2:TG:306e1c513b027a2f4b2e,coupled relation measured,association,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0292:r001""]","[""P0292""]",navigation_only_no_evidence_deduplication
relation_projection:05619c239c486306ab44,TG,draft:v2:TG:2c0725b075d077fe6176,draft:v2:TG:8ed7e0ab3c2d47981572,enables in system model,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0037:r002""]","[""P0037""]",navigation_only_no_evidence_deduplication
relation_projection:8f151c0ed1c2ac729fe6,TG,draft:v2:TG:2c10ae97b0f8fb58fbc9,draft:v2:TG:924467fd3cf7b985bf3c,creates corrosive casing environment,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0330:r001""]","[""P0330""]",navigation_only_no_evidence_deduplication
relation_projection:d3715f14d44e8d42b93f,TG,draft:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:054a30729b037a447f3b,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0086:r003""]","[""P0086""]",navigation_only_no_evidence_deduplication
relation_projection:14705653fff7f8ea08ef,TG,draft:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:8ed7e0ab3c2d47981572,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0121:r001""]","[""P0121""]",navigation_only_no_evidence_deduplication
relation_projection:8f8b549b6f577609f411,TG,draft:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:8f26741ca42b04f845ac,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0086:r002""]","[""P0086""]",navigation_only_no_evidence_deduplication
relation_projection:c700bd74fe282d5b6702,TG,draft:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:97859275fb1dbb6012bc,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0086:r001""]","[""P0086""]",navigation_only_no_evidence_deduplication
relation_projection:a5d3ba4a32324f2a349f,TG,draft:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:cce4bb891249d6750049,affects,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0189:r002""]","[""P0189""]",navigation_only_no_evidence_deduplication
relation_projection:942f79fb02d075aaa659,TG,draft:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:d8a97982935a21ec7979,compresses,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0303:r001""]","[""P0303""]",navigation_only_no_evidence_deduplication
relation_projection:de9d867e98135003804f,TG,draft:v2:TG:2ec8d563e7cc20277908,draft:v2:TG:241352497a3e432cdbcc,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0048:r002""]","[""P0048""]",navigation_only_no_evidence_deduplication
relation_projection:e6bad00f997505c0735f,TG,draft:v2:TG:2ec8d563e7cc20277908,draft:v2:TG:e85c43cde6ab15995269,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0048:r001""]","[""P0048""]",navigation_only_no_evidence_deduplication
relation_projection:d8e6ed67bd51710ecd67,TG,draft:v2:TG:2f2e601b16ed6a92c102,draft:v2:TG:4cc1c2c058f4afeb9489,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0277:r001""]","[""P0277""]",navigation_only_no_evidence_deduplication
relation_projection:8c6e64e647d5324cc155,TG,draft:v2:TG:2fc9046c159a8c3918c9,draft:v2:TG:0ca2fafd15703b8d7fe6,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0264:r002""]","[""P0264""]",navigation_only_no_evidence_deduplication
relation_projection:34265cbfcd4f36f48127,TG,draft:v2:TG:3072965c95b519f51c2e,draft:v2:TG:519def499cb6b1615385,augments,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0081:r003""]","[""P0081""]",navigation_only_no_evidence_deduplication
relation_projection:dc3d03f4cc40a7a606c7,TG,draft:v2:TG:30b758f7aad4a55981b2,draft:v2:TG:a709a9f95f59e2961a6f,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0112:r002""]","[""P0112""]",navigation_only_no_evidence_deduplication
relation_projection:2fc84ac73e55cfe4a417,TG,draft:v2:TG:30da924eb52a5001c43d,draft:v2:TG:c93f2dc9060f023dabec,exhibits,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0056:r001""]","[""P0056""]",navigation_only_no_evidence_deduplication
relation_projection:897b3ff4c701b7de0895,TG,draft:v2:TG:30f2d156e0ddd0573fe0,draft:v2:TG:0952fbcbd986b7530a38,estimates by fitting,association,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0108:r001""]","[""P0108""]",navigation_only_no_evidence_deduplication
relation_projection:9993c1677ee11ed163e7,TG,draft:v2:TG:30f2d156e0ddd0573fe0,draft:v2:TG:7a108332db63c22b46d6,estimates by fitting,association,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0108:r002""]","[""P0108""]",navigation_only_no_evidence_deduplication
relation_projection:cccbe78c929ea5c4e460,TG,draft:v2:TG:30f470b9da5460f5f3c5,draft:v2:TG:dfe8b2271356244caa30,jointly contributes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0173:r002""]","[""P0173""]",navigation_only_no_evidence_deduplication
relation_projection:78dbee66f4a6ecc890df,TG,draft:v2:TG:3108058c5adb1b32bd48,draft:v2:TG:740a6e1af4b28ed00021,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0139:r002""]","[""P0139""]",navigation_only_no_evidence_deduplication
relation_projection:cc8bbed5028a62344c84,TG,draft:v2:TG:317ff5800974d2feb9f5,draft:v2:TG:c835fd80511d966509b9,drives osmotic generator,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0177:r002""]","[""P0177""]",navigation_only_no_evidence_deduplication
relation_projection:fdd13cb98bc751bdfd58,TG,draft:v2:TG:3193c999a42951d07468,draft:v2:TG:0436d373fed0477897f3,maintains,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0035:r002""]","[""P0035""]",navigation_only_no_evidence_deduplication
relation_projection:860e446ce9e52d73e487,TG,draft:v2:TG:3284a6b26f350015c796,draft:v2:TG:ec856378adcb3df37e29,maintain relative to best ionic-liquid TEC at same gradient while enabling thinner layer,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0306:r001""]","[""P0306""]",navigation_only_no_evidence_deduplication
relation_projection:5f07021d1677e64cc759,TG,draft:v2:TG:32a42e1b14d77e982a91,draft:v2:TG:af01e3b64d9672489e69,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0157:r001""]","[""P0157""]",navigation_only_no_evidence_deduplication
relation_projection:266ff306337a361ee158,TG,draft:v2:TG:32a42e1b14d77e982a91,draft:v2:TG:b05883df50e262a7136d,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0157:r002""]","[""P0157""]",navigation_only_no_evidence_deduplication
relation_projection:a9bd870596ab56e3b5a3,TG,draft:v2:TG:33b9da51555498182afb,draft:v2:TG:cdea6f981bc016145b6f,increasing content increases,association,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0271:r002""]","[""P0271""]",navigation_only_no_evidence_deduplication
relation_projection:e6d2b054e8b2c27b5a50,TG,draft:v2:TG:33b9da51555498182afb,draft:v2:TG:e2eca0b7c372c076cb23,increasing content increases,association,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0271:r001""]","[""P0271""]",navigation_only_no_evidence_deduplication
relation_projection:78e19c05491e4a7076d2,TG,draft:v2:TG:345c4ae1de5e6c47fbeb,draft:v2:TG:0ca2fafd15703b8d7fe6,enlarges,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0172:r002""]","[""P0172""]",navigation_only_no_evidence_deduplication
relation_projection:c2cc01938af526c2422f,TG,draft:v2:TG:345c4ae1de5e6c47fbeb,draft:v2:TG:6ba190a41bcbbf6a1548,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0172:r004""]","[""P0172""]",navigation_only_no_evidence_deduplication
relation_projection:015b17097bf54b25c514,TG,draft:v2:TG:345c4ae1de5e6c47fbeb,draft:v2:TG:7691f45852eaeb016291,amplifies,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0172:r003""]","[""P0172""]",navigation_only_no_evidence_deduplication
relation_projection:2dd06d685c05029591bf,TG,draft:v2:TG:345c4ae1de5e6c47fbeb,draft:v2:TG:dedd5d907c55dd9a55bb,engineers,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0172:r001""]","[""P0172""]",navigation_only_no_evidence_deduplication
relation_projection:2096691f27f1b147f91a,TG,draft:v2:TG:34ccb401cb86ec56af8e,draft:v2:TG:6915152da2b026d8af0e,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0186:r002""]","[""P0186""]",navigation_only_no_evidence_deduplication
relation_projection:b22d8030428a97d5ee42,TG,draft:v2:TG:35f8d33de1ffd9591838,draft:v2:TG:c90ab2d13b329a75a042,predictive association,association,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0029:r001""]","[""P0029""]",navigation_only_no_evidence_deduplication
relation_projection:2f869c18f3115b06073b,TG,draft:v2:TG:360cda1dd93b7fb9bb90,draft:v2:TG:aaecb64119f79a1a9193,jointly enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0199:r001""]","[""P0199""]",navigation_only_no_evidence_deduplication
relation_projection:104091aed6dbe88d163e,TG,draft:v2:TG:37355d935a5ade5d10bc,draft:v2:TG:8016ed427323b163268e,improves,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0159:r002""]","[""P0159""]",navigation_only_no_evidence_deduplication
relation_projection:d910256bbc14ef765b6c,TG,draft:v2:TG:382fa54319768511d4a5,draft:v2:TG:188182331306ef25fd04,facilitates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0032:r003""]","[""P0032""]",navigation_only_no_evidence_deduplication
relation_projection:2ca6fb3f34d8bff3c6e7,TG,draft:v2:TG:382fa54319768511d4a5,draft:v2:TG:80bcc8adf8f61ea187a4,facilitates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0032:r004""]","[""P0032""]",navigation_only_no_evidence_deduplication
relation_projection:4ce685c633c87953448d,TG,draft:v2:TG:396a0549162fd37f552d,draft:v2:TG:cf31f14318fcef766412,improves,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0055:r002""]","[""P0055""]",navigation_only_no_evidence_deduplication
relation_projection:57ea13e58413f23162fc,TG,draft:v2:TG:3bf5d193ff62c94ec2b3,draft:v2:TG:ecb2041aed5498c1d91e,enlarges,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0169:r001""]","[""P0169""]",navigation_only_no_evidence_deduplication
relation_projection:4fce7a5d7a6e81f03c03,TG,draft:v2:TG:3d5a4ee39084b325d129,draft:v2:TG:69be1184fd8ba4a4bb8a,jointly increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0214:r003""]","[""P0214""]",navigation_only_no_evidence_deduplication
relation_projection:8372da4a5f8ef89d2215,TG,draft:v2:TG:3db7f82b84ec49786dc9,draft:v2:TG:c90ab2d13b329a75a042,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0027:r002""]","[""P0027""]",navigation_only_no_evidence_deduplication
relation_projection:eb784ac8ddf600b4be12,TG,draft:v2:TG:3dcb4cf47df31434fe65,draft:v2:TG:6c90f55c917549167491,causes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0140:r002""]","[""P0140""]",navigation_only_no_evidence_deduplication
relation_projection:a3e46315b0bc44676a30,TG,draft:v2:TG:3e2c90cf9c6f311c0264,draft:v2:TG:c90ab2d13b329a75a042,exhibits tested maximum,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0099:r001""]","[""P0099""]",navigation_only_no_evidence_deduplication
relation_projection:7965b3b71fa1e8153ce6,TG,draft:v2:TG:3e37b3cbcf4be051e8c9,draft:v2:TG:2ae73f3b7d4c0fdcd18f,improves,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0007:r001""]","[""P0007""]",navigation_only_no_evidence_deduplication
relation_projection:43e2661d49578b367307,TG,draft:v2:TG:3e6b35f882215b323fa6,draft:v2:TG:4d6fc5746b3cd39bc15d,provides,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0076:r001""]","[""P0076""]",navigation_only_no_evidence_deduplication
relation_projection:a685b3da4e2ce12eda46,TG,draft:v2:TG:3e88d29fa3ebbd4459c3,draft:v2:TG:f316dede009130b84dd4,exhibits,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0064:r001""]","[""P0064""]",navigation_only_no_evidence_deduplication
relation_projection:662bcab2f6ae607911d8,TG,draft:v2:TG:3f267235460defdaccb1,draft:v2:TG:0d247599551ef45bb8ab,joint material design exhibits,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0068:r001""]","[""P0068""]",navigation_only_no_evidence_deduplication
relation_projection:79b570d1efe57ebbd7bf,TG,draft:v2:TG:3f4b95bd8c7e3836ea70,draft:v2:TG:412176124db0f951781e,forms,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0101:r001""]","[""P0101""]",navigation_only_no_evidence_deduplication
relation_projection:afe44fd934fea3e1040f,TG,draft:v2:TG:4069252e57c5fa6b6466,draft:v2:TG:4f9bf1592b03afec83fa,provides,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0207:r002""]","[""P0207""]",navigation_only_no_evidence_deduplication
relation_projection:a6315d1000f2cb920a3f,TG,draft:v2:TG:4069252e57c5fa6b6466,draft:v2:TG:9fde78be5dee1b2f094a,provides,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0207:r001""]","[""P0207""]",navigation_only_no_evidence_deduplication
relation_projection:c1a4b10d9ccaca4800c4,TG,draft:v2:TG:4078a44997e3a31ff69d,draft:v2:TG:1738b9f1bc3078086c01,increases at high acetone fraction,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0183:r001""]","[""P0183""]",navigation_only_no_evidence_deduplication
relation_projection:1fe81291d79fbe181604,TG,draft:v2:TG:412176124db0f951781e,draft:v2:TG:907e35e7ed1c16e9113f,enables large,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0101:r003""]","[""P0101""]",navigation_only_no_evidence_deduplication
relation_projection:476b5d3338995508a5be,TG,draft:v2:TG:412176124db0f951781e,draft:v2:TG:dddbfbba16dae64e5168,enables high,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0101:r002""]","[""P0101""]",navigation_only_no_evidence_deduplication
relation_projection:8041a0e27d724f64157e,TG,draft:v2:TG:41a50edefc7fb9105c12,draft:v2:TG:98e6f7885f9e7af05855,modulates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0073:r001""]","[""P0073""]",navigation_only_no_evidence_deduplication
relation_projection:002e9a27a04533517d89,TG,draft:v2:TG:41fcd63f80ad6b3f594d,draft:v2:TG:119d77334b20a2e0902f,weakens,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0066:r001""]","[""P0066""]",navigation_only_no_evidence_deduplication
relation_projection:8a694192fc35394aa37a,TG,draft:v2:TG:429daae2299c2b37adc5,draft:v2:TG:163f4b2aec50047dc9be,results in,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0003:r002""]","[""P0003""]",navigation_only_no_evidence_deduplication
relation_projection:96dd6a082f7b32734c3b,TG,draft:v2:TG:42d759752dbd28798f31,draft:v2:TG:4bebd235a1707deb5055,jointly regulates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""TG:P0071:r001""]","[""P0071""]",navigation_only_no_evidence_deduplication
