relation_id,paper_id,analysis_layer,source_membership,year,title,doi,sentence_id,evidence_sentence,sentence_char_start,sentence_char_end,source_occurrence_id,source_global_concept_id,source_layer_node_id,source_surface,source_normalized_label,source_char_start,source_char_end,predicate_surface,predicate_normalized,predicate_char_start,predicate_char_end,target_occurrence_id,target_global_concept_id,target_layer_node_id,target_surface,target_normalized_label,target_char_start,target_char_end,assertion_status,risk_nominal_predicate,risk_hyphenated_predicate,risk_cross_clause,risk_other_predicate_between_endpoints,risk_long_endpoint_gap,risk_coordinated_inherited_subject,risk_compound_subject_after_selected_source,risk_intervening_target_head,risk_reasons,strict_syntax_eligible,human_semantic_review,graph_eligible,verifier_status
AR_13d891375b7b,P0053,TG,TG,2024,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,10.1002/aenm.202303358,8,"Ultrafast cooling can greatly reduce ion diffusion and increase crystallization nucleation rates, inhibit the growth and precipitation of the produced thermosensitive crystals, increase their utilization rates, promote redox reactions, and further improve thermoelectric properties.image",1189,1476,CO_2164f70025bb,GC_55da0e25a007,LN_4b658f8614af,crystallization,crystallization,1253,1268,promote,promote,1400,1407,CO_9dadc3581516,GC_dad97d797387,LN_13114a75157e,redox reactions,redox reaction,1408,1423,hypothetical_or_modal,False,False,True,True,True,True,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_e77fd4874506,P0053,TG,TG,2024,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,10.1002/aenm.202303358,8,"Ultrafast cooling can greatly reduce ion diffusion and increase crystallization nucleation rates, inhibit the growth and precipitation of the produced thermosensitive crystals, increase their utilization rates, promote redox reactions, and further improve thermoelectric properties.image",1189,1476,CO_9dadc3581516,GC_dad97d797387,LN_13114a75157e,redox reactions,redox reaction,1408,1423,improve,improve,1437,1444,CO_585ba7cec35c,GC_82f863b160b5,LN_206614f88ac4,thermoelectric properties,thermoelectric property,1445,1470,hypothetical_or_modal,False,False,True,False,False,True,True,False,risk_cross_clause; risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_10561c52c88a,P0065,TG,TG,2023,"High Seebeck coefficient thermogalvanic cells via the solvent-sensitive charge additivity of cobalt 1,8-diaminosarcophagine",10.1039/d2cc05413b,2,"A temperature gradient across the device drives an entropically favourable electrochemical redox reaction, resulting in continuous current production.",118,268,CO_da43c9a2ef59,GC_f50bbe3cdc5d,LN_4e04cb640a89,temperature gradient,temperature gradient,120,140,drives,drive,159,165,CO_821a4353293d,GC_71c1faf6fa71,LN_8eadb5699f95,favourable electrochemical redox reaction,favourable electrochemical redox reaction,182,223,observed_assertion,False,False,False,False,False,False,False,False,,True,pending,False,strict_syntax_gate_pass_pending_semantic_review
AR_d23675f3335c,P0066,TG,TG,2022,Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,10.1039/d2tc00889k,3,"Herein, a gel electrolyte-based thermogalvanic device with I-/I-3(-) as a redox pair is fabricated, which shows a preferred temperature tolerance (-20 to 80 degrees C) and superior anti-drying capacity at reduced vapor pressure.",385,613,CO_6ebae45cf0b1,GC_753211f34d40,LN_00578e6ba7b4,redox pair,redox pair,459,469,shows,show,491,496,CO_abe38477de5f,GC_8dfbf49f3485,LN_5daf096f4974,superior anti-drying capacity,superior anti drying capacity,557,586,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_bb3998247c13,P0068,TG,TG,2023,"Self-Powered, Non-Toxic, Recyclable Thermogalvanic Hydrogel Sensor for Temperature Monitoring of Edibles",10.3390/mi14071327,1,"Thermogalvanic hydrogel, an environmentally friendly power source, enable the conversion of low-grade thermal energy to electrical energy and powers microelectronic devices in a variety of scenarios without the need for additional batteries.",0,241,CO_270457fb32cc,GC_898118d18a47,LN_46b274f46c1e,environmentally friendly power,environmentally friendly power,28,58,enable,enable,67,73,CO_8c9d7553dd69,GC_21faa67da1fd,LN_42f3c16c1ea5,conversion,conversion,78,88,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_f309bf0c4f60,P0073,TG,TG,2026,A machine learning-enabled planar interdigitated thermogalvanic hydrogel for synergistic thermal and strain sensing,10.1039/d5ta08892e,5,"Distinct from resistive strain-based designs, the PITH employs a strain-thermal coupling mechanism, where mechanical strain modulates the hydrogel's redox kinetics, thereby influencing thermoelectric voltage output and establishing a direct strain-voltage correlation.",765,1033,CO_f492e211ad33,GC_05cb188847a7,LN_bc49b687bcfe,strain-thermal coupling,strain thermal coupling,830,853,modulates,modulate,889,898,CO_f1844ca79cdc,GC_3430a50e63de,LN_2eae47ed08b2,redox kinetics,redox kinetics,914,928,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_a7f516b87b13,P0076,TG,TG,2023,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems,10.1002/eom2.12302,4,"The low thermal conductivity of the porous cellulose aerogel enables limited heat transfer from the hot side to the cold side, and thermal energy management effectively reduces heat loss from the hot side to the environment.",528,752,CO_e3c4e54249cb,GC_cf542d621742,LN_e6a3600e3b14,thermal conductivity,thermal conductivity,536,556,enables,enable,589,596,CO_b848bb07bc64,GC_81050fa131f1,LN_b6127df21054,limited heat transfer,limited heat transfer,597,618,observed_assertion,False,False,False,False,False,False,False,False,,True,pending,False,strict_syntax_gate_pass_pending_semantic_review
AR_b2e711e2c710,P0081,TG,TG,2026,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,10.1039/d5ta09239f,1,"Thermogalvanic cells, which convert low-grade heat into electricity, usually employ chemically-homogeneous electrolytes that limit the Seebeck response to redox entropy alone.",0,175,CO_757da60ab800,GC_c9aa6483bb2b,LN_00e44323908c,usually employ chemically-homogeneous electrolytes,usually employ chemically homogeneous electrolyte,69,119,limit,limit,125,130,CO_9a93c4b7a1a8,GC_fa33573849df,LN_95c46050b32b,redox entropy,redox entropy,155,168,observed_assertion,True,False,False,False,False,False,False,False,risk_nominal_predicate,False,pending,False,relation_review_required
AR_5a9ac2dc187d,P0081,TG,TG,2026,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,10.1039/d5ta09239f,2,"Here, we introduce a redox-split thermogalvanic cell in which a temperature gradient drives localized oxidation of a nickel-bipyridine complex at the hot electrode only, creating chemical heterogeneity that augments thermopower via additional concentration gradient effects.",176,450,CO_4841531bd06d,GC_f50bbe3cdc5d,LN_4e04cb640a89,temperature gradient,temperature gradient,240,260,drives,drive,261,267,CO_bc0e96fbc693,GC_d3a504edb0cc,LN_7dfb90567fef,additional concentration gradient,additional concentration gradient,408,441,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_64b15bc3ffa4,P0081,TG,TG,2026,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,10.1039/d5ta09239f,3,"We add weakly coordinating anions to stabilize the oxidized species, increase redox entropy change, and balance electrical and thermal transport, and the optimized cell delivers a Seebeck coefficient of 6.44 mV K-1; a maximum power density similar to 8 W m(-2); and similar to 0.5 V (open circuit) at a 75 K gradient.",451,768,CO_3d13fe36978b,GC_a490b74f6879,LN_5a4f83f3f0a7,add weakly coordinating anions,add weakly coordinating anion,454,484,increase,increase,520,528,CO_2b5e94497c93,GC_fa33573849df,LN_95c46050b32b,redox entropy,redox entropy,529,542,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_b379c4d7deca,P0082,holdout,iTE|TG,2026,Ultra-sensitive self-powered thermogalvanic hydrogel wristband enabled by resistance-gated strategy,10.1016/j.cej.2026.178230,5,"Enhanced sensing is achieved through thermoelectric-mechanical coupling governed by interfacial resistance gating, wherein deformation reduces the resistance barrier and enhances the intrinsic thermoelectric current.",693,909,CO_9dc996f06084,GC_c6e8be21bab0,LN_901c2b9d38c4,thermoelectric-mechanical coupling,thermoelectric mechanical coupling,730,764,reduces,reduce,828,835,CO_fc539dd21862,GC_6e5c4d64c406,LN_11791f7c3214,intrinsic thermoelectric current,intrinsic thermoelectric current,876,908,observed_assertion,False,False,True,True,True,False,False,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_7577118cf3c5,P0082,holdout,iTE|TG,2026,Ultra-sensitive self-powered thermogalvanic hydrogel wristband enabled by resistance-gated strategy,10.1016/j.cej.2026.178230,5,"Enhanced sensing is achieved through thermoelectric-mechanical coupling governed by interfacial resistance gating, wherein deformation reduces the resistance barrier and enhances the intrinsic thermoelectric current.",693,909,CO_9dc996f06084,GC_c6e8be21bab0,LN_901c2b9d38c4,thermoelectric-mechanical coupling,thermoelectric mechanical coupling,730,764,enhances,enhance,863,871,CO_fc539dd21862,GC_6e5c4d64c406,LN_11791f7c3214,intrinsic thermoelectric current,intrinsic thermoelectric current,876,908,observed_assertion,False,False,True,True,True,False,True,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_9626ea4ca667,P0083,TG,TG,2026,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes,10.1002/smll.202514359,5,"In particular, the CC/TiO2 electrode delivers the best performance due to unique coordination interactions between TiO2 and Fe(CN)6 4-, which facilitate interfacial charge transfer, as confirmed by spectroscopic and electrochemical analyses.",811,1052,CO_c377b2b549f4,GC_930f9a0bd861,LN_5ffc72b55040,unique coordination interactions,unique coordination interaction,885,917,facilitate,facilitate,953,963,CO_9005589a28fc,GC_e4b0e242e74f,LN_32d0e1ff156b,interfacial charge transfer,interfacial charge transfer,964,991,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_ac655d995d0a,P0085,TG,TG,2026,Polymer-Redox Interactions Enhance Ferro/Ferricyanide Thermogalvanic Cells,10.1002/adfm.76685,3,"Unlike previous polymer systems that typically form gel or quasi-solid electrolytes, our liquid electrolyte preserves freely solvated PAA- and K+ ions, enabling direct and tunable interactions between the polyanion and redox species.",338,571,CO_8210d63464c4,GC_a83044c9e8ae,LN_b61408438b1e,Unlike previous polymer,unlike previous polymer,338,361,form,form,385,389,CO_192a714593ae,GC_feb5074b6740,LN_745aab1e3b3a,tunable interactions,tunable interaction,510,530,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_4042ef5fd803,P0086,TG,TG,2026,Enhanced long-term discharge stability of aqueous thermogalvanic cells through thermal resistance network,10.1016/j.applthermaleng.2026.130371,6,"The presence of natural convection can effectively enhance the heat transfer and mass transport in LTCs, but to some extent induce a significant decrease in Delta T from 10.9 K to 5.9 K due to the increase in effective thermal conductivity from 0.59 to 2.17 W/(m & sdot;K).",1321,1594,CO_3acafdb1d5a7,GC_a1699d56d371,LN_52dd9b2911b7,mass transport,mass transport,1402,1416,induce,induce,1445,1451,CO_309b3fc61c4f,GC_0104c59ddc4e,LN_54ec3d76c5ad,effective thermal conductivity,effective thermal conductivity,1530,1560,purpose_or_design,False,False,True,True,True,True,False,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_coordinated_inherited_subject,False,pending,False,relation_review_required
AR_c99274d649c1,P0086,TG,TG,2026,Enhanced long-term discharge stability of aqueous thermogalvanic cells through thermal resistance network,10.1016/j.applthermaleng.2026.130371,6,"The presence of natural convection can effectively enhance the heat transfer and mass transport in LTCs, but to some extent induce a significant decrease in Delta T from 10.9 K to 5.9 K due to the increase in effective thermal conductivity from 0.59 to 2.17 W/(m & sdot;K).",1321,1594,CO_3acafdb1d5a7,GC_a1699d56d371,LN_52dd9b2911b7,mass transport,mass transport,1402,1416,decrease,decrease,1466,1474,CO_309b3fc61c4f,GC_0104c59ddc4e,LN_54ec3d76c5ad,effective thermal conductivity,effective thermal conductivity,1530,1560,observed_assertion,True,False,True,True,False,True,False,False,risk_nominal_predicate; risk_cross_clause; risk_other_predicate_between_endpoints; risk_coordinated_inherited_subject,False,pending,False,relation_review_required
AR_16ad64b4c75a,P0086,TG,TG,2026,Enhanced long-term discharge stability of aqueous thermogalvanic cells through thermal resistance network,10.1016/j.applthermaleng.2026.130371,6,"The presence of natural convection can effectively enhance the heat transfer and mass transport in LTCs, but to some extent induce a significant decrease in Delta T from 10.9 K to 5.9 K due to the increase in effective thermal conductivity from 0.59 to 2.17 W/(m & sdot;K).",1321,1594,CO_3acafdb1d5a7,GC_a1699d56d371,LN_52dd9b2911b7,mass transport,mass transport,1402,1416,increase,increase,1518,1526,CO_309b3fc61c4f,GC_0104c59ddc4e,LN_54ec3d76c5ad,effective thermal conductivity,effective thermal conductivity,1530,1560,purpose_or_design,True,False,True,True,True,True,False,False,risk_nominal_predicate; risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_coordinated_inherited_subject,False,pending,False,relation_review_required
AR_c545a9513b96,P0094,TG,TG,2020,"A fundamental study of the thermoelectrochemistry of ferricyanide/ferrocyanide: cation, concentration, ratio, and heterogeneous and homogeneous electrocatalysis effects in thermogalvanic cells",10.1039/d0se00440e,10,Addition of CsCl was able to boost the maximum power output by uptoca.,1472,1542,CO_05386cfaced8,GC_cfef2b6497cd,LN_e08242d73cf5,CsCl,cscl,1484,1488,boost,boost,1501,1506,CO_9abd9c887550,GC_09c84fb5d355,LN_6253a6eed55f,maximum power,maximum power,1511,1524,purpose_or_design,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_c088f33c3cd6,P0095,holdout,TG,2021,Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting,10.1021/acsaem.1c02060,5,"These highly charged superabsorbent hydrogels were found to improve both electrocatalysis and ohmic resistance of the hosted redox couples, preventing electrolyte leakage, and enable the ability to perform both thermogalvanic conversion and thermocapacitive storage.",508,774,CO_f7b17839f805,GC_08e090506b22,LN_5e34c7eac66b,highly charged superabsorbent hydrogels,highly charged superabsorbent hydrogel,514,553,improve,improve,568,575,CO_6d19f8077747,GC_d3698c38f21c,LN_09d0c398b0b4,thermogalvanic conversion,thermogalvanic conversion,719,744,observed_assertion,False,False,True,True,True,False,False,False,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap,False,pending,False,relation_review_required
