semantic_audit_order,audit_order,candidate_id,review_adjusted_evidence_grade,review_adjusted_evidence_grade_order,review_adjusted_ite_side_level,review_adjusted_tg_side_level,review_adjusted_evidence_floor,review_adjusted_evidence_ceiling,ite_semantic_relation_review_status,tg_semantic_relation_review_status,semantic_review_scope,semantic_reviewer_type,human_confirmation_status,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank,review_adjusted_within_shared_node_rank
21,466,TC_533b87cf6592,R1_single_direct_sentence_relation,2,1,2,1,2,cooccurrence_only,direct_sentence_relation_accepted,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,TG,1,2,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_0758751d080f,GC_cf402379d512::GC_fd67e6523f72,concentration gradient + bulk diffusion,GC_fd67e6523f72,bulk diffusion,mechanism_or_process,1,1,0,0,,,IP_0758751d080f,TP_671a0fd969af,GC_6624fb8cc64b::GC_cf402379d512,temperature dependent host guest interaction + concentration gradient,GC_6624fb8cc64b,temperature dependent host guest interaction,mechanism_or_process,1,1,1,0,AR_9ff4ef61c8a8,,TP_671a0fd969af,CL_df58af4c348e,GC_6624fb8cc64b::GC_fd67e6523f72,bulk diffusion + temperature dependent host guest interaction,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,3,2,3,2,3
22,467,TC_a0efc39343d1,R1_single_direct_sentence_relation,2,1,2,1,2,cooccurrence_only,direct_sentence_relation_accepted,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,TG,1,2,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_65f0dc35cbaf,GC_cf402379d512::GC_d0f1f045dc61,concentration gradient + thermal voltage,GC_d0f1f045dc61,thermal voltage,outcome_or_property,1,1,0,0,,,IP_65f0dc35cbaf,TP_671a0fd969af,GC_6624fb8cc64b::GC_cf402379d512,temperature dependent host guest interaction + concentration gradient,GC_6624fb8cc64b,temperature dependent host guest interaction,mechanism_or_process,1,1,1,0,AR_9ff4ef61c8a8,,TP_671a0fd969af,CL_d7dea3a56a36,GC_6624fb8cc64b::GC_d0f1f045dc61,thermal voltage + temperature dependent host guest interaction,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,4,3,4,3,4
23,468,TC_81a6b928bc0a,R1_single_direct_sentence_relation,2,1,2,1,2,cooccurrence_only,direct_sentence_relation_accepted,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,TG,1,2,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_83b8328fd966,GC_66d6df87fd51::GC_cf402379d512,different cation + concentration gradient,GC_66d6df87fd51,different cation,material_or_structure,1,1,0,0,,,IP_83b8328fd966,TP_671a0fd969af,GC_6624fb8cc64b::GC_cf402379d512,temperature dependent host guest interaction + concentration gradient,GC_6624fb8cc64b,temperature dependent host guest interaction,mechanism_or_process,1,1,1,0,AR_9ff4ef61c8a8,,TP_671a0fd969af,CL_898d0a95c89a,GC_6624fb8cc64b::GC_66d6df87fd51,different cation + temperature dependent host guest interaction,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,5,4,5,4,5
24,469,TC_ddd070e74221,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_030d6b63871b,GC_cf402379d512::GC_d55ff41c1e96,concentration gradient + activity coefficient,GC_d55ff41c1e96,activity coefficient,outcome_or_property,1,1,0,0,,,TP_030d6b63871b,CL_ece5ca83290d,GC_3c432d56645d::GC_d55ff41c1e96,thermal gradient + activity coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,6,5,6,5,6
25,470,TC_69da382c59c5,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_174b2582613b,GC_23f7500a3658::GC_cf402379d512,intrinsic temperature coefficient + concentration gradient,GC_23f7500a3658,intrinsic temperature coefficient,outcome_or_property,1,1,0,0,,,TP_174b2582613b,CL_a23c3bf1eb82,GC_23f7500a3658::GC_3c432d56645d,thermal gradient + intrinsic temperature coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,7,6,7,6,7
26,471,TC_59276f26ac16,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_2b39aff648a3,GC_1e7bbb5384f5::GC_cf402379d512,hydrogel network + concentration gradient,GC_1e7bbb5384f5,hydrogel network,material_or_structure,1,1,0,0,,,TP_2b39aff648a3,CL_81de027d5cc5,GC_1e7bbb5384f5::GC_3c432d56645d,thermal gradient + hydrogel network,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,2,76,8,7,8,7,8
27,472,TC_633c29ddc101,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_401d0fca88c7,GC_01e53584da76::GC_cf402379d512,temperature coefficient + concentration gradient,GC_01e53584da76,temperature coefficient,outcome_or_property,1,1,0,0,,,TP_401d0fca88c7,CL_e190f0962a88,GC_01e53584da76::GC_3c432d56645d,thermal gradient + temperature coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,9,8,9,8,9
28,473,TC_d27e37750b95,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_57561fab4215,GC_7fd8c2696d32::GC_cf402379d512,solvation + concentration gradient,GC_7fd8c2696d32,solvation,mechanism_or_process,1,1,0,0,,,TP_57561fab4215,CL_3cae98c8cc23,GC_3c432d56645d::GC_7fd8c2696d32,thermal gradient + solvation,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,10,9,10,9,10
29,474,TC_de62589b4dd5,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_5a017709ea4c,GC_cf402379d512::GC_f33dfec886d8,concentration gradient + synergistically enlarges solvation entropy,GC_f33dfec886d8,synergistically enlarges solvation entropy,mechanism_or_process,1,1,0,0,,,TP_5a017709ea4c,CL_36d1eb607954,GC_3c432d56645d::GC_f33dfec886d8,thermal gradient + synergistically enlarges solvation entropy,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,2,76,11,10,11,10,11
30,476,TC_2d5bccc8394d,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_62c86622d63c,GC_4a92e5f4fe38::GC_cf402379d512,hydrogel + concentration gradient,GC_4a92e5f4fe38,hydrogel,material_or_structure,1,1,0,0,,,TP_62c86622d63c,CL_66e32a932a9e,GC_3c432d56645d::GC_4a92e5f4fe38,thermal gradient + hydrogel,already_observed_in_iTE,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,3,76,13,12,12,11,12
31,477,TC_3d1d2eb7679f,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_64ce26feb534,GC_cf402379d512::GC_d7f1b1c87d7d,concentration gradient + redox ion pair,GC_d7f1b1c87d7d,redox ion pair,material_or_structure,1,1,0,0,,,TP_64ce26feb534,CL_f6442a59af74,GC_3c432d56645d::GC_d7f1b1c87d7d,thermal gradient + redox ion pair,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,14,13,13,12,13
32,478,TC_efae2fdc2182,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_66726162657b,GC_41374fb28f21::GC_cf402379d512,redox ion + concentration gradient,GC_41374fb28f21,redox ion,material_or_structure,2,2,0,0,,,TP_66726162657b,CL_c8a95dcf5002,GC_3c432d56645d::GC_41374fb28f21,thermal gradient + redox ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,3,1,3,3,4,76,2,1,2,1,2
33,479,TC_c2c1e2668ea5,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_885920e56b51,GC_6cdb23f33c74::GC_cf402379d512,seebeck coefficient + concentration gradient,GC_6cdb23f33c74,seebeck coefficient,outcome_or_property,1,1,0,0,,,TP_885920e56b51,CL_21e05e29372e,GC_3c432d56645d::GC_6cdb23f33c74,thermal gradient + seebeck coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,3,76,15,14,14,13,14
34,482,TC_35ea95549a9a,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_b2626e67fa08,GC_cf402379d512::GC_daadfd6b705e,concentration gradient + thermoelectric power,GC_daadfd6b705e,thermoelectric power,outcome_or_property,1,1,0,0,,,TP_b2626e67fa08,CL_bc351cc8a045,GC_3c432d56645d::GC_daadfd6b705e,thermal gradient + thermoelectric power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,18,17,15,14,15
35,483,TC_f7a9a61457be,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_ba0e7d0fea6d,GC_5b2bd4afcf11::GC_cf402379d512,synergistically enlarges solvation + concentration gradient,GC_5b2bd4afcf11,synergistically enlarges solvation,mechanism_or_process,1,1,0,0,,,TP_ba0e7d0fea6d,CL_0fd0f1a393f5,GC_3c432d56645d::GC_5b2bd4afcf11,thermal gradient + synergistically enlarges solvation,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,2,76,19,18,16,15,16
36,484,TC_523f3438fad5,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_bddbdc654c07,GC_cf402379d512::GC_e9cefeab69ae,concentration gradient + redox ion transport,GC_e9cefeab69ae,redox ion transport,mechanism_or_process,1,1,0,0,,,TP_bddbdc654c07,CL_3995289a3900,GC_3c432d56645d::GC_e9cefeab69ae,thermal gradient + redox ion transport,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,2,76,20,19,17,16,17
37,486,TC_f08b469ea31a,R1_single_direct_sentence_relation,2,2,1,1,2,direct_sentence_relation_accepted,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_cf402379d512,concentration gradient,mechanism_or_process,True,True,True,3,5,4,19,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,thermal gradient + concentration gradient,GC_3c432d56645d,thermal gradient,mechanism_or_process,1,1,1,0,AR_1e288c2fdddd,,IP_e121590ef3d9,TP_ef0bf70ddd78,GC_3de6bbd46484::GC_cf402379d512,k4fe + concentration gradient,GC_3de6bbd46484,k4fe,literal_formula,1,1,0,0,,,TP_ef0bf70ddd78,CL_9e3792169ec8,GC_3c432d56645d::GC_3de6bbd46484,thermal gradient + k4fe,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,3,1,76,22,21,18,17,18
38,649,TC_63ad0812fda1,R1_single_direct_sentence_relation,2,1,2,1,2,cooccurrence_only,direct_sentence_relation_accepted,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,TG,1,2,1,2,G1_single_strict_syntax_candidate,2,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,35,18,74,32,IP_00eeff301e30,GC_00ce943bdeed::GC_f50bbe3cdc5d,measure thermal conductivity + temperature gradient,GC_00ce943bdeed,measure thermal conductivity,outcome_or_property,1,1,0,0,,,IP_00eeff301e30,TP_3d10de20fa31,GC_71c1faf6fa71::GC_f50bbe3cdc5d,favourable electrochemical redox reaction + temperature gradient,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,1,1,1,0,AR_10561c52c88a,,TP_3d10de20fa31,CL_a12fe95a3091,GC_00ce943bdeed::GC_71c1faf6fa71,measure thermal conductivity + favourable electrochemical redox reaction,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,18,1,2366,7,7,7,7,7
39,650,TC_cb46d2cb8786,R1_single_direct_sentence_relation,2,1,2,1,2,cooccurrence_only,direct_sentence_relation_accepted,incident_relation_sentence_only,independent_AI_sentence_audit,pending,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,TG,1,2,1,2,G1_single_strict_syntax_candidate,2,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,True,True,35,18,74,32,IP_099742d98033,GC_f06335f211de::GC_f50bbe3cdc5d,spatially confined fixed anion + temperature gradient,GC_f06335f211de,spatially confined fixed anion,material_or_structure,1,1,0,0,,,IP_099742d98033,TP_3d10de20fa31,GC_71c1faf6fa71::GC_f50bbe3cdc5d,favourable electrochemical redox reaction + temperature gradient,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,1,1,1,0,AR_10561c52c88a,,TP_3d10de20fa31,CL_908ce9c466be,GC_71c1faf6fa71::GC_f06335f211de,spatially confined fixed anion + favourable electrochemical redox reaction,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,18,1,2366,8,8,8,8,8
