paper_id,analysis_layer,source_membership,year,title,paper_concept_id,concept_occurrence_id,doi,sentence_id,sentence_text,sentence_char_start,sentence_char_end,surface_text,normalized_label,normalization_operations,lexical_category,head_token,char_start,char_end,extractor_pattern,document_frequency,paper_occurrence_count,token_count,selection_score,global_concept_id,layer_node_id,span_exact_match,semantic_addition_allowed,selection_scope,cross_paper_frequency_used_for_selection,verifier_status,occurrence_count
P0004,TG,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,PC_d806d519ab19,CO_c8b18ba16e9b,10.1002/adfm.202314419,7,This work exhibits the TGH-based e-skin's tremendous potential in the new generation of human-computer interaction and information security.,1035,1175,human-computer,human computer,hyphen_to_space,untyped_extractive_keyword,computer,1123,1137,generic_hyphenated_keyword,5,1,2,2.9279,GC_257cabaa88ef,LN_a5dee342f9d8,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0004,TG,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,PC_bd1cfeb1eacc,CO_1506d670d480,10.1002/adfm.202314419,7,This work exhibits the TGH-based e-skin's tremendous potential in the new generation of human-computer interaction and information security.,1035,1175,human-computer interaction,human computer interaction,hyphen_to_space,mechanism_or_process,interaction,1123,1149,head_noun_phrase,3,1,3,4.3879,GC_64edff37db97,LN_a7327e552a7b,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0004,TG,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,PC_bc155d374760,CO_c109542b770d,10.1002/adfm.202314419,1,"Self-powered electronic skins (e-skins), as on-skin human-machine interfaces, play a significant role in cyber security and personal electronics.",0,145,human-machine,human machine,hyphen_to_space,untyped_extractive_keyword,machine,52,65,generic_hyphenated_keyword,21,1,2,2.9279,GC_b74f3b2d2a63,LN_4b27b395efa1,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0004,TG,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,PC_3c6c97a072e5,CO_f0ea94c18b8a,10.1002/adfm.202314419,3,"Herein, a novel highly stretchable (534.5%), ionic conductive (4.54 S m-1), thermogalvanic (1.82 mV K-1) hydrogel (TGH) is facilely fabricated by a one-pot method.",390,553,hydrogel,hydrogel,identity,material_or_structure,hydrogel,495,503,head_noun_phrase,119,3,1,4.2759,GC_4a92e5f4fe38,LN_ce78e7c63303,True,False,single_abstract_only,False,span_valid_pending_semantic_review,3
P0004,TG,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,PC_555aa8318c4f,CO_fce3ff6f1d51,10.1002/adfm.202314419,4,"Owing to the formation of Li+(H2O)n hydration structure, the TGH presents excellent anti-freezing and non-drying performance.",554,679,n hydration,n hydration,identity,mechanism_or_process,hydration,588,599,head_noun_phrase,1,1,2,4.3279,GC_b0baa36e009a,LN_377b503b2abf,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0004,TG,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,PC_ab7151b6ab39,CO_8d74f691b2ed,10.1002/adfm.202314419,4,"Owing to the formation of Li+(H2O)n hydration structure, the TGH presents excellent anti-freezing and non-drying performance.",554,679,non-drying,non drying,hyphen_to_space,untyped_extractive_keyword,drying,656,666,generic_hyphenated_keyword,2,1,2,2.9279,GC_dc60b27f6e41,LN_838ed806d0d6,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0004,TG,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,PC_b7f261844ce8,CO_359d229042f8,10.1002/adfm.202314419,1,"Self-powered electronic skins (e-skins), as on-skin human-machine interfaces, play a significant role in cyber security and personal electronics.",0,145,Self-powered,self powered,lowercase; hyphen_to_space,untyped_extractive_keyword,powered,0,12,generic_hyphenated_keyword,114,4,2,3.2028,GC_3be2e7216e42,LN_5f312e845fe1,True,False,single_abstract_only,False,span_valid_pending_semantic_review,4
P0005,holdout,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,PC_a5b2559d7ae7,CO_ab90565c02e1,10.1002/adma.202312249,5,"These thermocells generate electricity continuously under varying weather conditions and over a wide temperature range (-40 to 90 degrees C), with a normalized power density of 25.84 mW m(-2) K-2.",468,664,normalized power,normalized power,identity,outcome_or_property,power,617,633,head_noun_phrase,13,1,2,3.3279,GC_faa270044b11,LN_6092a4b82cf3,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0005,holdout,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,PC_2b50ff80b1ba,CO_7ab9e8de1d64,10.1002/adma.202312249,5,"These thermocells generate electricity continuously under varying weather conditions and over a wide temperature range (-40 to 90 degrees C), with a normalized power density of 25.84 mW m(-2) K-2.",468,664,normalized power density,normalized power density,identity,outcome_or_property,density,617,641,head_noun_phrase,12,1,3,3.3879,GC_3cb102b9bb3d,LN_6c765153199f,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0005,holdout,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,PC_cb3094a9fa15,CO_31f9134e5478,10.1002/adma.202312249,4,"Thermocells that combine thermogalvanic ionogel-based thermocells, which realize all-weather power generation via passive radiative cooling, are also developed.",307,467,passive radiative cooling,passive radiative cooling,identity,mechanism_or_process,cooling,421,446,head_noun_phrase,1,1,3,4.3879,GC_a786e3b061fe,LN_58d4e779f685,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0005,holdout,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,PC_018a99864e56,CO_e7eb915fd5e8,10.1002/adma.202312249,1,Ionic thermocells convert heat into electricity and are promising power sources for electronic devices.,0,103,promising power,promising power,identity,outcome_or_property,power,56,71,head_noun_phrase,1,1,2,3.3279,GC_fcb6d1d6bac2,LN_1af147f7e041,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0005,holdout,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,PC_1e767b055ae0,CO_7a01578fe5f8,10.1002/adma.202312249,6,"Advanced characterization shows that the chaotropic effect enhances the Seebeck coefficient, while the self-supplying temperature difference given the radiative cooling structure enables all-weather power generation.",665,881,radiative cooling,radiative cooling,identity,mechanism_or_process,cooling,816,833,head_noun_phrase,2,1,2,4.3279,GC_1192e1ff1d8b,LN_53d6c229dc42,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0005,holdout,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,PC_293bf0ce9625,CO_1732c9650361,10.1002/adma.202312249,3,"Here, a thermogalvanic ionogel with a high Seebeck coefficient (32.4 mV K-1) is designed.",217,306,Seebeck coefficient,seebeck coefficient,lowercase,outcome_or_property,coefficient,260,279,head_noun_phrase,438,2,2,3.4496,GC_6cdb23f33c74,LN_5539875482c6,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P0005,holdout,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,PC_d29feaec2738,CO_2084003004a2,10.1002/adma.202312249,6,"Advanced characterization shows that the chaotropic effect enhances the Seebeck coefficient, while the self-supplying temperature difference given the radiative cooling structure enables all-weather power generation.",665,881,self-supplying,self supplying,hyphen_to_space,untyped_extractive_keyword,supplying,768,782,generic_hyphenated_keyword,1,1,2,2.9279,GC_9d7a505c12d7,LN_a814d3f3b722,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0005,holdout,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,PC_8e20faf35bd4,CO_224a0679d77c,10.1002/adma.202312249,6,"Advanced characterization shows that the chaotropic effect enhances the Seebeck coefficient, while the self-supplying temperature difference given the radiative cooling structure enables all-weather power generation.",665,881,self-supplying temperature difference,self supplying temperature difference,hyphen_to_space,mechanism_or_process,difference,768,805,head_noun_phrase,1,1,4,4.4479,GC_2107f268ed3a,LN_a20579faea87,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0005,holdout,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,PC_10be0eec6f27,CO_f5d66b7fb721,10.1002/adma.202312249,3,"Here, a thermogalvanic ionogel with a high Seebeck coefficient (32.4 mV K-1) is designed.",217,306,thermogalvanic ionogel,thermogalvanic ionogel,identity,material_or_structure,ionogel,225,247,head_noun_phrase,1,1,2,4.1279,GC_ec2b6a1a14ad,LN_29359c2f8182,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0006,TG,TG,2024,"Ultrastrong, flexible thermogalvanic armor with a Carnot-relative efficiency over 8%",PC_e5ca84588a6d,CO_ef97ed99bbb9,10.1038/s41467-024-51002-8,2,Emerging tough thermogalvanic device could be a sustainable platform to convert body heat energy into electricity for powering wearable electronics if its Carnot-relative efficiency (eta(r)) reaches similar to 5%.,118,331,Carnot-relative,carnot relative,lowercase; hyphen_to_space,untyped_extractive_keyword,relative,273,288,generic_hyphenated_keyword,8,1,2,2.9279,GC_f2c6e01f2e8c,LN_bc05ad0d81ee,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0006,TG,TG,2024,"Ultrastrong, flexible thermogalvanic armor with a Carnot-relative efficiency over 8%",PC_659901425b92,CO_587ebe61555a,10.1038/s41467-024-51002-8,2,Emerging tough thermogalvanic device could be a sustainable platform to convert body heat energy into electricity for powering wearable electronics if its Carnot-relative efficiency (eta(r)) reaches similar to 5%.,118,331,Carnot-relative efficiency,carnot relative efficiency,lowercase; hyphen_to_space,outcome_or_property,efficiency,273,299,head_noun_phrase,7,1,3,3.3879,GC_3f4a896f4f63,LN_aa8e052e8b24,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0006,TG,TG,2024,"Ultrastrong, flexible thermogalvanic armor with a Carnot-relative efficiency over 8%",PC_3faa46321ef6,CO_d97cb024f736,10.1038/s41467-024-51002-8,6,"The FTGA achieves an ultrahigh eta(r) of 8.53%, coupling with impressive mechanical toughness of 70.65 MJ m(-3) and substantial elongation (similar to 900%) together.",815,981,coupling,coupling,identity,mechanism_or_process,coupling,863,871,head_noun_phrase,35,1,1,4.2679,GC_1e4633c244ec,LN_908201705a51,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0006,TG,TG,2024,"Ultrastrong, flexible thermogalvanic armor with a Carnot-relative efficiency over 8%",PC_eb922b757e46,CO_2c6d847ea2bf,10.1038/s41467-024-51002-8,5,The key to our design lies in simultaneously realizing the thermosensitive-crystallization and salting-out effect in the elaborately designed ion-transport highway to boost eta(r) and improve mechanical strength.,602,814,elaborately designed ion-transport,elaborately designed ion transport,hyphen_to_space,mechanism_or_process,transport,723,757,head_noun_phrase,1,1,4,4.4479,GC_9016de567c2f,LN_3a4591bce013,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0006,TG,TG,2024,"Ultrastrong, flexible thermogalvanic armor with a Carnot-relative efficiency over 8%",PC_07ad1cb63f84,CO_ef42313bcf52,10.1038/s41467-024-51002-8,3,"However, maximizing both the eta(r) and mechanical strength of the device are mutually exclusive.",332,429,mechanical strength,mechanical strength,identity,outcome_or_property,strength,372,391,head_noun_phrase,21,2,2,3.4496,GC_08f3d1289864,LN_8cb7a4dcfe6c,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P0006,TG,TG,2024,"Ultrastrong, flexible thermogalvanic armor with a Carnot-relative efficiency over 8%",PC_1bc8e38dd481,CO_2d2848525f02,10.1038/s41467-024-51002-8,5,The key to our design lies in simultaneously realizing the thermosensitive-crystallization and salting-out effect in the elaborately designed ion-transport highway to boost eta(r) and improve mechanical strength.,602,814,thermosensitive-crystallization,thermosensitive crystallization,hyphen_to_space,mechanism_or_process,crystallization,661,692,head_noun_phrase,3,1,2,4.3279,GC_967653ea5f9f,LN_4a0ae177e1fa,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0007,TG,TG,2025,Bionic Multimodal Augmented Somatosensory Receptor Enabled by Thermogalvanic Hydrogel,PC_ffba1c56e94e,CO_74973e92197d,10.1002/advs.202505873,2,"Here, inspired by the human skin perception mechanism, an ultrasensitive self-powered multimodal fingertip receptor that integrates thermogalvanic hydrogels as active mechanoreceptors and thermoreceptors for entropy-stabilized material fingerprint perception is proposed.",271,542,entropy-stabilized,entropy stabilized,hyphen_to_space,untyped_extractive_keyword,stabilized,479,497,generic_hyphenated_keyword,2,1,2,2.9279,GC_d80a5b617020,LN_c1eb55255e9c,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0007,TG,TG,2025,Bionic Multimodal Augmented Somatosensory Receptor Enabled by Thermogalvanic Hydrogel,PC_a42f8880f2e2,CO_02b6f689c9c1,10.1002/advs.202505873,4,"By exploiting static thermovoltage and dynamic differential signals to visualize the unsteady interfacial heat conduction, different materials can be determined in 80 ms based on the fast and slow adaptive sensations of the receptor.",685,918,exploiting static thermovoltage,exploiting static thermovoltage,identity,outcome_or_property,thermovoltage,688,719,head_noun_phrase,1,1,3,3.3879,GC_644db3e05c32,LN_b3a591187141,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0007,TG,TG,2025,Bionic Multimodal Augmented Somatosensory Receptor Enabled by Thermogalvanic Hydrogel,PC_de492257b5f5,CO_b4a340119d63,10.1002/advs.202505873,3,A micropatterned and gradient structure strategy is introduced to improve the sensitivity to 53.6 kPa-1 with a low detection limit of 1.9 Pa.,543,684,gradient,gradient,identity,mechanism_or_process,gradient,564,572,head_noun_phrase,18,1,1,4.2679,GC_7502dbb07223,LN_a1c34393f3d1,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0007,TG,TG,2025,Bionic Multimodal Augmented Somatosensory Receptor Enabled by Thermogalvanic Hydrogel,PC_81735744cf83,CO_e9ae51f96097,10.1002/advs.202505873,7,"With the assistance of deep learning, the fingertip receptor can function as an augmented somatosensory receptor to accurately perceive cutaneous cues of objects with an accuracy of 95.5%, which provides the potential of intelligent haptic perception to human-machine interfaces and prosthetics.",1316,1611,human-machine,human machine,hyphen_to_space,untyped_extractive_keyword,machine,1570,1583,generic_hyphenated_keyword,21,1,2,2.9279,GC_b74f3b2d2a63,LN_4b27b395efa1,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
