domain,source_concept_id,target_concept_id,source_mention_id,target_mention_id,rank,cosine_similarity
TG,TG:P0008:initial_n2,TG:P0013:initial_n3,TG:P0008:n2,TG:P0013:n3,3,0.881560206413269
TG,TG:P0008:initial_n2,TG:P0013:initial_n1,TG:P0008:n2,TG:P0013:n1,4,0.8775115013122559
TG,TG:P0008:initial_n2,TG:P0013:initial_n2,TG:P0008:n2,TG:P0013:n2,5,0.8724990487098694
TG,TG:P0008:initial_n2,TG:P0052:initial_n1,TG:P0008:n2,TG:P0052:n1,6,0.871048092842102
TG,TG:P0008:initial_n2,TG:P0047:initial_n6,TG:P0008:n2,TG:P0047:n6,7,0.8637964725494385
TG,TG:P0008:initial_n2,TG:P0033:initial_n2,TG:P0008:n2,TG:P0033:n2,8,0.8633596897125244
TG,TG:P0008:initial_n2,TG:P0054:initial_n3,TG:P0008:n2,TG:P0054:n3,9,0.8599292635917664
TG,TG:P0008:initial_n2,TG:P0252:initial_n2,TG:P0008:n2,TG:P0252:n2,10,0.8548896908760071
TG,TG:P0009:initial_n1,TG:P0009:initial_n3,TG:P0009:n1,TG:P0009:n3,1,0.9804036021232605
TG,TG:P0009:initial_n1,TG:P0009:initial_n4,TG:P0009:n1,TG:P0009:n4,2,0.9738536477088928
TG,TG:P0009:initial_n1,TG:P0009:initial_n2,TG:P0009:n1,TG:P0009:n2,3,0.967971920967102
TG,TG:P0009:initial_n1,TG:P0081:initial_n5,TG:P0009:n1,TG:P0081:n5,4,0.878749668598175
TG,TG:P0009:initial_n1,TG:P0160:initial_n3,TG:P0009:n1,TG:P0160:n3,5,0.8750380277633667
TG,TG:P0009:initial_n1,TG:P0035:initial_n2,TG:P0009:n1,TG:P0035:n2,6,0.8693686723709106
TG,TG:P0009:initial_n1,TG:P0310:initial_n2,TG:P0009:n1,TG:P0310:n2,7,0.8662954568862915
TG,TG:P0009:initial_n1,TG:P0191:initial_n2,TG:P0009:n1,TG:P0191:n2,8,0.8634206652641296
TG,TG:P0009:initial_n1,TG:P0160:initial_n1,TG:P0009:n1,TG:P0160:n1,9,0.8600947856903076
TG,TG:P0009:initial_n1,TG:P0081:initial_n3,TG:P0009:n1,TG:P0081:n3,10,0.8592166304588318
TG,TG:P0009:initial_n2,TG:P0009:initial_n1,TG:P0009:n2,TG:P0009:n1,1,0.967971920967102
TG,TG:P0009:initial_n2,TG:P0009:initial_n3,TG:P0009:n2,TG:P0009:n3,2,0.957736611366272
TG,TG:P0009:initial_n2,TG:P0009:initial_n4,TG:P0009:n2,TG:P0009:n4,3,0.9542185068130493
TG,TG:P0009:initial_n2,TG:P0081:initial_n1,TG:P0009:n2,TG:P0081:n1,4,0.8928138017654419
TG,TG:P0009:initial_n2,TG:P0081:initial_n5,TG:P0009:n2,TG:P0081:n5,5,0.8911348581314087
TG,TG:P0009:initial_n2,TG:P0035:initial_n3,TG:P0009:n2,TG:P0035:n3,6,0.8853979706764221
TG,TG:P0009:initial_n2,TG:P0081:initial_n3,TG:P0009:n2,TG:P0081:n3,7,0.8832806348800659
TG,TG:P0009:initial_n2,TG:P0283:initial_n2,TG:P0009:n2,TG:P0283:n2,8,0.8814733028411865
TG,TG:P0009:initial_n2,TG:P0035:initial_n2,TG:P0009:n2,TG:P0035:n2,9,0.8799793720245361
TG,TG:P0009:initial_n2,TG:P0081:initial_n2,TG:P0009:n2,TG:P0081:n2,10,0.8730321526527405
TG,TG:P0009:initial_n3,TG:P0009:initial_n4,TG:P0009:n3,TG:P0009:n4,1,0.9808408617973328
TG,TG:P0009:initial_n3,TG:P0009:initial_n1,TG:P0009:n3,TG:P0009:n1,2,0.9804036021232605
TG,TG:P0009:initial_n3,TG:P0009:initial_n2,TG:P0009:n3,TG:P0009:n2,3,0.957736611366272
TG,TG:P0009:initial_n3,TG:P0081:initial_n5,TG:P0009:n3,TG:P0081:n5,4,0.9126677513122559
TG,TG:P0009:initial_n3,TG:P0160:initial_n3,TG:P0009:n3,TG:P0160:n3,5,0.8978081345558167
TG,TG:P0009:initial_n3,TG:P0310:initial_n2,TG:P0009:n3,TG:P0310:n2,6,0.8796373009681702
TG,TG:P0009:initial_n3,TG:P0081:initial_n3,TG:P0009:n3,TG:P0081:n3,7,0.8778278827667236
TG,TG:P0009:initial_n3,TG:P0160:initial_n2,TG:P0009:n3,TG:P0160:n2,8,0.8758992552757263
TG,TG:P0009:initial_n3,TG:P0160:initial_n1,TG:P0009:n3,TG:P0160:n1,9,0.8749479055404663
TG,TG:P0009:initial_n3,TG:P0081:initial_n1,TG:P0009:n3,TG:P0081:n1,10,0.8749461770057678
TG,TG:P0009:initial_n4,TG:P0009:initial_n3,TG:P0009:n4,TG:P0009:n3,1,0.9808408617973328
TG,TG:P0009:initial_n4,TG:P0009:initial_n1,TG:P0009:n4,TG:P0009:n1,2,0.9738536477088928
TG,TG:P0009:initial_n4,TG:P0009:initial_n2,TG:P0009:n4,TG:P0009:n2,3,0.9542185068130493
TG,TG:P0009:initial_n4,TG:P0160:initial_n3,TG:P0009:n4,TG:P0160:n3,4,0.8815599679946899
TG,TG:P0009:initial_n4,TG:P0160:initial_n1,TG:P0009:n4,TG:P0160:n1,5,0.8738433718681335
TG,TG:P0009:initial_n4,TG:P0081:initial_n5,TG:P0009:n4,TG:P0081:n5,6,0.8697184324264526
TG,TG:P0009:initial_n4,TG:P0160:initial_n2,TG:P0009:n4,TG:P0160:n2,7,0.8659287095069885
TG,TG:P0009:initial_n4,TG:P0310:initial_n2,TG:P0009:n4,TG:P0310:n2,8,0.8594808578491211
TG,TG:P0009:initial_n4,TG:P0114:initial_n3,TG:P0009:n4,TG:P0114:n3,9,0.8525726795196533
TG,TG:P0009:initial_n4,TG:P0081:initial_n3,TG:P0009:n4,TG:P0081:n3,10,0.8521366715431213
TG,TG:P0010:initial_n1,TG:P0010:initial_n3,TG:P0010:n1,TG:P0010:n3,1,0.9664232730865479
TG,TG:P0010:initial_n1,TG:P0010:initial_n2,TG:P0010:n1,TG:P0010:n2,2,0.960044801235199
TG,TG:P0010:initial_n1,TG:P0198:initial_n1,TG:P0010:n1,TG:P0198:n1,3,0.8868419528007507
TG,TG:P0010:initial_n1,TG:P0198:initial_n2,TG:P0010:n1,TG:P0198:n2,4,0.8788875341415405
TG,TG:P0010:initial_n1,TG:P0109:initial_n4,TG:P0010:n1,TG:P0109:n4,5,0.865009069442749
TG,TG:P0010:initial_n1,TG:P0109:initial_n2,TG:P0010:n1,TG:P0109:n2,6,0.8549951910972595
TG,TG:P0010:initial_n1,TG:P0092:initial_n1,TG:P0010:n1,TG:P0092:n1,7,0.8545057773590088
TG,TG:P0010:initial_n1,TG:P0276:initial_n1,TG:P0010:n1,TG:P0276:n1,8,0.8538731336593628
TG,TG:P0010:initial_n1,TG:P0092:initial_n3,TG:P0010:n1,TG:P0092:n3,9,0.851290225982666
TG,TG:P0010:initial_n1,TG:P0058:initial_n3,TG:P0010:n1,TG:P0058:n3,10,0.8511733412742615
TG,TG:P0010:initial_n2,TG:P0010:initial_n3,TG:P0010:n2,TG:P0010:n3,1,0.9650523662567139
TG,TG:P0010:initial_n2,TG:P0010:initial_n1,TG:P0010:n2,TG:P0010:n1,2,0.960044801235199
TG,TG:P0010:initial_n2,TG:P0109:initial_n2,TG:P0010:n2,TG:P0109:n2,3,0.8788479566574097
TG,TG:P0010:initial_n2,TG:P0121:initial_n3,TG:P0010:n2,TG:P0121:n3,4,0.8771476745605469
TG,TG:P0010:initial_n2,TG:P0229:initial_n1,TG:P0010:n2,TG:P0229:n1,5,0.8755183815956116
TG,TG:P0010:initial_n2,TG:P0198:initial_n2,TG:P0010:n2,TG:P0198:n2,6,0.8705382943153381
TG,TG:P0010:initial_n2,TG:P0021:initial_n3,TG:P0010:n2,TG:P0021:n3,7,0.8668237924575806
TG,TG:P0010:initial_n2,TG:P0109:initial_n4,TG:P0010:n2,TG:P0109:n4,8,0.8659462928771973
TG,TG:P0010:initial_n2,TG:P0283:initial_n2,TG:P0010:n2,TG:P0283:n2,9,0.8656121492385864
TG,TG:P0010:initial_n2,TG:P0109:initial_n3,TG:P0010:n2,TG:P0109:n3,10,0.8648275136947632
TG,TG:P0010:initial_n3,TG:P0010:initial_n1,TG:P0010:n3,TG:P0010:n1,1,0.9664232730865479
TG,TG:P0010:initial_n3,TG:P0010:initial_n2,TG:P0010:n3,TG:P0010:n2,2,0.9650523662567139
TG,TG:P0010:initial_n3,TG:P0198:initial_n2,TG:P0010:n3,TG:P0198:n2,3,0.8724590539932251
TG,TG:P0010:initial_n3,TG:P0198:initial_n1,TG:P0010:n3,TG:P0198:n1,4,0.8665617108345032
TG,TG:P0010:initial_n3,TG:P0208:initial_n3,TG:P0010:n3,TG:P0208:n3,5,0.8630890250205994
TG,TG:P0010:initial_n3,TG:P0193:initial_n3,TG:P0010:n3,TG:P0193:n3,6,0.8623539209365845
TG,TG:P0010:initial_n3,TG:P0121:initial_n3,TG:P0010:n3,TG:P0121:n3,7,0.8617511987686157
TG,TG:P0010:initial_n3,TG:P0109:initial_n2,TG:P0010:n3,TG:P0109:n2,8,0.8602626323699951
TG,TG:P0010:initial_n3,TG:P0175:initial_n3,TG:P0010:n3,TG:P0175:n3,9,0.8590823411941528
TG,TG:P0010:initial_n3,TG:P0109:initial_n4,TG:P0010:n3,TG:P0109:n4,10,0.8587453961372375
TG,TG:P0011:initial_n1,TG:P0011:initial_n3,TG:P0011:n1,TG:P0011:n3,1,0.9736307859420776
TG,TG:P0011:initial_n1,TG:P0011:initial_n2,TG:P0011:n1,TG:P0011:n2,2,0.9685990214347839
TG,TG:P0011:initial_n1,TG:P0011:initial_n4,TG:P0011:n1,TG:P0011:n4,3,0.9672065377235413
TG,TG:P0011:initial_n1,TG:P0249:initial_n1,TG:P0011:n1,TG:P0249:n1,4,0.8965264558792114
TG,TG:P0011:initial_n1,TG:P0095:initial_n2,TG:P0011:n1,TG:P0095:n2,5,0.887917697429657
TG,TG:P0011:initial_n1,TG:P0043:initial_n4,TG:P0011:n1,TG:P0043:n4,6,0.8852996826171875
TG,TG:P0011:initial_n1,TG:P0095:initial_n3,TG:P0011:n1,TG:P0095:n3,7,0.8848971128463745
TG,TG:P0011:initial_n1,TG:P0095:initial_n4,TG:P0011:n1,TG:P0095:n4,8,0.883001983165741
TG,TG:P0011:initial_n1,TG:P0095:initial_n1,TG:P0011:n1,TG:P0095:n1,9,0.8810048699378967
TG,TG:P0011:initial_n1,TG:P0043:initial_n2,TG:P0011:n1,TG:P0043:n2,10,0.880109965801239
TG,TG:P0011:initial_n2,TG:P0011:initial_n1,TG:P0011:n2,TG:P0011:n1,1,0.9685990214347839
TG,TG:P0011:initial_n2,TG:P0011:initial_n3,TG:P0011:n2,TG:P0011:n3,2,0.9668326377868652
TG,TG:P0011:initial_n2,TG:P0011:initial_n4,TG:P0011:n2,TG:P0011:n4,3,0.9599342346191406
TG,TG:P0011:initial_n2,TG:P0047:initial_n1,TG:P0011:n2,TG:P0047:n1,4,0.8983373045921326
TG,TG:P0011:initial_n2,TG:P0172:initial_n5,TG:P0011:n2,TG:P0172:n5,5,0.8981795907020569
TG,TG:P0011:initial_n2,TG:P0047:initial_n2,TG:P0011:n2,TG:P0047:n2,6,0.8944140076637268
TG,TG:P0011:initial_n2,TG:P0139:initial_n3,TG:P0011:n2,TG:P0139:n3,7,0.8917850852012634
TG,TG:P0011:initial_n2,TG:P0047:initial_n6,TG:P0011:n2,TG:P0047:n6,8,0.891499400138855
TG,TG:P0011:initial_n2,TG:P0095:initial_n3,TG:P0011:n2,TG:P0095:n3,9,0.8914992213249207
TG,TG:P0011:initial_n2,TG:P0095:initial_n2,TG:P0011:n2,TG:P0095:n2,10,0.8910278081893921
TG,TG:P0011:initial_n3,TG:P0011:initial_n4,TG:P0011:n3,TG:P0011:n4,1,0.9900070428848267
TG,TG:P0011:initial_n3,TG:P0011:initial_n1,TG:P0011:n3,TG:P0011:n1,2,0.9736307859420776
TG,TG:P0011:initial_n3,TG:P0011:initial_n2,TG:P0011:n3,TG:P0011:n2,3,0.9668326377868652
TG,TG:P0011:initial_n3,TG:P0043:initial_n4,TG:P0011:n3,TG:P0043:n4,4,0.9004276990890503
TG,TG:P0011:initial_n3,TG:P0146:initial_n3,TG:P0011:n3,TG:P0146:n3,5,0.899102509021759
TG,TG:P0011:initial_n3,TG:P0095:initial_n3,TG:P0011:n3,TG:P0095:n3,6,0.8969962000846863
TG,TG:P0011:initial_n3,TG:P0045:initial_n3,TG:P0011:n3,TG:P0045:n3,7,0.8916482329368591
TG,TG:P0011:initial_n3,TG:P0095:initial_n2,TG:P0011:n3,TG:P0095:n2,8,0.8882268071174622
TG,TG:P0011:initial_n3,TG:P0045:initial_n4,TG:P0011:n3,TG:P0045:n4,9,0.8874490857124329
TG,TG:P0011:initial_n3,TG:P0043:initial_n2,TG:P0011:n3,TG:P0043:n2,10,0.8850065469741821
TG,TG:P0011:initial_n4,TG:P0011:initial_n3,TG:P0011:n4,TG:P0011:n3,1,0.9900070428848267
TG,TG:P0011:initial_n4,TG:P0011:initial_n1,TG:P0011:n4,TG:P0011:n1,2,0.9672065377235413
TG,TG:P0011:initial_n4,TG:P0011:initial_n2,TG:P0011:n4,TG:P0011:n2,3,0.9599342346191406
TG,TG:P0011:initial_n4,TG:P0095:initial_n3,TG:P0011:n4,TG:P0095:n3,4,0.8930635452270508
TG,TG:P0011:initial_n4,TG:P0055:initial_n3,TG:P0011:n4,TG:P0055:n3,5,0.8886014819145203
TG,TG:P0011:initial_n4,TG:P0043:initial_n4,TG:P0011:n4,TG:P0043:n4,6,0.8874810934066772
TG,TG:P0011:initial_n4,TG:P0045:initial_n4,TG:P0011:n4,TG:P0045:n4,7,0.8863677978515625
TG,TG:P0011:initial_n4,TG:P0045:initial_n3,TG:P0011:n4,TG:P0045:n3,8,0.8860502243041992
TG,TG:P0011:initial_n4,TG:P0095:initial_n2,TG:P0011:n4,TG:P0095:n2,9,0.8841682076454163
TG,TG:P0011:initial_n4,TG:P0199:initial_n3,TG:P0011:n4,TG:P0199:n3,10,0.883516788482666
TG,TG:P0012:initial_n1,TG:P0012:initial_n3,TG:P0012:n1,TG:P0012:n3,1,0.9729891419410706
TG,TG:P0012:initial_n1,TG:P0082:initial_n4,TG:P0012:n1,TG:P0082:n4,2,0.881945788860321
TG,TG:P0012:initial_n1,TG:P0082:initial_n1,TG:P0012:n1,TG:P0082:n1,3,0.8731323480606079
TG,TG:P0012:initial_n1,TG:P0082:initial_n2,TG:P0012:n1,TG:P0082:n2,4,0.8573819994926453
TG,TG:P0012:initial_n1,TG:P0147:initial_n1,TG:P0012:n1,TG:P0147:n1,5,0.8557363748550415
TG,TG:P0012:initial_n1,TG:P0019:initial_n4,TG:P0012:n1,TG:P0019:n4,6,0.8505586981773376
TG,TG:P0012:initial_n1,TG:P0143:initial_n2,TG:P0012:n1,TG:P0143:n2,7,0.8486373424530029
TG,TG:P0012:initial_n1,TG:P0073:initial_n3,TG:P0012:n1,TG:P0073:n3,8,0.8456458449363708
TG,TG:P0012:initial_n1,TG:P0019:initial_n2,TG:P0012:n1,TG:P0019:n2,9,0.8409563899040222
TG,TG:P0012:initial_n1,TG:P0035:initial_n4,TG:P0012:n1,TG:P0035:n4,10,0.8387476205825806
TG,TG:P0012:initial_n3,TG:P0012:initial_n1,TG:P0012:n3,TG:P0012:n1,1,0.9729891419410706
TG,TG:P0012:initial_n3,TG:P0019:initial_n4,TG:P0012:n3,TG:P0019:n4,2,0.8405812978744507
TG,TG:P0012:initial_n3,TG:P0082:initial_n1,TG:P0012:n3,TG:P0082:n1,3,0.8375250697135925
TG,TG:P0012:initial_n3,TG:P0019:initial_n2,TG:P0012:n3,TG:P0019:n2,4,0.8369299173355103
TG,TG:P0012:initial_n3,TG:P0082:initial_n4,TG:P0012:n3,TG:P0082:n4,5,0.8350605964660645
TG,TG:P0012:initial_n3,TG:P0082:initial_n2,TG:P0012:n3,TG:P0082:n2,6,0.8267821669578552
TG,TG:P0012:initial_n3,TG:P0147:initial_n1,TG:P0012:n3,TG:P0147:n1,7,0.8257734775543213
TG,TG:P0012:initial_n3,TG:P0019:initial_n3,TG:P0012:n3,TG:P0019:n3,8,0.8247026205062866
TG,TG:P0012:initial_n3,TG:P0019:initial_n5,TG:P0012:n3,TG:P0019:n5,9,0.8245052099227905
TG,TG:P0012:initial_n3,TG:P0138:initial_n1,TG:P0012:n3,TG:P0138:n1,10,0.8236779570579529
TG,TG:P0013:initial_n1,TG:P0013:initial_n3,TG:P0013:n1,TG:P0013:n3,1,0.9698233604431152
TG,TG:P0013:initial_n1,TG:P0013:initial_n2,TG:P0013:n1,TG:P0013:n2,2,0.965203046798706
TG,TG:P0013:initial_n1,TG:P0052:initial_n1,TG:P0013:n1,TG:P0052:n1,3,0.9108018279075623
TG,TG:P0013:initial_n1,TG:P0033:initial_n1,TG:P0013:n1,TG:P0033:n1,4,0.8789078593254089
TG,TG:P0013:initial_n1,TG:P0047:initial_n6,TG:P0013:n1,TG:P0047:n6,5,0.8783109784126282
TG,TG:P0013:initial_n1,TG:P0008:initial_n2,TG:P0013:n1,TG:P0008:n2,6,0.8775115013122559
TG,TG:P0013:initial_n1,TG:P0139:initial_n7,TG:P0013:n1,TG:P0139:n7,7,0.8755391240119934
TG,TG:P0013:initial_n1,TG:P0047:initial_n4,TG:P0013:n1,TG:P0047:n4,8,0.8738628029823303
TG,TG:P0013:initial_n1,TG:P0061:initial_n2,TG:P0013:n1,TG:P0061:n2,9,0.8738035559654236
TG,TG:P0013:initial_n1,TG:P0166:initial_n4,TG:P0013:n1,TG:P0166:n4,10,0.873260498046875
TG,TG:P0013:initial_n2,TG:P0013:initial_n3,TG:P0013:n2,TG:P0013:n3,1,0.9760310649871826
TG,TG:P0013:initial_n2,TG:P0013:initial_n1,TG:P0013:n2,TG:P0013:n1,2,0.965203046798706
TG,TG:P0013:initial_n2,TG:P0045:initial_n4,TG:P0013:n2,TG:P0045:n4,3,0.8904306888580322
TG,TG:P0013:initial_n2,TG:P0095:initial_n3,TG:P0013:n2,TG:P0095:n3,4,0.8862205743789673
TG,TG:P0013:initial_n2,TG:P0055:initial_n3,TG:P0013:n2,TG:P0055:n3,5,0.8830714225769043
TG,TG:P0013:initial_n2,TG:P0047:initial_n6,TG:P0013:n2,TG:P0047:n6,6,0.881626546382904
TG,TG:P0013:initial_n2,TG:P0045:initial_n3,TG:P0013:n2,TG:P0045:n3,7,0.8805974125862122
TG,TG:P0013:initial_n2,TG:P0055:initial_n1,TG:P0013:n2,TG:P0055:n1,8,0.8804226517677307
TG,TG:P0013:initial_n2,TG:P0095:initial_n2,TG:P0013:n2,TG:P0095:n2,9,0.8760167360305786
TG,TG:P0013:initial_n2,TG:P0047:initial_n2,TG:P0013:n2,TG:P0047:n2,10,0.874909520149231
TG,TG:P0013:initial_n3,TG:P0013:initial_n2,TG:P0013:n3,TG:P0013:n2,1,0.9760310649871826
TG,TG:P0013:initial_n3,TG:P0013:initial_n1,TG:P0013:n3,TG:P0013:n1,2,0.9698233604431152
TG,TG:P0013:initial_n3,TG:P0008:initial_n2,TG:P0013:n3,TG:P0008:n2,3,0.881560206413269
TG,TG:P0013:initial_n3,TG:P0047:initial_n6,TG:P0013:n3,TG:P0047:n6,4,0.8793538808822632
TG,TG:P0013:initial_n3,TG:P0052:initial_n1,TG:P0013:n3,TG:P0052:n1,5,0.8735837936401367
TG,TG:P0013:initial_n3,TG:P0008:initial_n1,TG:P0013:n3,TG:P0008:n1,6,0.8654405474662781
TG,TG:P0013:initial_n3,TG:P0045:initial_n3,TG:P0013:n3,TG:P0045:n3,7,0.8640239834785461
TG,TG:P0013:initial_n3,TG:P0047:initial_n2,TG:P0013:n3,TG:P0047:n2,8,0.8638556599617004
TG,TG:P0013:initial_n3,TG:P0095:initial_n1,TG:P0013:n3,TG:P0095:n1,9,0.8633834719657898
TG,TG:P0013:initial_n3,TG:P0047:initial_n1,TG:P0013:n3,TG:P0047:n1,10,0.862278163433075
TG,TG:P0014:initial_n1,TG:P0014:initial_n4,TG:P0014:n1,TG:P0014:n4,1,0.9678523540496826
TG,TG:P0014:initial_n1,TG:P0014:initial_n3,TG:P0014:n1,TG:P0014:n3,2,0.9600397348403931
TG,TG:P0014:initial_n1,TG:P0014:initial_n2,TG:P0014:n1,TG:P0014:n2,3,0.9584445953369141
TG,TG:P0014:initial_n1,TG:P0062:initial_n1,TG:P0014:n1,TG:P0062:n1,4,0.8610830903053284
TG,TG:P0014:initial_n1,TG:P0146:initial_n1,TG:P0014:n1,TG:P0146:n1,5,0.8459091782569885
TG,TG:P0014:initial_n1,TG:P0142:initial_n1,TG:P0014:n1,TG:P0142:n1,6,0.8453724980354309
TG,TG:P0014:initial_n1,TG:P0142:initial_n3,TG:P0014:n1,TG:P0142:n3,7,0.8442420363426208
TG,TG:P0014:initial_n1,TG:P0197:initial_n5,TG:P0014:n1,TG:P0197:n5,8,0.8397505879402161
TG,TG:P0014:initial_n1,TG:P0146:initial_n4,TG:P0014:n1,TG:P0146:n4,9,0.8375635743141174
TG,TG:P0014:initial_n1,TG:P0197:initial_n2,TG:P0014:n1,TG:P0197:n2,10,0.8359125852584839
TG,TG:P0014:initial_n2,TG:P0014:initial_n4,TG:P0014:n2,TG:P0014:n4,1,0.9603044986724854
TG,TG:P0014:initial_n2,TG:P0014:initial_n3,TG:P0014:n2,TG:P0014:n3,2,0.9597123265266418
TG,TG:P0014:initial_n2,TG:P0014:initial_n1,TG:P0014:n2,TG:P0014:n1,3,0.9584445953369141
TG,TG:P0014:initial_n2,TG:P0197:initial_n2,TG:P0014:n2,TG:P0197:n2,4,0.864737331867218
TG,TG:P0014:initial_n2,TG:P0197:initial_n5,TG:P0014:n2,TG:P0197:n5,5,0.859767735004425
TG,TG:P0014:initial_n2,TG:P0197:initial_n3,TG:P0014:n2,TG:P0197:n3,6,0.8548638224601746
TG,TG:P0014:initial_n2,TG:P0197:initial_n1,TG:P0014:n2,TG:P0197:n1,7,0.8504270315170288
TG,TG:P0014:initial_n2,TG:P0146:initial_n1,TG:P0014:n2,TG:P0146:n1,8,0.8415592908859253
TG,TG:P0014:initial_n2,TG:P0071:initial_n3,TG:P0014:n2,TG:P0071:n3,9,0.8405202627182007
TG,TG:P0014:initial_n2,TG:P0002:initial_n1,TG:P0014:n2,TG:P0002:n1,10,0.8391105532646179
TG,TG:P0014:initial_n3,TG:P0014:initial_n4,TG:P0014:n3,TG:P0014:n4,1,0.9663537740707397
TG,TG:P0014:initial_n3,TG:P0014:initial_n1,TG:P0014:n3,TG:P0014:n1,2,0.9600397348403931
TG,TG:P0014:initial_n3,TG:P0014:initial_n2,TG:P0014:n3,TG:P0014:n2,3,0.9597123265266418
TG,TG:P0014:initial_n3,TG:P0043:initial_n2,TG:P0014:n3,TG:P0043:n2,4,0.8858856558799744
TG,TG:P0014:initial_n3,TG:P0144:initial_n3,TG:P0014:n3,TG:P0144:n3,5,0.8686135411262512
TG,TG:P0014:initial_n3,TG:P0197:initial_n2,TG:P0014:n3,TG:P0197:n2,6,0.8627920746803284
TG,TG:P0014:initial_n3,TG:P0043:initial_n1,TG:P0014:n3,TG:P0043:n1,7,0.8624206185340881
TG,TG:P0014:initial_n3,TG:P0142:initial_n3,TG:P0014:n3,TG:P0142:n3,8,0.8614263534545898
TG,TG:P0014:initial_n3,TG:P0146:initial_n4,TG:P0014:n3,TG:P0146:n4,9,0.8607682585716248
TG,TG:P0014:initial_n3,TG:P0197:initial_n5,TG:P0014:n3,TG:P0197:n5,10,0.8594576120376587
TG,TG:P0014:initial_n4,TG:P0014:initial_n1,TG:P0014:n4,TG:P0014:n1,1,0.9678523540496826
TG,TG:P0014:initial_n4,TG:P0014:initial_n3,TG:P0014:n4,TG:P0014:n3,2,0.9663537740707397
TG,TG:P0014:initial_n4,TG:P0014:initial_n2,TG:P0014:n4,TG:P0014:n2,3,0.9603044986724854
TG,TG:P0014:initial_n4,TG:P0146:initial_n4,TG:P0014:n4,TG:P0146:n4,4,0.8921080231666565
TG,TG:P0014:initial_n4,TG:P0197:initial_n5,TG:P0014:n4,TG:P0197:n5,5,0.8773109316825867
TG,TG:P0014:initial_n4,TG:P0150:initial_n2,TG:P0014:n4,TG:P0150:n2,6,0.8692996501922607
TG,TG:P0014:initial_n4,TG:P0146:initial_n5,TG:P0014:n4,TG:P0146:n5,7,0.866360068321228
TG,TG:P0014:initial_n4,TG:P0288:initial_n1,TG:P0014:n4,TG:P0288:n1,8,0.8640884757041931
TG,TG:P0014:initial_n4,TG:P0197:initial_n2,TG:P0014:n4,TG:P0197:n2,9,0.8606604933738708
TG,TG:P0014:initial_n4,TG:P0045:initial_n3,TG:P0014:n4,TG:P0045:n3,10,0.8605461716651917
TG,TG:P0015:initial_n1,TG:P0015:initial_n2,TG:P0015:n1,TG:P0015:n2,1,0.9758163690567017
TG,TG:P0015:initial_n1,TG:P0015:initial_n4,TG:P0015:n1,TG:P0015:n4,2,0.96876060962677
TG,TG:P0015:initial_n1,TG:P0015:initial_n3,TG:P0015:n1,TG:P0015:n3,3,0.9684693813323975
TG,TG:P0015:initial_n1,TG:P0068:initial_n3,TG:P0015:n1,TG:P0068:n3,4,0.8554754257202148
TG,TG:P0015:initial_n1,TG:P0167:initial_n2,TG:P0015:n1,TG:P0167:n2,5,0.8527638912200928
TG,TG:P0015:initial_n1,TG:P0052:initial_n2,TG:P0015:n1,TG:P0052:n2,6,0.8526403307914734
TG,TG:P0015:initial_n1,TG:P0053:initial_n6,TG:P0015:n1,TG:P0053:n6,7,0.8496876955032349
TG,TG:P0015:initial_n1,TG:P0053:initial_n4,TG:P0015:n1,TG:P0053:n4,8,0.8488373756408691
TG,TG:P0015:initial_n1,TG:P0145:initial_n1,TG:P0015:n1,TG:P0145:n1,9,0.8466982245445251
TG,TG:P0015:initial_n1,TG:P0145:initial_n2,TG:P0015:n1,TG:P0145:n2,10,0.8460962772369385
TG,TG:P0015:initial_n2,TG:P0015:initial_n4,TG:P0015:n2,TG:P0015:n4,1,0.9835959672927856
TG,TG:P0015:initial_n2,TG:P0015:initial_n3,TG:P0015:n2,TG:P0015:n3,2,0.9766929149627686
TG,TG:P0015:initial_n2,TG:P0015:initial_n1,TG:P0015:n2,TG:P0015:n1,3,0.9758163690567017
TG,TG:P0015:initial_n2,TG:P0145:initial_n2,TG:P0015:n2,TG:P0145:n2,4,0.8892568349838257
TG,TG:P0015:initial_n2,TG:P0145:initial_n3,TG:P0015:n2,TG:P0145:n3,5,0.8846675157546997
TG,TG:P0015:initial_n2,TG:P0145:initial_n1,TG:P0015:n2,TG:P0145:n1,6,0.8844038248062134
TG,TG:P0015:initial_n2,TG:P0053:initial_n6,TG:P0015:n2,TG:P0053:n6,7,0.8751224875450134
TG,TG:P0015:initial_n2,TG:P0167:initial_n3,TG:P0015:n2,TG:P0167:n3,8,0.8745595216751099
TG,TG:P0015:initial_n2,TG:P0167:initial_n2,TG:P0015:n2,TG:P0167:n2,9,0.8694233298301697
TG,TG:P0015:initial_n2,TG:P0143:initial_n2,TG:P0015:n2,TG:P0143:n2,10,0.8649243116378784
TG,TG:P0015:initial_n3,TG:P0015:initial_n2,TG:P0015:n3,TG:P0015:n2,1,0.9766929149627686
TG,TG:P0015:initial_n3,TG:P0015:initial_n4,TG:P0015:n3,TG:P0015:n4,2,0.9758260846138
TG,TG:P0015:initial_n3,TG:P0015:initial_n1,TG:P0015:n3,TG:P0015:n1,3,0.9684693813323975
TG,TG:P0015:initial_n3,TG:P0033:initial_n3,TG:P0015:n3,TG:P0033:n3,4,0.8629659414291382
TG,TG:P0015:initial_n3,TG:P0271:initial_n3,TG:P0015:n3,TG:P0271:n3,5,0.8621359467506409
