claim_id,paper_id,domain,quote,quote_start_char,quote_end_char,quote_location_status,evidence_scope,limitations,txt_record_index,txt_header_line,raw_record_sha256,semantic_review_status,reconstruction_run_id
TG:P0261:claim_block,P0261,TG,"Our ink design consists of gelatin and kappa-carrageenan, where the latter modulates the viscoelasticity of the precursor and enables the formation of a double-network porous structure, thereby enhancing mechanical robustness and facilitating ion transport.",381,638,exact_unique,exported_paper_block_not_verified_atomic_claim,Ion transport remains nonspecific; no inferred cation selectivity.,52,712,f2b4ebd57c15f6028780b2bec76d832a203aefa6c5cf677e559cdd3e8b600f3d,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0254:claim_block,P0254,TG,The addition of NaClO4 instead of Fe(ClO4)2/Fe(ClO4)3 decreases Rs while increasing Rct and Rdif.,589,686,exact_unique,exported_paper_block_not_verified_atomic_claim,"Rs=solution resistance, Rct=charge-transfer, Rdif=diffusion per abstract; opposite directions must remain distinct.",53,729,92951f0782111497186e9d704dcaca7b5dd8775c5e271977914d12989f8d984e,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0253:claim_block,P0253,TG,"We found that Rdif decreases rapidly as the angular velocity w increased, while Rs and Rct were independent on w. This is basically because the convective mass transfer complements the diffusive mass transfer.",351,560,exact_unique,exported_paper_block_not_verified_atomic_claim,Null effects explicitly retained; stronger convection does not imply all resistances decrease.,54,744,d6b379e2c76216e8909652cfe5d9c69540574b5a11804319c75947cd84c6c725,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0220:claim_block,P0220,TG,The observed performance difference between the two ILs is rationalized in terms of the extent of asymmetry in the interfaces of the electrical double layer that essentially originates from different diffusivity of individual ions.,1090,1321,exact_unique,exported_paper_block_not_verified_atomic_claim,Thermocapacitive device with homogeneous temperature change; not force-labeled Soret conversion.,55,762,56da5495b2e511cc6b893d527ee20e94d615da7baccd397db46ee968f0b7574a,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0224:claim_block,P0224,TG,"The thermodiffusion term is described in terms of three physical parameters; the diffusion coefficient, the Eastman entropy of transfer and the electrophoretic charge number of colloidal particles, which all depend on the particle concentration and the applied magnetic field strength and direction.",278,577,exact_unique,exported_paper_block_not_verified_atomic_claim,"Analytical model, not measured causal coefficients.",56,775,c050d974aec9b60ed7303f1434860cfa0a2ef2549e38a5b1c63ea93983ad547b,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0023:claim_block,P0023,TG,"Subsequently, the water retention and mechanical properties of TGIH were enhanced by introducing the natural moisturizing factor sodium pyrrolidone carboxylate.",765,925,exact_unique,exported_paper_block_not_verified_atomic_claim,No crystallization or redox-entropy attribution in abstract; guanidine presence alone does not justify that mechanism.,57,794,40213643484d23a47fc943f2c1b237b814d30aa63012b7a27495e6fd91704d27,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0251:claim_block,P0251,TG,"The presence of the antisolvent would induce the agglomeration of Fe(CN)(6)(4-) ions due to the competitive effect of antisolvent molecules with low polarity parameters, thereby reducing the interfacial free energy with water molecules and increasing the disorder within its solvation shell. This process would enhance the solvation entropy increase of redox ions through the intercalation of an ethanol molecule into the first solvation shell of Fe(CN)(6)(4-) at certain ethanol content, thus significantly promoting the thermogalvanic effect.",724,1268,exact_unique,exported_paper_block_not_verified_atomic_claim,"Preserve conditional would; proposed atomistic explanation, not independent proof from abstract.",58,807,bae1adf9fe4796c65bb88abf3e4fdfcdf3026c502f3347323b369aa5d4247a97,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0169:claim_block,P0169,TG,"Here, a 3D hierarchical structure electrode is designed to enlarge the electroactive surface area, significantly increasing the thermogalvanic reaction sites and decreasing the interface charge transfer resistance.",315,529,exact_unique,exported_paper_block_not_verified_atomic_claim,More electroactive sites and lower interfacial resistance; not reaction-entropy increase.,59,827,370c3b95046e540a1305329a157c518cc32912771177ac3608782c51b742a50b,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0019:claim_block,P0019,TG,"Benefiting from non -covalent crosslinking, the gel electrolyte and electrodes can be fully integrated into modules with tight physical and electrical contact, facilitating a stable and reliable signal output. By coupling thermogalvanic and piezoresistive effects, the DCI-TEG permits self -powered timely sensing of pressure using current signals.",533,881,exact_unique,exported_paper_block_not_verified_atomic_claim,Sensing functionality distinct from voltage-generation mechanism.,60,842,241e3fe1c6f794e12eebc965b5f653f392a84f43cb8488f61c8d2ca83a0ce283,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0196:claim_block,P0196,TG,"The ZITCCs generate electricity through thermo-diffusion effect of electrolyte ions, as well as the thermogalvanic effect involving I- to I-3(-) conversion and Zn plating, enabling efficient heat-to-electricity conversion.",468,690,exact_unique,exported_paper_block_not_verified_atomic_claim,Zn plating retained; no hybrid/battery exclusion.,61,858,eab4330a854eb8370a58e5d0cb11875bc575829faaddbae7035377bbc1b83f7e,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0162:claim_block,P0162,TG,"During mixing of oxidant and reductant in microchannel, it can induce the interaction of redox ions and surrounding solvation, and thus increase its entropy difference of solvation structure, synergistically enhancing the thermogalvanic effect and mass transfer of redox ions.",582,858,exact_unique,exported_paper_block_not_verified_atomic_claim,"Author-reported entropy/transport linkage, not independent physical causal proof.",62,871,176a697e14560c049d6fd1a7b1bfca69794ba5c9daafe66297558ea22c48d059,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0275:claim_block,P0275,TG,The interfacial effect of microstructure-electrolyte solution can boost ionic reactions and transport processes at the microscale.,912,1042,exact_unique,exported_paper_block_not_verified_atomic_claim,Broad interface mechanism; preserve separate reaction/transport claims without inventing microscopic interaction.,63,888,855772b1bca995cd70fdf4edb181636965e21e3151b3b5e3d663114d5a11b69f,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0079:claim_block,P0079,TG,"The high Seebeck coefficient of the material enabled sensitive heat-flux transduction, extending its functionality beyond single-point detection to spatially resolved thermal mapping.",757,940,exact_unique,exported_paper_block_not_verified_atomic_claim,Device-level transduction; no new molecular mechanism is asserted.,64,901,567e3e0f0eb9c75d5ba63ae4c7d6a04be0fc0f3cde5bb9456d39bd4c9c8df490,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0021:claim_block,P0021,TG,"Here, we present a double-layer thermogalvanic cell (DTGC) architecture that spatially segregates redox pairs into two distinct gel layers, enabling unprecedented control over ion concentration gradients.",375,579,exact_unique,exported_paper_block_not_verified_atomic_claim,"Concentration-gradient engineering, not automatically a change in intrinsic reaction entropy.",65,913,52fc5c0b7c5025011e259ce0a0509725aa520746d3e397141f8914f2b1b8cce1,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0015:claim_block,P0015,TG,"In this study, stretching-induced crystallization and the thermoelectric effect are combined to propose a high-strength quasi-solid stretchable polyvinyl alcohol thermogalvanic thermocell (SPTC) with a large tensile strength of 19 MPa and high thermopower of 6.5 mV K-1.",386,656,exact_unique,exported_paper_block_not_verified_atomic_claim,Do not infer that stretching crystallization causes higher redox entropy; concurrent high thermopower is not its isolated effect.,66,926,2b500889cc5a71ac7a22c57a6e66cb777f672bfccf08e60c3269ef2b657d8835,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0225:claim_block,P0225,TG,"Taking advantage of the synergetic thermodiffusive and thermogalvanic effects of various ion species in NiV14 solution, an open circuit voltage of approximately 0.45 V was obtained at Delta T=70 K generated by physical heating or NIR irradiation, indicating a large Seebeck coefficient of 6.38 mV K-1 and an optimized thermal power at 1.2 W m(-2).",551,898,exact_unique,exported_paper_block_not_verified_atomic_claim,Joint mechanism; numeric thermopower not independent proof of each contribution.,67,939,1300b289da837ffaa464b6b001244221e8f0d8e34aca0749fd4b98c6d38e42e7,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0144:claim_block,P0144,TG,"In binary polyvinyl alcohol (PVA)-CuCl2 gels, an interactive i-TE coupling effect driven by ion speciation is validated, which exhibits an enhanced thermogalvanic redox as CuCl2 concentrations increase while suppressing the thermodiffusion contribution.",484,737,exact_unique,exported_paper_block_not_verified_atomic_claim,Opposing trends preserved; speciation is not a synonym for thermodiffusion.,68,951,0d5f68cf469826fa02b1070cbfd53767641d4603e055ad4b1f226f6327b365ac,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0020:claim_block,P0020,TG,"Molecular dynamics simulations suggest that significant differences in hydration shell behavior between the oxidant and reductant, which in turn provide a significant (here configurational) entropy difference, drive the observed thermopower.",663,904,exact_unique,exported_paper_block_not_verified_atomic_claim,Simulation-supported proposed mechanism; quote retains source parenthesis artifact.,69,965,b6b43c5e866c8ecd79c976ed83e753690815e337ea1e05bf8a3616a59ca0bc74,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0258:claim_block,P0258,TG,"During the mixing process of separate FeCl3 and FeCl2 electrolytes flow alone, it can significantly degrade the complexes of Fe(H2O)5Cl(2)(+), and thus increase ionic kinetics and redox solvation entropy induced by the interaction of Fe3+ and water molecules.",749,1008,exact_unique,exported_paper_block_not_verified_atomic_claim,Source reports positive coefficient while calling n-type; retain source sign convention without correction.,70,978,468924b21ebb6eb15994f8a28a1c8e863933dafa2525699e0195a13b6dddecd7,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0182:claim_block,P0182,TG,"In this work, the challenges are addressed by introducing a synergistic chaotropic effect to destruct strong hydrogen bonds, increase polymers' entropic elasticity, and enlarge the entropy difference of thermogalvanic ions.",438,661,exact_unique,exported_paper_block_not_verified_atomic_claim,Polymer elasticity and redox-ion entropy are different quantities.,71,994,ab20231fd35e5b837076e4e549fcd926c60e6f4ebd3df267836674ed174c56a6,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0250:claim_block,P0250,TG,Acetonitrile is used as the cosolvent molecule with water that can selectively pair with the reduced metal ion only and simultaneously disrupts the water structure.,508,672,exact_unique,exported_paper_block_not_verified_atomic_claim,Reduced-state selectivity explicit; do not add unspecified metal identity from background.,72,1009,e27d3672f2aec7a645623029150df7c23286bc4fc726af16667fe1245f4ace74,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0078:claim_block,P0078,TG,"Complementary molecular dynamics simula-tions further demonstrate that hydrogel chains disturb the first solvation shell, broaden the radial distribution of coordinating water molecules, and increase dipole orientation disorder, thereby amplifying the configurational disparity between oxidized and reduced species.",933,1248,exact_unique,exported_paper_block_not_verified_atomic_claim,Simulation attribution; effects of solvation-shell changes not treated as separately manipulated.,73,1022,390d4e1c8f93e9b665ca6becc0c266ca4b6fb5818354226dc24f273b9a2b6f49,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0082:claim_block,P0082,TG,"Enhanced sensing is achieved through thermoelectric-mechanical coupling governed by interfacial resistance gating, wherein deformation reduces the resistance barrier and enhances the intrinsic thermoelectric current.",693,909,exact_unique,exported_paper_block_not_verified_atomic_claim,Gating is not redox entropy modification.,74,1039,a6a1dcb814ab072024ba6b069a1aa9b035fced0d6fc462a9f427ba1c618a66e1,not_reviewed,txt_reconstruction_v1_19f1c2edac18
TG:P0139:claim_block,P0139,TG,"In this study, strong chaotropic salts are utilized to modify the solvation shells of ions, increasing the thermopower of the p-type redox couple [Fe(CN)(6)]3(-)/[Fe(CN)(6)]4(-) to 3.98 mV K-1. Additionally, Arrhenius acid is introduced to inhibit the deprotonation of the n-type redox couple Fe3+/Fe2+, enhancing the thermopower to -2.29 mV K-1. Liquid metal electrodes, with excellent deformability and hydrogen bonding with hydrogel surfaces, effectively reduce the resistance of thermocells.",345,840,exact_unique,exported_paper_block_not_verified_atomic_claim,Do not pool n/p thermopower; deformation and hydrogen bonding jointly explain interface benefit.,75,1053,a96a89838c5075830b6e8cf1688909a60b61a6c955f26dc49fc09e8fee62e3b2,not_reviewed,txt_reconstruction_v1_19f1c2edac18
