class_id,group_index,pair_id,left_mention_id,right_mention_id,dsh_relation,dsh_reason,judge_equivalence_decision,judge_risk_disposition,judge_reason,judge_hierarchy_direction,source_locator
iTE:P1958:n2,0,pair:3afe61c6553c0f48219e,iTE:P0379:n3,iTE:P0611:n3,broader_than,左侧为未限定的通用 Seebeck coefficient，右侧明确限定为离子载流子贡献的 ionic Seebeck coefficient，后者是前者的一个子类。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:3afe61c6553c0f48219e
iTE:P1958:n2,0,pair:fdce020fe55ad86742b3,iTE:P0379:n3,iTE:P1958:n2,broader_than,left 泛指 Seebeck coefficient，right 限定为 large 的 Seebeck coefficient，right 是 left 的更具体种类。,reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 高电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:fdce020fe55ad86742b3
iTE:P1958:n2,0,pair:02d676a217fa190632f0,iTE:P0385:n3,iTE:P0757:n2,broader_than,左侧为未限定的 Seebeck coefficient，右侧明确限定为 ionic Seebeck coefficient，后者是前者的具体子类。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:02d676a217fa190632f0
iTE:P1958:n2,0,pair:05c21a8ad0ec16999efc,iTE:P0392:n4,iTE:P0436:n3,broader_than,"两者同为 ionic thermopower，右侧加了 ""large"" 高值限定构成更具体概念，左侧为更宽泛的一般表述。",reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 大离子热电势系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:05c21a8ad0ec16999efc
iTE:P1958:n2,0,pair:262d2e6e35e421ab021d,iTE:P0394:n2,iTE:P0636:n3,narrower_than,离子塞贝克系数是塞贝克系数在离子导体中的特定类型，left IS-A right。,reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:262d2e6e35e421ab021d
iTE:P1958:n2,0,pair:868c5619c82111ec9abb,iTE:P0394:n2,iTE:P0718:n3,narrower_than,左侧被限定为离子 Seebeck 系数（仅由 ionic Eastman entropies 决定），右侧原文未作离子限定，只笼统称 Seebeck coefficient，前者是后者受限定的更具体种类。,reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:868c5619c82111ec9abb
iTE:P1958:n2,0,pair:cab47ae3fda3a07d3cfe,iTE:P0399:n2,iTE:P0446:n2,narrower_than,左侧限定为离子贡献的 Seebeck 系数，右侧为未加限定的通用 Seebeck 系数，前者是后者的具体类型（受限定概念）。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:cab47ae3fda3a07d3cfe
iTE:P1958:n2,0,pair:02c72c666fb032600610,iTE:P0399:n2,iTE:P0617:n2,narrower_than,右侧为不限定载流子类型的通用 Seebeck coefficient，左侧特指离子贡献的 Seebeck 系数，属于其更具体的子类。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:02c72c666fb032600610
iTE:P1958:n2,0,pair:54578384c358655904f0,iTE:P0399:n2,iTE:P0753:n4,narrower_than,ionic Seebeck coefficients 是离子型热电体系中的 Seebeck 系数，是在载流子类型上受限的更具体概念，IS-A Seebeck coefficients。,reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:54578384c358655904f0
iTE:P1958:n2,0,pair:bd66d3a7ce9f4c56ccb3,iTE:P0399:n2,iTE:P0833:n2,narrower_than,左侧限定为离子型 Seebeck 系数（离子热扩散贡献），是右侧一般 Seebeck 系数 S 的一个具体类型，语义范围更窄。,reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:bd66d3a7ce9f4c56ccb3
iTE:P1958:n2,0,pair:9691c1b855a24c161a92,iTE:P0399:n2,iTE:P0993:n2,narrower_than,右侧为材料 Seebeck 系数 S 的泛指，左侧特指离子（离子热扩散）贡献的塞贝克系数，是前者的具体类型。,reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:9691c1b855a24c161a92
iTE:P1958:n2,0,pair:536b6e7a1722b4136041,iTE:P0399:n2,iTE:P0994:n1,narrower_than,右侧指 InGeX3 的 Seebeck 系数（以 high 描述其数值），左侧限定为离子塞贝克系数，范围更窄。,reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 高电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:536b6e7a1722b4136041
iTE:P1958:n2,0,pair:e0a3296447008260d124,iTE:P0399:n2,iTE:P1444:n1,narrower_than,右侧泛指用于判定 X2MnB 载流子类型的 Seebeck 系数，左侧为离子塞贝克系数这一具体类型。,reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:e0a3296447008260d124
iTE:P1958:n2,0,pair:171b18c73769a65b69f1,iTE:P0399:n2,iTE:P1472:n2,narrower_than,右侧为器件层面泛指的 Seebeck 系数，左侧限定为离子塞贝克系数，属其具体子类。,uncertain,unresolved_do_not_merge,需要确认水流/电极反应/磁贡献或载流分量的系数定义；现有摘要不足以证明与另一节点范围一致。；P1472器件级系数尚缺归一化和单位核实。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:171b18c73769a65b69f1
iTE:P1958:n2,0,pair:263e0ef8b64e5d38cf78,iTE:P0401:n4,iTE:P0436:n3,broader_than,"左侧 thermopower 为一般概念，右侧限定为离子型且高值的 ""large ionic thermopower""，属其受限子情形，左侧更宽泛。",reject,keep_separate_hierarchy_direction_not_asserted,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 大离子热电势系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:263e0ef8b64e5d38cf78
