claim_record_id,origin_relation_id,domain,paper_id,subject_concept_id,predicate,object_concept_id,assertion_type,evidence_modality,quote,analysis_scope,review_status,active_reviewed_claim,main_analysis_eligible,joint_factor_group,joint_factors_text,conditions_evidence,condition_encoding,reference_links,limitation_note,source_abstract_sha256
iTE:P0349:r003,iTE:P0349:r003,iTE,P0349,concept:v2:iTE:ec44f369f9fa46edf50a,enables,concept:v2:iTE:5201a4d8c41a77b161ff,author_claim,not_reclassified,"Formamide is used as a chaotic organic solvent that destroys the hydrogen bond network between water molecules, forming a deep eutectic solvent that enables the cell to operate near cryo temperatures (down to -35 degrees C).",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Formamide is used as a chaotic organic solvent that destroys the hydrogen bond network between water molecules, forming a deep eutectic solvent that enables the cell to operate near cryo temperatures (down to -35 degrees C).",source_quote_preserved_not_fully_structured,[],,b62a7f9d1d8b9e2903de8c894087b8606b7e9e52ce9cf2162756c49ad40e3753
iTE:P0350:r001,iTE:P0350:r001,iTE,P0350,concept:v2:iTE:3c617b66a7e1b5668352,intended to improve,concept:v2:iTE:01cc948eb8ed4549f747,author_claim,not_reclassified,"To synergistically enhance the ionic conductivity and ionic Seebeck coefficient, ethanol and sodium bis(trifluoromethylsulfonyl)imide (NaTFSI) are added into the poly (vinylidene fluoride-co-hexafluoropropylene)/1ethyl-3-methylimidazolium dicyanamide (PVDF-HFP/EMIM:DCA, PH/ED) ionogel to improve the ionic mobility and enhance the diffusion difference between cations and anions.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"To synergistically enhance the ionic conductivity and ionic Seebeck coefficient, ethanol and sodium bis(trifluoromethylsulfonyl)imide (NaTFSI) are added into the poly (vinylidene fluoride-co-hexafluoropropylene)/1ethyl-3-methylimidazolium dicyanamide (PVDF-HFP/EMIM:DCA, PH/ED) ionogel to improve the ionic mobility and enhance the diffusion difference between cations and anions.",source_quote_preserved_not_fully_structured,[],,b834a8e9e99bbf48c537f15bdabebf6d4a0d9ad145c953d66ccd497049204eee
iTE:P0350:r002,iTE:P0350:r002,iTE,P0350,concept:v2:iTE:3c617b66a7e1b5668352,intended to enhance,concept:v2:iTE:0c272eeb9e52fc635e0d,author_claim,not_reclassified,"To synergistically enhance the ionic conductivity and ionic Seebeck coefficient, ethanol and sodium bis(trifluoromethylsulfonyl)imide (NaTFSI) are added into the poly (vinylidene fluoride-co-hexafluoropropylene)/1ethyl-3-methylimidazolium dicyanamide (PVDF-HFP/EMIM:DCA, PH/ED) ionogel to improve the ionic mobility and enhance the diffusion difference between cations and anions.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"To synergistically enhance the ionic conductivity and ionic Seebeck coefficient, ethanol and sodium bis(trifluoromethylsulfonyl)imide (NaTFSI) are added into the poly (vinylidene fluoride-co-hexafluoropropylene)/1ethyl-3-methylimidazolium dicyanamide (PVDF-HFP/EMIM:DCA, PH/ED) ionogel to improve the ionic mobility and enhance the diffusion difference between cations and anions.",source_quote_preserved_not_fully_structured,[],,b834a8e9e99bbf48c537f15bdabebf6d4a0d9ad145c953d66ccd497049204eee
iTE:P0351:r001,iTE:P0351:r001,iTE,P0351,concept:v2:iTE:1a340166e862347f6f68,results in,concept:v2:iTE:6ed3b7e06a43817f78f2,author_claim,not_reclassified,"Herein, we originally designed an ionic thermoelectric-electrochemical (i-TE-EC) cell by combining two asymmetric gels into a double sandwich structure, resulting in high thermoelectric performance.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Herein, we originally designed an ionic thermoelectric-electrochemical (i-TE-EC) cell by combining two asymmetric gels into a double sandwich structure, resulting in high thermoelectric performance.",source_quote_preserved_not_fully_structured,[],,526754e0fd6144192a0c1df43e96233c8bf8382e71b01ec6b0879b1422a3a172
iTE:P0352:r001,iTE:P0352:r001,iTE,P0352,concept:v2:iTE:4a4ab380212386b29446,exhibits,concept:v2:iTE:9cc5f26cd66f7e979761,author_claim,not_reclassified,"The optimized lignin-derived hydrogel, infiltrated with a 6 M KOH electrolyte, demonstrates high ionic conductivity (226.5 mS/cm) and a superior Seebeck coefficient of 13 mV/K.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"The optimized lignin-derived hydrogel, infiltrated with a 6 M KOH electrolyte, demonstrates high ionic conductivity (226.5 mS/cm) and a superior Seebeck coefficient of 13 mV/K.",source_quote_preserved_not_fully_structured,[],,f7dbf3a0fa5833819b25003030cf1ab36f24492ed2d93ec7b6e8055ef18861cc
iTE:P0352:r002,iTE:P0352:r002,iTE,P0352,concept:v2:iTE:4a4ab380212386b29446,exhibits,concept:v2:iTE:a5a8952bd5cf6d9878a4,author_claim,not_reclassified,"The optimized lignin-derived hydrogel, infiltrated with a 6 M KOH electrolyte, demonstrates high ionic conductivity (226.5 mS/cm) and a superior Seebeck coefficient of 13 mV/K.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"The optimized lignin-derived hydrogel, infiltrated with a 6 M KOH electrolyte, demonstrates high ionic conductivity (226.5 mS/cm) and a superior Seebeck coefficient of 13 mV/K.",source_quote_preserved_not_fully_structured,[],,f7dbf3a0fa5833819b25003030cf1ab36f24492ed2d93ec7b6e8055ef18861cc
iTE:P0353:r001,iTE:P0353:r001,iTE,P0353,concept:v2:iTE:8a921cfe802941b2c8c7,enables,concept:v2:iTE:02d3fe74b5f4b1bce0a1,author_claim,not_reclassified,"In this conveyor mode, ion-electronic friction serves as the link between ions and electrons, enabling the thermally diffused ions to convey electrons to power the load, and persistent ionic transport, owing to the ionic circuit, ensures continuous power generation.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"In this conveyor mode, ion-electronic friction serves as the link between ions and electrons, enabling the thermally diffused ions to convey electrons to power the load, and persistent ionic transport, owing to the ionic circuit, ensures continuous power generation.",source_quote_preserved_not_fully_structured,[],,d858f9b7068b1d119eb371e6a6d9c7124d8d8b1b865185f1e8067c2b8210cce4
iTE:P0353:r002,iTE:P0353:r002,iTE,P0353,concept:v2:iTE:f39d86cd2bbd23e26272,sustains,concept:v2:iTE:747c59ef6bb5ece12a64,author_claim,not_reclassified,"In this conveyor mode, ion-electronic friction serves as the link between ions and electrons, enabling the thermally diffused ions to convey electrons to power the load, and persistent ionic transport, owing to the ionic circuit, ensures continuous power generation.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"In this conveyor mode, ion-electronic friction serves as the link between ions and electrons, enabling the thermally diffused ions to convey electrons to power the load, and persistent ionic transport, owing to the ionic circuit, ensures continuous power generation.",source_quote_preserved_not_fully_structured,[],,d858f9b7068b1d119eb371e6a6d9c7124d8d8b1b865185f1e8067c2b8210cce4
iTE:P0353:r003,iTE:P0353:r003,iTE,P0353,concept:v2:iTE:747c59ef6bb5ece12a64,ensures,concept:v2:iTE:02cf13848c9f4aa10834,author_claim,not_reclassified,"In this conveyor mode, ion-electronic friction serves as the link between ions and electrons, enabling the thermally diffused ions to convey electrons to power the load, and persistent ionic transport, owing to the ionic circuit, ensures continuous power generation.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"In this conveyor mode, ion-electronic friction serves as the link between ions and electrons, enabling the thermally diffused ions to convey electrons to power the load, and persistent ionic transport, owing to the ionic circuit, ensures continuous power generation.",source_quote_preserved_not_fully_structured,[],,d858f9b7068b1d119eb371e6a6d9c7124d8d8b1b865185f1e8067c2b8210cce4
TG:P0003:r001,TG:P0003:r001,TG,P0003,concept:v2:TG:7214c1a2bf791ac6935e,leads to,concept:v2:TG:429daae2299c2b37adc5,author_claim,not_reclassified,"On the other hand, the increase in Fe2+/3+ concentration also leads to the decrease in electron transfer resistance, thus resulting in the ISC value increase in the device.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"On the other hand, the increase in Fe2+/3+ concentration also leads to the decrease in electron transfer resistance, thus resulting in the ISC value increase in the device.",source_quote_preserved_not_fully_structured,[],,68c3ab04abb50aa0e22b2f6c473e6740895c3626a742cb197f76600e6a6cf558
TG:P0003:r002,TG:P0003:r002,TG,P0003,concept:v2:TG:429daae2299c2b37adc5,results in,concept:v2:TG:163f4b2aec50047dc9be,author_claim,not_reclassified,"On the other hand, the increase in Fe2+/3+ concentration also leads to the decrease in electron transfer resistance, thus resulting in the ISC value increase in the device.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"On the other hand, the increase in Fe2+/3+ concentration also leads to the decrease in electron transfer resistance, thus resulting in the ISC value increase in the device.",source_quote_preserved_not_fully_structured,[],,68c3ab04abb50aa0e22b2f6c473e6740895c3626a742cb197f76600e6a6cf558
TG:P0143:r001,TG:P0143:r001,TG,P0143,concept:v2:TG:ec02627d180e9b95ff6e,increases,concept:v2:TG:37fb1b8b8506017d5d65,author_claim,not_reclassified,"In addition, by applying pressure, the thermoelectric effect of this ionic thermoelectric gelatin can be changed (the thermopower of the ionic thermoelectric gelatin increases from 1.21 mV/K to 1.67 mV/K, representing a 38 % increase), so as to enable the sensor to sense external forces.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"In addition, by applying pressure, the thermoelectric effect of this ionic thermoelectric gelatin can be changed (the thermopower of the ionic thermoelectric gelatin increases from 1.21 mV/K to 1.67 mV/K, representing a 38 % increase), so as to enable the sensor to sense external forces.",source_quote_preserved_not_fully_structured,[],,642f3226fa6333b56c5f54ed76302b80d45a60c052a088f3b7441d9cb22b3f40
TG:P0146:r001,TG:P0146:r001,TG,P0146,concept:v2:TG:d8db34a5148b289c6f16,improves,concept:v2:TG:1a5a7853fc79cda3c26c,author_claim,not_reclassified,"Herein, an adhesive and self-healing cationic high-entropy gel (CHEG) G-FeCN4-/3--K+-Na+-Li+-Gdm+-Cs+ in a multi-ion cooperative chemical environment has been designed by the interaction between multications and anions, improving the entropy change of redox reaction, exchange current density, and ionic conductivity, thereby achieving an overall high ionic thermoelectric performance.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Herein, an adhesive and self-healing cationic high-entropy gel (CHEG) G-FeCN4-/3--K+-Na+-Li+-Gdm+-Cs+ in a multi-ion cooperative chemical environment has been designed by the interaction between multications and anions, improving the entropy change of redox reaction, exchange current density, and ionic conductivity, thereby achieving an overall high ionic thermoelectric performance.",source_quote_preserved_not_fully_structured,[],,e8967d1d4b4dc01caf83b9f58e503582d679aae2b97d73c65c1df94616dbd21a
TG:P0146:r002,TG:P0146:r002,TG,P0146,concept:v2:TG:d8db34a5148b289c6f16,improves,concept:v2:TG:e5b1c8f4633b9ddb874f,author_claim,not_reclassified,"Herein, an adhesive and self-healing cationic high-entropy gel (CHEG) G-FeCN4-/3--K+-Na+-Li+-Gdm+-Cs+ in a multi-ion cooperative chemical environment has been designed by the interaction between multications and anions, improving the entropy change of redox reaction, exchange current density, and ionic conductivity, thereby achieving an overall high ionic thermoelectric performance.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Herein, an adhesive and self-healing cationic high-entropy gel (CHEG) G-FeCN4-/3--K+-Na+-Li+-Gdm+-Cs+ in a multi-ion cooperative chemical environment has been designed by the interaction between multications and anions, improving the entropy change of redox reaction, exchange current density, and ionic conductivity, thereby achieving an overall high ionic thermoelectric performance.",source_quote_preserved_not_fully_structured,[],,e8967d1d4b4dc01caf83b9f58e503582d679aae2b97d73c65c1df94616dbd21a
TG:P0146:r003,TG:P0146:r003,TG,P0146,concept:v2:TG:d8db34a5148b289c6f16,improves,concept:v2:TG:57eab61d0d0e76db9133,author_claim,not_reclassified,"Herein, an adhesive and self-healing cationic high-entropy gel (CHEG) G-FeCN4-/3--K+-Na+-Li+-Gdm+-Cs+ in a multi-ion cooperative chemical environment has been designed by the interaction between multications and anions, improving the entropy change of redox reaction, exchange current density, and ionic conductivity, thereby achieving an overall high ionic thermoelectric performance.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Herein, an adhesive and self-healing cationic high-entropy gel (CHEG) G-FeCN4-/3--K+-Na+-Li+-Gdm+-Cs+ in a multi-ion cooperative chemical environment has been designed by the interaction between multications and anions, improving the entropy change of redox reaction, exchange current density, and ionic conductivity, thereby achieving an overall high ionic thermoelectric performance.",source_quote_preserved_not_fully_structured,[],,e8967d1d4b4dc01caf83b9f58e503582d679aae2b97d73c65c1df94616dbd21a
TG:P0141:r001,TG:P0141:r001,TG,P0141,concept:v2:TG:4abd47bc4c47b46972eb,proposed to enhance,concept:v2:TG:f02b48cd2d5234336c22,hypothesis,not_reclassified,"Within this context, the proposal of hybridizing electron-type and ion-type materials emerges as an innovative approach aimed at enhancing performance.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Within this context, the proposal of hybridizing electron-type and ion-type materials emerges as an innovative approach aimed at enhancing performance.",source_quote_preserved_not_fully_structured,[],,8d8c3222bffa5420b36a37b21c003d724072fc66ecb042f9cf397869a987c53c
